ancestor_id,treatment,population,phosphate_concentration.x,growth_rate_q2.5,growth_rate_q97.5,growth_rate_mean
anc4,BS,35,1,1.1371042442116202,1.225179579810144,1.1799283563196943
anc4,BS,35,2,1.2218762862956576,1.269024860744609,1.2469348943576655
anc4,BS,35,3,1.254835536140362,1.28608998893507,1.27106539037525
anc4,BS,35,4,1.270747097011746,1.2949374312281188,1.2834990894599538
anc4,BS,35,5,1.279935272339019,1.301442830658095,1.291081725008263
anc4,BS,35,6,1.286393345337172,1.306061666058523,1.2961889126152248
anc4,BS,35,7,1.2906677106628885,1.31006744202198,1.299862772864514
anc4,BS,35,8,1.2934193658782187,1.3124216743193209,1.3026324522499597
anc4,BS,35,9,1.2953527314143811,1.3149632198376207,1.304795172905797
anc4,BS,35,10,1.2969341193302573,1.3166500749817907,1.3065307503912966
anc4,BS,35,11,1.2982976816695073,1.3181359349259365,1.3079543550236576
anc4,BS,35,12,1.299383278437372,1.3194903839130097,1.3091431669706555
anc4,BS,35,13,1.3000923821860124,1.3204290375025047,1.3101508472700274
anc4,BS,35,14,1.3008560249511107,1.321494329717958,1.3110158624075283
anc4,BS,35,15,1.3016065208543055,1.3222702964967707,1.3117665068619917
anc4,BS,35,16,1.3022593505529088,1.3229938322512227,1.312424056947982
anc4,BS,35,17,1.302608999821212,1.3236566773607361,1.3130048197485107
anc4,BS,35,18,1.3029900892669322,1.324207843441842,1.3135215038310881
anc4,BS,35,19,1.3032951136530866,1.3247688768631827,1.3139841599661122
anc4,BS,35,20,1.3036176687710646,1.325242127855168,1.3144008414020174
anc4,BS,35,21,1.3040819073239311,1.325676092893279,1.3147780766191361
anc4,BS,35,22,1.3043248755864563,1.326128989594109,1.3151212138873474
anc4,BS,35,23,1.304521406217198,1.3265427743146425,1.3154346764305138
anc4,BS,35,24,1.3047016115414634,1.3269223038808593,1.3157221541341295
anc4,BS,35,25,1.304867444595809,1.3272708702295444,1.3159867494746793
anc4,BS,35,26,1.3050205588346084,1.327594311539162,1.3162310899359961
anc4,BS,35,27,1.3051948383709786,1.3279031300909752,1.3164574155606732
anc4,BS,35,28,1.305361236349945,1.3281695421554682,1.3166676478248218
anc4,BS,35,29,1.305516196847631,1.3283933176281504,1.3168634443247602
anc4,BS,35,30,1.3056608599274293,1.3285894350674268,1.317046242572286
anc4,BS,35,31,1.3057962190064523,1.32877295234779,1.3172172953478931
anc4,BS,35,32,1.3059231436997982,1.3289895953168112,1.31737769945136
anc4,BS,35,33,1.3060429567625667,1.329231576843448,1.3175284192449221
anc4,BS,35,34,1.3061596976423524,1.3294578595733242,1.3176703060571686
anc4,BS,35,35,1.3062697870010542,1.329603113859801,1.317804114272537
anc4,BS,35,36,1.3063737775659716,1.3297344316216888,1.317930514748616
anc4,BS,35,37,1.3064834281361097,1.3299047767169756,1.3180501060650862
anc4,BS,35,38,1.3066223915302462,1.330069068680082,1.318163424002405
anc4,BS,35,39,1.3067542560993484,1.3302237540904058,1.3182709495669478
anc4,BS,35,40,1.3068311236022916,1.3303690904412913,1.318373115816176
anc4,BS,35,41,1.3069025768470361,1.3304720869141535,1.318470313688071
anc4,BS,35,42,1.3069706348240884,1.3305701937306451,1.3185628970002943
anc4,BS,35,43,1.3070355339183626,1.3306637510147203,1.3186511867538366
anc4,BS,35,44,1.3070974890690532,1.3307530680598731,1.3187354748514906
anc4,BS,35,45,1.3071566961477423,1.3308380243525149,1.318816027321914
anc4,BS,35,46,1.3072133340269254,1.3309191612960227,1.3188930871243207
anc4,BS,35,47,1.3072675663849693,1.3309968549068225,1.318966876596084
anc4,BS,35,48,1.3073195432858773,1.3310898325405291,1.319037599595197
anc4,BS,35,49,1.3073694025659646,1.331184293917945,1.3191054433810645
anc4,BS,35,50,1.307417271054433,1.3312749894561124,1.3191705802701703
anc4,C,24,0,0,0,0
anc4,C,24,1,0.8510262574844123,0.9948891262200326,0.9229647841700463
anc4,C,24,2,1.0685848340779793,1.1653560324245242,1.1181872457361184
anc4,C,24,3,1.169862543091107,1.2356239272853686,1.2032351981927698
anc4,C,24,4,1.2263555529640615,1.2749774631350124,1.2508654558845824
anc4,C,24,5,1.2622784727287821,1.3003286315491431,1.2813219436710697
anc4,C,24,6,1.287082215596308,1.3181092080303296,1.3024751417196785
anc4,C,24,7,1.3053193851859757,1.3314810686365317,1.3180232670304364
anc4,C,24,8,1.3183056416090582,1.34224024038445,1.329933626866971
anc4,C,24,9,1.3281019537159622,1.3507594857659444,1.3393492523224841
anc4,C,24,10,1.3359532910001948,1.3584883220334563,1.3469796842011565
anc4,C,24,11,1.3420515129915096,1.3649932954298751,1.3532886826734878
anc4,C,24,12,1.3472545468059403,1.3706058179842537,1.3585921699173436
anc4,C,24,13,1.3514104469108525,1.3756936865641758,1.3631127931620737
anc4,C,24,14,1.3550015437563423,1.3799894956461014,1.367011983060892
anc4,C,24,15,1.3581118067648295,1.3837984167992656,1.3704096401821269
anc4,C,24,16,1.3607127341491376,1.3871704425284794,1.3733966833600117
anc4,C,24,17,1.3629619118695415,1.3901306626666938,1.3760433074627079
anc4,C,24,18,1.3650605371398221,1.3927636965032442,1.378404569883286
anc4,C,24,19,1.3670601754456861,1.3952356435379982,1.3805242623351466
anc4,C,24,20,1.3687370135853327,1.3974883759248498,1.3824376520951656
anc4,C,24,21,1.3702016748205432,1.399448018162031,1.3841734599623536
anc4,C,24,22,1.3716249852866695,1.4015242751198065,1.385755311892168
anc4,C,24,23,1.3726964199734815,1.403245077435043,1.3872028207632934
anc4,C,24,24,1.3738912318154677,1.4047248126740302,1.388532403745597
anc4,C,24,25,1.3748474092486402,1.406063881856725,1.3897579077120037
anc4,C,24,26,1.3758395505967227,1.4073142763376136,1.3908910933072
anc4,C,24,27,1.3767943655473576,1.4085526166409883,1.39194201358811
anc4,C,24,28,1.3775854215510046,1.4097405235754823,1.3929193130867539
anc4,C,24,29,1.3784202593156958,1.4107887323387598,1.3938304661472563
anc4,C,24,30,1.3792031226435266,1.4117573759384197,1.3946819684518807
anc4,C,24,31,1.3798744841669426,1.4127147790183732,1.3954794921224654
anc4,C,24,32,1.3804869076276132,1.4136939037664487,1.3962280122308075
anc4,C,24,33,1.3811127585687875,1.4145752076551033,1.3969319106835532
anc4,C,24,34,1.3816459766059686,1.4152739504866536,1.3975950620657847
anc4,C,24,35,1.382129904035239,1.4160526611660025,1.3982209049958487
anc4,C,24,36,1.382589780060307,1.4168215359325997,1.3988125017663782
anc4,C,24,37,1.3830441062925074,1.4175496189150607,1.3993725884552277
anc4,C,24,38,1.383474796168213,1.4182400724691664,1.3999036172368706
anc4,C,24,39,1.3838836474479825,1.41883891761811,1.4004077922747347
anc4,C,24,40,1.384272280085527,1.4193775622559224,1.4008871003026055
anc4,C,24,41,1.3846421576796855,1.4198897497136531,1.401343336789861
anc4,C,24,42,1.3849958652278525,1.4203778911277685,1.40177812841706
anc4,C,24,43,1.385333712903607,1.4208436410213678,1.402192952454961
anc4,C,24,44,1.3856563576740988,1.421352959862888,1.4025891535335246
anc4,C,24,45,1.385964803138606,1.4218936201133077,1.4029679582020154
anc4,C,24,46,1.386259966463324,1.4223581120461812,1.4033304876123691
anc4,C,24,47,1.3865440417800203,1.422772133552989,1.4036777686021127
anc4,C,24,48,1.3868468864373753,1.4231669455787586,1.4040107434075957
anc4,C,24,49,1.3871449679731316,1.423545848777699,1.4043302782010318
anc4,C,24,50,1.3874312469290648,1.4239097857212935,1.4046371706142302
anc4,L,20,0,0,0,0
anc4,L,20,1,0.44178287790605425,0.5032853396625663,0.4701851790150451
anc4,L,20,2,0.6686537437570468,0.7329148701568279,0.6989277079973866
anc4,L,20,3,0.80682208294805835,0.8646104643405175,0.8342801918822591
anc4,L,20,4,0.8997323450020611,0.9497886765688363,0.9237561012307308
anc4,L,20,5,0.9662118496962783,1.0103990672446859,0.9873046174633666
anc4,L,20,6,1.0163228886047184,1.0558670539580557,1.0347709029605292
anc4,L,20,7,1.0547616226598246,1.0905339476772442,1.0715749429593127
anc4,L,20,8,1.0858371510291924,1.1182305781406956,1.1009469270761931
anc4,L,20,9,1.1107548302166652,1.1416569229811198,1.1249318016103955
anc4,L,20,10,1.1314427021945164,1.1611552988373672,1.1448872555637888
anc4,L,20,11,1.1487155988322881,1.1776680604583465,1.1617500754798602
anc4,L,20,12,1.1632413976641185,1.1915049374227653,1.1761875295738593
anc4,L,20,13,1.1760427271627445,1.2035157508652359,1.1886877959592528
anc4,L,20,14,1.1871787183778462,1.2145665960119962,1.1996162704389801
anc4,L,20,15,1.1970553346974664,1.2245482975528532,1.2092518858332764
anc4,L,20,16,1.2055121749610351,1.2335488056605355,1.2178112589368058
anc4,L,20,17,1.213077854268323,1.241669659721126,1.2254651729404586
anc4,L,20,18,1.2201336257782218,1.2488837328814566,1.2323500910761451
anc4,L,20,19,1.2262272019050908,1.2552646816933752,1.238576365458712
anc4,L,20,20,1.2320112525112514,1.261066420733,1.244234197312852
anc4,L,20,21,1.2369750778558237,1.2665396515746508,1.2493980358380634
anc4,L,20,22,1.2414215465275147,1.271598397526028,1.2541298729480803
anc4,L,20,23,1.2457062723024208,1.2759387950193637,1.2584817442355662
anc4,L,20,24,1.2494550472279513,1.2800417113823417,1.2624976506635874
anc4,L,20,25,1.2529727937944395,1.2838845643693353,1.266215051701286
anc4,L,20,26,1.2564012395893684,1.2876122001329307,1.2696660374103745
anc4,L,20,27,1.2594713546055398,1.291104365462313,1.272878257233394
anc4,L,20,28,1.2624760141425284,1.2943557938905532,1.275875662434546
anc4,L,20,29,1.2651240205989103,1.2974080950272662,1.27867910440134
anc4,L,20,30,1.2675454414867078,1.3002655174359592,1.2813068204315907
anc4,L,20,31,1.269927593450082,1.3029455350810661,1.2837748309414827
anc4,L,20,32,1.2722184237008327,1.305468105046203,1.2860972663826258
anc4,L,20,33,1.2742909844431323,1.3078250385130936,1.2882866379645237
anc4,L,20,34,1.2762822198961818,1.310035138106367,1.2903540631380217
anc4,L,20,35,1.2780955028245815,1.3120549626532534,1.2923094544204357
anc4,L,20,36,1.2798455159579698,1.3139725843163192,1.2941616783320593
anc4,L,20,37,1.2814859057547092,1.3157885887741128,1.2959186898217194
anc4,L,20,38,1.2830438428290425,1.3175270703832067,1.29758764648094
anc4,L,20,39,1.2845253913931645,1.3192099637853292,1.2991750060054124
anc4,L,20,40,1.2859360352106166,1.3208512273423365,1.3006866097021672
anc4,L,20,41,1.2872812505960225,1.322452133986678,1.3021277543190695
anc4,L,20,42,1.2885651037264718,1.3239108084509097,1.3035032540584388
anc4,L,20,43,1.2897916300010939,1.3254820827933962,1.3048174943049053
anc4,L,20,44,1.2908880403788978,1.32686089537354,1.3060744783309668
anc4,L,20,45,1.2920110978149588,1.32817498638559,1.3072778680282162
anc4,L,20,46,1.2930871566960016,1.329434381011629,1.308431019537206
anc4,L,20,47,1.2941191068016935,1.3306414652850245,1.3095370145061176
anc4,L,20,48,1.295109605759615,1.3317953824125721,1.310598687591349
anc4,L,20,49,1.2960611018988566,1.3329040833706192,1.3116186507167946
anc4,L,20,50,1.296973379277795,1.33397017477916,1.31259931452893
anc4,N,11,0,0,0,0
anc4,N,11,1,0.6100999774669316,0.6977743906512043,0.6527864294063711
anc4,N,11,2,0.8881334416053513,0.969549776669814,0.9287004426476486
anc4,N,11,3,1.0466577993245545,1.1152854358947124,1.0811319921531535
anc4,N,11,4,1.1482490771986915,1.206187892182341,1.1778413229753921
anc4,N,11,5,1.2182815184979987,1.2695621988167034,1.2446673809151034
anc4,N,11,6,1.2693505034015944,1.3162352285681436,1.2936096814747904
anc4,N,11,7,1.3092511611901132,1.3513770782847847,1.331000860479789
anc4,N,11,8,1.339650372304638,1.3799172679043756,1.360499050250197
anc4,N,11,9,1.3635082885171073,1.4027871700252916,1.384365082909956
anc4,N,11,10,1.3836703818054756,1.4226580058284901,1.4040715416915122
anc4,N,11,11,1.40085823800026,1.4394864182399414,1.4206187716116696
anc4,N,11,12,1.415023805291112,1.4535859299716611,1.4347101398727344
anc4,N,11,13,1.427744477304326,1.4662841209871074,1.446854633276729
anc4,N,11,14,1.4378768137986866,1.4773612643763532,1.457429669446961
anc4,N,11,15,1.4472029433012368,1.4872646986319291,1.466721029846339
anc4,N,11,16,1.4555582217915237,1.4960538081613357,1.4749490804399137
anc4,N,11,17,1.462852768936534,1.5040382960431626,1.4822864761545116
anc4,N,11,18,1.4693087285306892,1.511350467120101,1.4888704104775785
anc4,N,11,19,1.474790363048685,1.5178421058179608,1.494811275261062
anc4,N,11,20,1.479981311892095,1.523695105898113,1.5001989009395802
anc4,N,11,21,1.484621357040406,1.529049159908095,1.5051071307999737
anc4,N,11,22,1.488937645511892,1.5338168067725855,1.509597226091113
anc4,N,11,23,1.4926895358798336,1.5379127423016163,1.51372043637123
anc4,N,11,24,1.496258374882853,1.5423831737602607,1.5175199644733612
anc4,N,11,25,1.4995561466382126,1.5461852667854048,1.5210324861546127
anc4,N,11,26,1.5026134935397315,1.5497087731247214,1.5242893378866822
anc4,N,11,27,1.5054555853929372,1.5531511830308635,1.5273174543687285
anc4,N,11,28,1.5081808789055098,1.5563893976605045,1.5301401152008631
anc4,N,11,29,1.510721327542591,1.559283752188557,1.5327775445532283
anc4,N,11,30,1.5131509012652404,1.561994881449924,1.5352473965240092
anc4,N,11,31,1.515373082455033,1.564528934582694,1.537565150825932
anc4,N,11,32,1.517342375929889,1.56690684608142,1.5397444375523273
anc4,N,11,33,1.519123196371242,1.5691472366367767,1.5417973054226362
anc4,N,11,34,1.5208533070459946,1.571261700783743,1.5437344446599182
anc4,N,11,35,1.522569497776254,1.5732078417156623,1.545565373206879
anc4,N,11,36,1.5241616922775503,1.5750032550717519,1.5472985931283192
anc4,N,11,37,1.5256693161244015,1.5767877455673203,1.548941722624061
anc4,N,11,38,1.5270538593530583,1.5784449363000697,1.5505016079771905
anc4,N,11,39,1.5283827661628533,1.5800670483491237,1.5519844189076424
anc4,N,11,40,1.5296523505824549,1.5816887026076876,1.5533957301318475
anc4,N,11,41,1.5308619630244353,1.5832020573129928,1.5547405914016645
anc4,N,11,42,1.5320157548277265,1.5846251716303452,1.5560235878775261
anc4,N,11,43,1.5332121050471137,1.585981352617991,1.5572488923570693
anc4,N,11,44,1.5344417676085902,1.5872777666444642,1.5584203106129144
anc4,N,11,45,1.5355607111065932,1.588518544056524,1.5595413208774493
anc4,N,11,46,1.53656232749387,1.5897071911492542,1.560615108337601
anc4,N,11,47,1.5375225472013692,1.5908469256510485,1.5616445953601488
anc4,N,11,48,1.538443884648294,1.5919407058112878,1.5626324680516346
anc4,N,11,49,1.5393286546616851,1.5929912560390864,1.563581199661179
anc4,N,11,50,1.540126685948097,1.5940010895609553,1.5644930712555218
anc4,none,anc4,0,0,0,0
anc4,none,anc4,1,0.5915593042081876,0.6570705399167185,0.622426961828928
anc4,none,anc4,2,0.8291431997551809,0.8839410249048073,0.8550677190122439
anc4,none,anc4,3,0.9572395790828274,0.9995026575030846,0.9768521564982663
anc4,none,anc4,4,1.036025859356743,1.0698022968266805,1.051784526233437
anc4,none,anc4,5,1.089565540147459,1.1173219348991543,1.102543432603077
anc4,none,anc4,6,1.1271627859494773,1.1522943567029436,1.1392028999828754
anc4,none,anc4,7,1.1553587039550812,1.179474299921117,1.1669216221855871
anc4,none,anc4,8,1.176571584832414,1.2010169801848811,1.1886150885499973
anc4,none,anc4,9,1.1939639895647631,1.218774149952414,1.206055385274848
anc4,none,anc4,10,1.2081470558872045,1.2339441026127864,1.2203816969221646
anc4,none,anc4,11,1.2195354971602235,1.2466186197820155,1.2323597075990615
anc4,none,anc4,12,1.2295574312629316,1.2575911136805127,1.2425230821754996
anc4,none,anc4,13,1.2376565296109596,1.2671045121542701,1.2512551635046958
anc4,none,anc4,14,1.2446817508617898,1.2751759771819853,1.2588384198182072
anc4,none,anc4,15,1.2509203370102475,1.2826125001285278,1.2654855780873064
anc4,none,anc4,16,1.2562695403921984,1.2891341002453236,1.2713598969530002
anc4,none,anc4,17,1.2610021811797183,1.2946106074334003,1.2765887563710157
anc4,none,anc4,18,1.2652319755232941,1.2996783824331173,1.2812730005904123
anc4,none,anc4,19,1.2690704689731813,1.3044456614749838,1.2854935060716417
anc4,none,anc4,20,1.272792314584508,1.3087768126367791,1.2893158906237978
anc4,none,anc4,21,1.275916078792656,1.3123886861888736,1.2927939498507715
anc4,none,anc4,22,1.2787590590433746,1.3156565058782916,1.2959722048980193
anc4,none,anc4,23,1.2814371105089644,1.3190185899367124,1.2988878185541266
anc4,none,anc4,24,1.2837850396486885,1.3219813781761542,1.3015720551584251
anc4,none,anc4,25,1.2859810780630372,1.324648783254498,1.3040514061942536
anc4,none,anc4,26,1.2880707585500029,1.3273058814989223,1.306348467601444
anc4,none,anc4,27,1.2899516527052126,1.329773749014287,1.3084826304356256
anc4,none,anc4,28,1.2916865067447132,1.3320698318325999,1.3104706296181845
anc4,none,anc4,29,1.2933332005724398,1.3342135965589845,1.312326983668421
anc4,none,anc4,30,1.2948790071322527,1.3361347260271936,1.3140643498760118
anc4,none,anc4,31,1.2963512127764176,1.337835203482674,1.3156938132955396
anc4,none,anc4,32,1.2977610609740553,1.3395162708041661,1.3172251235156722
anc4,none,anc4,33,1.2990882602713236,1.3411742386664698,1.3186668898919356
anc4,none,anc4,34,1.3002831083494488,1.3427384328836125,1.3200267435028
anc4,none,anc4,35,1.3013370106824969,1.344216590329821,1.3213114722635237
anc4,none,anc4,36,1.3025282826319002,1.3456156195435764,1.3225271342484959
anc4,none,anc4,37,1.3036654879480216,1.3469079754161655,1.3236791532151106
anc4,none,anc4,38,1.30471550885342,1.3481208817679018,1.3247723995073362
anc4,none,anc4,39,1.3056474073183324,1.3492736089983224,1.3258112588846949
anc4,none,anc4,40,1.3065291742795513,1.3503705274278888,1.3267996913280713
anc4,none,anc4,41,1.3073937565685443,1.3514155942043458,1.3277412814848932
anc4,none,anc4,42,1.3081950269058886,1.3524124010023308,1.3286392821083584
anc4,none,anc4,43,1.3089265356320452,1.3533955008511112,1.3294966516001996
anc4,none,anc4,44,1.3096519534291517,1.3543397932197803,1.3303160865701211
anc4,none,anc4,45,1.3103458823004013,1.355243349019912,1.3311000501669243
anc4,none,anc4,46,1.311010328997852,1.3561087486428773,1.3318507968083768
anc4,none,anc4,47,1.311647133303228,1.356938359052226,1.3325703938328082
anc4,none,anc4,48,1.3122579850398588,1.3577343554027959,1.33326074051038
anc4,none,anc4,49,1.312847538395913,1.358498531228668,1.3339235847821904
anc4,none,anc4,50,1.3134155163307795,1.3592321297489058,1.3345605380378451
anc4,P,8,0,0,0,0
anc4,P,8,1,0.8175901177037085,0.8767016782170601,0.8473302225011886
anc4,P,8,2,1.0510294945384753,1.093385955977117,1.073122932778925
anc4,P,8,3,1.1615989700912535,1.1930189968836726,1.1777837509517313
anc4,P,8,4,1.2253918075901198,1.250299018697041,1.2381768796303523
anc4,P,8,5,1.266750441042668,1.2875019967420278,1.2774859721907583
anc4,P,8,6,1.29580656721054,1.3142078540455366,1.3051115137932132
anc4,P,8,7,1.3169438882504605,1.3342566175993702,1.3255885819530646
anc4,P,8,8,1.332988447051608,1.3499344048879705,1.3413740009241801
anc4,P,8,9,1.3454472565083917,1.3625525789564703,1.3539144686105615
anc4,P,8,10,1.3554362435213843,1.3727991827743606,1.3641173175597945
anc4,P,8,11,1.3638576457641531,1.3812627743910153,1.3725804474895507
anc4,P,8,12,1.370834760189794,1.3884471572472237,1.379713872936316
anc4,P,8,13,1.3766270790388218,1.3946165228700782,1.3858081499144177
anc4,P,8,14,1.3816667060215995,1.400250675513981,1.3910749280402348
anc4,P,8,15,1.386160907946273,1.4052453105972862,1.3956720335270587
anc4,P,8,16,1.389901111487864,1.4096119331982686,1.3997195559376603
anc4,P,8,17,1.393316402439774,1.4135190007696148,1.4033104907298677
anc4,P,8,18,1.3963761907591952,1.416933228557262,1.406517972382532
anc4,P,8,19,1.3990594319627325,1.4199803777460718,1.4094003077896717
anc4,P,8,20,1.4014933013080122,1.422641860148809,1.4120045527511054
anc4,P,8,21,1.4036960897699782,1.4250881885093771,1.4143691008994228
anc4,P,8,22,1.4057066341768463,1.4273903388974183,1.4165255892082427
anc4,P,8,23,1.407495511595828,1.429560004980278,1.4185003216874619
anc4,P,8,24,1.4092293729815464,1.4314132608256025,1.4203153476506256
anc4,P,8,25,1.4107764817432635,1.4331421885112405,1.4219892885330736
anc4,P,8,26,1.412178681441736,1.4348255314581473,1.4235379791118226
anc4,P,8,27,1.4134905530320492,1.4363877121642716,1.4249749699798235
anc4,P,8,28,1.4147405875383148,1.4378413575745983,1.4263119250805316
anc4,P,8,29,1.4159064021461196,1.439196745292621,1.4275589390116936
anc4,P,8,30,1.416996230832356,1.4404626372632197,1.428724792374586
anc4,P,8,31,1.4180172680948253,1.4416479957754191,1.429817158836881
anc4,P,8,32,1.4189758279668871,1.4427077657043095,1.4308427742364187
anc4,P,8,33,1.4198774747082963,1.4437942224381308,1.4318075756037023
anc4,P,8,34,1.4207279427793384,1.4448081542634172,1.4327168161662676
anc4,P,8,35,1.4215336038700987,1.4457421648552025,1.4335751610404857
anc4,P,8,36,1.4222953455306906,1.4466122676412811,1.4343867672914563
anc4,P,8,37,1.4229721015896493,1.4474325734780946,1.435155351261206
anc4,P,8,38,1.423607655924853,1.448210563960818,1.4358842454663372
anc4,P,8,39,1.424211143130609,1.4489494310089681,1.4365764469029043
anc4,P,8,40,1.42478493042629,1.4496520533867425,1.4372346582353255
anc4,P,8,41,1.4253774820075922,1.4503210341877322,1.4378613230630133
anc4,P,8,42,1.4259557616581826,1.4509587330612128,1.4384586562349226
anc4,P,8,43,1.4265075819956303,1.4515651906561156,1.439028670004721
anc4,P,8,44,1.4270347183817245,1.4521437593671935,1.4395731966775103
anc4,P,8,45,1.4275387908224102,1.452694027426894,1.4400939082851538
anc4,P,8,46,1.4280222893187677,1.4532265799079633,1.4405923337353166
anc4,P,8,47,1.4284863897711786,1.4537395334494287,1.4410698738047272
anc4,P,8,48,1.4289314358751146,1.4542294150172186,1.441527814286337
anc4,P,8,49,1.4293585774838957,1.4546996117905404,1.44196733755024
anc4,P,8,50,1.4297557326770334,1.4551512868849608,1.4423895327372296
anc4,S,15,0,0,0,0
anc4,S,15,1,0.7074209466505612,0.8610942740343955,0.7818321826817437
anc4,S,15,2,0.9176357351547461,1.028320481956844,0.9706742905601273
anc4,S,15,3,1.0167851500357272,1.099577696443137,1.0559775820675035
anc4,S,15,4,1.0729400665068651,1.1396031004374694,1.104599716108957
anc4,S,15,5,1.1091931862546216,1.1658326069592104,1.136018927243054
anc4,S,15,6,1.1339370769490285,1.18396971986977,1.157994195592966
anc4,S,15,7,1.1515557668364458,1.1983378042123976,1.1742277162353971
anc4,S,15,8,1.1646091357959114,1.2104356006923123,1.186710027054773
anc4,S,15,9,1.1757799076255275,1.2196011439219672,1.1966068009395479
anc4,S,15,10,1.184646454714573,1.2269487562197405,1.204646038425977
anc4,S,15,11,1.1920275104343871,1.2330699862430092,1.211305867239829
anc4,S,15,12,1.1975033632950007,1.2386464890688338,1.216913280824643
anc4,S,15,13,1.2025001468882324,1.2434286563000179,1.2216994836766457
anc4,S,15,14,1.2068700299702082,1.2478243672326355,1.225832574542688
anc4,S,15,15,1.21064449288222,1.2521861521239195,1.2294377022064706
anc4,S,15,16,1.2139816464461932,1.256000710625891,1.2326099596650464
anc4,S,15,17,1.216796351982914,1.258956059645962,1.2354228960840545
anc4,S,15,18,1.2193017413011704,1.2617847337414265,1.2379342909946098
anc4,S,15,19,1.2214671276447584,1.2641994968237769,1.2401901658092331
anc4,S,15,20,1.223590100891576,1.2665720794686512,1.2422276300483692
anc4,S,15,21,1.225254774190506,1.2684164476339947,1.2440769389647401
anc4,S,15,22,1.2265882121294769,1.2704123526684064,1.2457630062315113
anc4,S,15,23,1.227980814525009,1.2720231926062417,1.2473065329518518
anc4,S,15,24,1.2293202475394984,1.273658899269341,1.2487248619222937
anc4,S,15,25,1.2305559195836961,1.2751674692464119,1.250032632113715
anc4,S,15,26,1.2316395540612217,1.2765593610196213,1.2512422858348027
anc4,S,15,27,1.2327013833927574,1.2778152109570757,1.2523644658659951
anc4,S,15,28,1.233593083541207,1.278772611177954,1.2534083294418228
anc4,S,15,29,1.2345007134064732,1.2796652789394807,1.2543817987088488
anc4,S,15,30,1.2353526081853536,1.2804995646764008,1.2552917621644173
anc4,S,15,31,1.2360525820477513,1.2815620253277051,1.2561442379156669
anc4,S,15,32,1.2367147367670568,1.2825940758484824,1.2569445069428242
anc4,S,15,33,1.237402521653139,1.283565094039619,1.2576972226054501
anc4,S,15,34,1.2379902129626368,1.284480338318907,1.2584065011901715
anc4,S,15,35,1.238541300344861,1.2853444798958158,1.2590759972218082
anc4,S,15,36,1.2390635903287437,1.2861616825124025,1.2597089664475103
anc4,S,15,37,1.2396147060719025,1.28693566953354,1.2603083187853865
anc4,S,15,38,1.2400391787106921,1.287669780667656,1.260876663054871
anc4,S,15,39,1.2404702893849044,1.2883107365908224,1.2614163449394775
anc4,S,15,40,1.2408903186258955,1.288907146785558,1.2619294793471485
anc4,S,15,41,1.2412906060879778,1.2894719357106488,1.2624179781096239
anc4,S,15,42,1.2416734197579058,1.290010290301908,1.2628835737857027
anc4,S,15,43,1.2420386481074757,1.29052402396758,1.2633278401931067
anc4,S,15,44,1.2423874756559414,1.2910147879563894,1.2637522101817367
anc4,S,15,45,1.2427209828755907,1.291484089087079,1.2641579910712673
anc4,S,15,46,1.243040157370483,1.2919333052015904,1.2645463781035038
anc4,S,15,47,1.2433459036442693,1.2923636986757345,1.2649184662010955
anc4,S,15,48,1.2436390516605589,1.2927764282663734,1.2652752602762636
anc4,S,15,49,1.2439203643664614,1.2932109144763015,1.265617684293941
anc4,S,15,50,1.2441905443229127,1.2935898024497214,1.265946589261448
anc5,B,16,0,0,0,0
anc5,B,16,1,0.528303133000787,0.5866816362532027,0.5563858095965524
anc5,B,16,2,0.7840725687130031,0.84019089800384,0.8114337680409782
anc5,B,16,3,0.9343900930802309,0.9816388867542767,0.9578581539674272
anc5,B,16,4,1.0326855421359358,1.0726568468866458,1.0528845035889252
anc5,B,16,5,1.1032093616343315,1.1358627613268397,1.1195392713162073
anc5,B,16,6,1.1550932692172875,1.1830700360185502,1.1688797817649161
anc5,B,16,7,1.1945353228618858,1.2197319631465209,1.2068775491892334
anc5,B,16,8,1.2256220161192672,1.2490951270060155,1.2370409842619057
anc5,B,16,9,1.2499117797576627,1.2733705796145824,1.2615667271158622
anc5,B,16,10,1.270022926637548,1.2938759591754767,1.2819003521372652
anc5,B,16,11,1.2868215181986609,1.311903790937887,1.299032106984506
anc5,B,16,12,1.3011186552930882,1.3271499726216232,1.3136631071708829
anc5,B,16,13,1.3134661784998776,1.340505103899065,1.326303686994611
anc5,B,16,14,1.3239504745998878,1.3519717362088308,1.3373341604383515
anc5,B,16,15,1.333114768327081,1.3623432038909788,1.3470437502745671
anc5,B,16,16,1.341271892580639,1.3714990255443946,1.3556563202264034
anc5,B,16,17,1.3488874088730207,1.379734120249344,1.363347850563469
anc5,B,16,18,1.3553461507988018,1.3870468626336356,1.3702585910886251
anc5,B,16,19,1.3610221071719155,1.3936814160587,1.3765016914975685
anc5,B,16,20,1.3663897762147197,1.3997242610216911,1.3821694454700784
anc5,B,16,21,1.3711492423440048,1.4052297897683879,1.3873378843569868
anc5,B,16,22,1.3752792700002743,1.4103181710029133,1.392070207926863
anc5,B,16,23,1.3793203948128436,1.4152376671346243,1.3964193817502348
anc5,B,16,24,1.3830635411115269,1.4195200972773474,1.4004301282056488
anc5,B,16,25,1.3865211497437206,1.4235035116383088,1.4041404700812277
anc5,B,16,26,1.3896360969945658,1.427235373179524,1.4075829398324293
