population,well_plate,term,estimate,std.error,statistic,p.value,conf.low,conf.high,light,ancestor_id,treatment,note
30,C09_12,r,0.7705813090697501,0.10741417635387707,7.173925595547671,3.705724929717103e-4,0.5077482879684727,1.0334143301710275,12.5,anc5,N,NA
30,C09_15,K,329.99359199937425,48.46811957089896,6.808466986565489,4.920775123044621e-4,211.3963758186302,448.5908081801183,27.5,anc5,N,NA
30,C09_15,r,1.2319871671878802,0.05859922802834389,21.02394875563855,7.544740996668758e-7,1.088600021657379,1.3753743127183813,27.5,anc5,N,NA
30,C09_18,K,3e3,1177.9539328646488,2.5467888992096186,0.043679247022489126,117.65056157066647,5882.3494384293335,50,anc5,N,NA
30,C09_18,r,1.449516978668438,0.03406646618671362,42.549672476265506,1.1275983804341824e-8,1.3661593388295392,1.532874618507337,50,anc5,N,NA
30,C09_21,K,3e3,617.6102811033267,4.8574320923554994,0.0018405639622337618,1539.583751270037,4460.416248729963,82.5,anc5,N,NA
30,C09_21,r,1.7049629963139288,0.04626578305647481,36.85148902014147,2.8160669665636888e-9,1.595561803679658,1.8143641889481996,82.5,anc5,N,NA
30,C09_24,K,1031.7477959969535,88.68080449340434,11.634398243124757,2.4286673686736768e-5,814.7536845129724,1248.7419074809345,125,anc5,N,NA
30,C09_24,r,1.8866192993241497,0.06435614408222196,29.31529423070762,1.0442533256417209e-7,1.7291454876753676,2.044093110972932,125,anc5,N,NA
30,C09_27,K,1419.4891809568248,128.96895317766112,11.006441054083831,3.344095850754367e-5,1103.9135209966453,1735.0648409170044,175,anc5,N,NA
30,C09_27,r,2.103638203240936,0.0709168568297352,29.663443887418428,9.732546383815359e-8,1.9301109058183061,2.2771655006635663,175,anc5,N,NA
30,C09_3,K,10,117.8285598719097,0.08486906748984205,0.9351264907443813,-278.31609955392037,298.31609955392037,0.25,anc5,N,NA
30,C09_3,r,0.09395705683193084,2.973709959268681,0.0315959048188538,0.9758191172177423,-7.182449084370427,7.370363198034289,0.25,anc5,N,NA
30,C09_30,K,493.42752923641376,111.1719903996997,4.438415894708553,0.0043832895866101436,221.3994684120139,765.4555900608136,250,anc5,N,NA
30,C09_30,r,2.1564945096462416,0.3532745360691734,6.104302148808105,8.809720850117053e-4,1.2920628606308404,3.0209261586616427,250,anc5,N,NA
30,C09_6,K,3e3,6022049.198974659,4.981692943509651e-4,0.9996186685881883,-14732423.553149158,14738423.553149158,1.5,anc5,N,NA
30,C09_6,r,0.0959194874505585,0.4491094771727395,0.21357707268703507,0.8379494309635055,-1.0030118147049387,1.1948507896060556,1.5,anc5,N,NA
30,C09_9,K,16.18054246134129,9.065731118077466,1.7848028196067471,0.13436124802211383,-7.123661277551534,39.48474620023411,5,anc5,N,NA
30,C09_9,r,0.5821541401016735,0.49695498357545337,1.171442402917938,0.2942010513173731,-0.6953093138063294,1.8596175940096766,5,anc5,N,NA
30,E03_12,K,24.27072241727166,14.199036202039679,1.7093218209969203,0.13824867292886497,-10.47306754033568,59.014512374879004,12.5,anc5,N,NA
30,E03_12,r,0.6858057879919336,0.3487014425552971,1.9667420443297376,0.09678633492974184,-0.1674359043079695,1.5390474802918366,12.5,anc5,N,NA
30,E03_15,K,569.5159613876818,67.92196785969251,8.384856613167333,1.5662891950357012e-4,403.31689327871254,735.7150294966511,27.5,anc5,N,NA
30,E03_15,r,1.2138383577094944,0.02189551682137862,55.43775776620681,2.31337648257982e-9,1.160261958112319,1.2674147573066699,27.5,anc5,N,NA
30,E03_18,K,951.7981162663207,113.22103408714483,8.406548517599067,1.5438407963298757e-4,674.7562261595975,1228.8400063730437,50,anc5,N,NA
30,E03_18,r,1.4560579588740028,0.029858368996245103,48.76548880004504,4.986036781361175e-9,1.3829971619212311,1.5291187558267745,50,anc5,N,NA
30,E03_21,K,3e3,515.697542008761,5.817363387683228,6.518885807948946e-4,1780.5690856792949,4219.430914320705,82.5,anc5,N,NA
30,E03_21,r,1.7750210438493945,0.04787568389492876,37.07562794810361,2.6995550479097744e-9,1.661813040649856,1.8882290470489331,82.5,anc5,N,NA
30,E03_24,K,888.811841303194,72.48869051635724,12.261386362092326,1.7923859417766527e-5,711.4384054047396,1066.1852772016484,125,anc5,N,NA
30,E03_24,r,2.247592891271771,0.09994865197672893,22.487475787017903,5.060701416644241e-7,2.003027350243949,2.4921584322995933,125,anc5,N,NA
30,E03_27,K,1212.5230376111865,103.42860640113591,11.723285073653182,2.3241686996148788e-5,959.4423548608387,1465.6037203615344,175,anc5,N,NA
30,E03_27,r,1.954689522508068,0.06118615395798532,31.946598961756838,6.252777211458287e-8,1.804972397262293,2.104406647753843,175,anc5,N,NA
30,E03_3,K,10,54.36663616531862,0.1839363386322431,0.8601223117875945,-123.03036633980477,143.03036633980477,0.25,anc5,N,NA
30,E03_3,r,0.3047914853003812,1.8049255194726732,0.16886651665794444,0.871450653543428,-4.111702158731292,4.721285129332054,0.25,anc5,N,NA
30,E03_30,K,591.9641928191155,121.16979478862538,4.885410541890966,0.002751131962596818,295.4723859500242,888.4559996882068,250,anc5,N,NA
30,E03_30,r,2.045156480685174,0.28607547828062013,7.1490100898442535,3.776641573904214e-4,1.3451550025583594,2.7451579588119883,250,anc5,N,NA
30,E03_6,K,10,3.9870823871895342,2.508099665090926,0.046021316686216444,0.24396085529455647,19.756039144705444,1.5,anc5,N,NA
30,E03_6,r,0.8602321200533172,1.1854938135973816,0.725631892960236,0.4953815371656215,-2.0405667418971607,3.7610309820037946,1.5,anc5,N,NA
30,E03_9,K,3e3,884699.5306610155,0.003390981792155477,0.9974255271739081,-2271192.5435131784,2277192.5435131784,5,anc5,N,NA
30,E03_9,r,0.3246201220393054,0.28774533950970127,1.1281507550823804,0.3104613879525724,-0.4150528209933368,1.0642930650719475,5,anc5,N,NA
30,E08_12,K,2294.1542386317633,102522.12532412719,0.022377162308903728,0.9828727208485382,-248568.44922154478,253156.75769880833,12.5,anc5,N,NA
30,E08_12,r,0.49086750844992505,0.15104591431305192,3.2497900435265796,0.0174709418331083,0.12127147065029081,0.8604635462495593,12.5,anc5,N,NA
30,E08_15,K,679.725720093135,139.07348972211156,4.887529042747995,0.002745246583199806,339.4251499120122,1020.0262902742578,27.5,anc5,N,NA
30,E08_15,r,1.147398870345454,0.034518338096371226,33.240269770289885,4.9333533248465055e-8,1.0629355397756144,1.2318622009152937,27.5,anc5,N,NA
30,E08_18,K,983.0683643550763,108.05423014546804,9.097916509438086,9.903792204246878e-5,718.6691880457845,1247.467540664368,50,anc5,N,NA
30,E08_18,r,1.5380567818083901,0.03852325360716269,39.92541225859534,1.6501525596358948e-8,1.4437937760123605,1.6323197876044198,50,anc5,N,NA
30,E08_21,K,2870.5940220206912,146.93700773590456,19.536222128465543,2.2978952266080045e-7,2523.143210071895,3218.0448339694876,82.5,anc5,N,NA
30,E08_21,r,1.6971969820597435,0.011663138402467889,145.5180349828157,1.9094613668592932e-13,1.6696180421435847,1.7247759219759022,82.5,anc5,N,NA
30,E08_24,K,825.6750104144292,67.53463713847029,12.225948719047658,1.8227174607676845e-5,660.4237064375311,990.9263143913272,125,anc5,N,NA
30,E08_24,r,2.1508775467585206,0.0894385490864529,24.04866322998424,3.3961769574164137e-7,1.9320293010496679,2.3697257924673734,125,anc5,N,NA
30,E08_27,K,1723.612436945869,219.05572447511162,7.868374319255464,2.2305864042478516e-4,1187.6023886665712,2259.6224852251667,175,anc5,N,NA
30,E08_27,r,1.7890377390970906,0.0582162972970385,30.73087472342732,7.881949299426107e-8,1.6465875913111883,1.931487886882993,175,anc5,N,NA
30,E08_3,K,10,4.379649132440169,2.2832879296037105,0.06251704583846653,-0.7166153660246302,20.71661536602463,0.25,anc5,N,NA
30,E08_3,r,0.5800638790565813,0.43084015156558614,1.3463552014563784,0.22682155498191514,-0.47416399375834595,1.6342917518715085,0.25,anc5,N,NA
30,E08_30,K,592.8117383924658,86.92180890958616,6.8200575417050215,4.875806341063835e-4,380.1217340486411,805.5017427362906,250,anc5,N,NA
30,E08_30,r,1.9288396517597644,0.15737601685685645,12.256249016101146,1.796746535269005e-5,1.5437544110267318,2.3139248924927966,250,anc5,N,NA
30,E08_6,K,10,6.513141125976713,1.535357488281109,0.17559956159634302,-5.937082209332104,25.937082209332104,1.5,anc5,N,NA
30,E08_6,r,0.6600171829057083,0.8167277777706807,0.8081238337543439,0.4498638933047475,-1.338443695680665,2.6584780614920813,1.5,anc5,N,NA
30,E08_9,K,3e3,1089151.5121194143,0.002754437712859807,0.9979087972081577,-2796753.0933099906,2802753.0933099906,5,anc5,N,NA
30,E08_9,r,0.22535202052093428,0.28154900266174193,0.8004007060599546,0.45980213887226457,-0.4983927315628597,0.9490967726047282,5,anc5,N,NA
31,B04_11,K,3e3,2525079.563155309,0.0011880813752463452,0.9990905648926531,-6175647.108168686,6181647.108168686,12.5,cc1690,B,NA
31,B04_11,r,0.3211364862023332,0.4799093526029206,0.6691607164156335,0.5282862085510471,-0.8531593961570629,1.4954323685617292,12.5,cc1690,B,NA
31,B04_14,K,3e3,77666.80577658229,0.03862654025749241,0.9704412892997181,-187043.82749529372,193043.82749529372,27.5,cc1690,B,NA
31,B04_14,r,0.7478265391624482,0.18416520181222912,4.06062889082008,0.006645777865150781,0.2971905242795999,1.1984625540452964,27.5,cc1690,B,NA
31,B04_17,K,3e3,2077.589055037079,1.443981422951065,0.1988581665939362,-2083.6772805793053,8083.677280579305,50,cc1690,B,NA
31,B04_17,r,1.79495027114999,0.20269418361514152,8.855460177180461,1.1532131797017969e-4,1.2989754711039458,2.2909250711960345,50,cc1690,B,NA
31,B04_2,K,10,29.447867602786754,0.33958316217958223,0.745741814867739,-62.05633622820689,82.05633622820689,0.25,cc1690,B,NA
31,B04_2,r,0.407553645986267,0.6060158258786412,0.6725132060625135,0.5262938928995731,-1.0753136603375861,1.89042095231012,0.25,cc1690,B,NA
31,B04_20,K,1049.0647360892258,139.99959913818398,7.493340999167906,2.919867547766501e-4,706.4980578024584,1391.6314143759932,82.5,cc1690,B,NA
31,B04_20,r,2.0456974769915783,0.1394064832957503,14.67433528648477,6.289438997574508e-6,1.7045821008887638,2.386812853094393,82.5,cc1690,B,NA
31,B04_23,K,1352.8480192068869,528.0520742772462,2.561959482989538,0.04279562859440624,60.75114063620981,2644.9448977775637,125,cc1690,B,NA
31,B04_23,r,1.5958029701869982,0.12920760839979004,12.350688863842413,1.718514107858389e-5,1.2796433419354538,1.9119625984385427,125,cc1690,B,NA
31,B04_26,K,623.5099272977615,191.00312320105743,3.2643965022573496,0.017154104085690472,156.14212153139147,1090.8777330641315,175,cc1690,B,NA
31,B04_26,r,1.9886628449265997,0.3535630529383265,5.6246342155934785,0.0013499656027891117,1.1235252205648125,2.853800469288387,175,cc1690,B,NA
31,B04_29,K,644.2397787678198,143.2100100424394,4.498566675450293,0.004110203041674944,293.81750799238483,994.6620495432546,250,cc1690,B,NA
31,B04_29,r,2.3577103596873075,0.3959004110899084,5.955311723967558,0.0010030860139814011,1.3889769519182456,3.3264437674563694,250,cc1690,B,NA
31,B04_5,K,10,85.42950590957976,0.11705557574667695,0.9106359809582509,-199.03847044760985,219.03847044760985,1.5,cc1690,B,NA
31,B04_5,r,0.36537865160650373,1.4525821720883962,0.2515373371829245,0.8097923734631303,-3.1889618800384936,3.919719183251501,1.5,cc1690,B,NA
31,B04_8,K,3e3,4727933.732780727,6.345266599655903e-4,0.9995142917426788,-11565837.08216923,11571837.08216923,5,cc1690,B,NA
31,B04_8,r,0.3128355886867064,0.5757483321068209,0.5433547458868969,0.6064673550464396,-1.0959698284224229,1.7216410057958358,5,cc1690,B,NA
31,D06_11,K,3e3,1574483.2681031136,0.0019053870312729984,0.9985414929079998,-3849621.7681509694,3855621.7681509694,12.5,cc1690,B,NA
31,D06_11,r,0.30501211178177295,0.3665664204832771,0.8320787031710335,0.437221691310458,-0.5919436067305475,1.2019678302940933,12.5,cc1690,B,NA
31,D06_14,K,388.44533910904795,140.2244423735369,2.770168542188157,0.03241525420053716,45.32848924504577,731.5621889730501,27.5,cc1690,B,NA
31,D06_14,r,1.0858727255931426,0.06540539899644253,16.602187927210785,3.046178184468486e-6,0.9258314796598821,1.2459139715264032,27.5,cc1690,B,NA
31,D06_17,K,3e3,1772.8977215231635,1.6921449915467128,0.14156626950380372,-1338.124445662941,7338.124445662941,50,cc1690,B,NA
31,D06_17,r,1.7316371910458201,0.17991628350490305,9.624682976505737,7.200813211153478e-5,1.2913979047237147,2.1718764773679258,50,cc1690,B,NA
31,D06_2,K,10,192.83725663127586,0.05185719904282294,0.9603258445649596,-461.8557685933527,481.8557685933527,0.25,cc1690,B,NA
31,D06_2,r,0.12843874665484348,2.011063599159286,0.06386607897857462,0.9511514547465265,-4.792456607534269,5.049334100843956,0.25,cc1690,B,NA
31,D06_20,K,916.0356080612404,93.35812604529782,9.812060790688701,6.453112237117719e-5,687.5965030403154,1144.4747130821654,82.5,cc1690,B,NA
31,D06_20,r,1.909738964485745,0.09096653929438087,20.99386191119741,7.609081690524511e-7,1.68715186142868,2.13232606754281,82.5,cc1690,B,NA
31,D06_23,K,1359.5798999168778,100.96402322960581,13.46598378736364,1.0393199590016415e-5,1112.5298349370794,1606.6299648966763,125,cc1690,B,NA
31,D06_23,r,1.6116244996279454,0.02559303685723796,62.9712100450542,1.0782708003583823e-9,1.54900059443518,1.674248404820711,125,cc1690,B,NA
31,D06_26,K,900.3109207668025,232.3622382420751,3.874600828336221,0.008221934525849064,331.7410062536983,1468.8808352799067,175,cc1690,B,NA
31,D06_26,r,1.6272371990303724,0.12088279915087653,13.461279937763363,1.041439661139437e-5,1.3314476451885158,1.9230267528722291,175,cc1690,B,NA
31,D06_29,K,685.4960714289723,118.77190604735698,5.771533809987439,0.0011812756188623514,394.8716869386177,976.1204559193269,250,cc1690,B,NA
31,D06_29,r,2.1514290549201043,0.24187001288355126,8.894980528057083,1.1246731991661229e-4,1.5595944539587565,2.743263655881452,250,cc1690,B,NA
31,D06_5,K,10,54.2617752844114,0.1842917956072265,0.8598555342936163,-122.77378100759142,142.77378100759142,1.5,cc1690,B,NA
31,D06_5,r,0.25710224705719265,0.9041780064493071,0.2843491494189614,0.7857013264180683,-1.955341632468249,2.4695461265826344,1.5,cc1690,B,NA
31,D06_8,K,10,45.177869014608596,0.2213473149157705,0.8321628015724116,-100.54626310132085,120.54626310132085,5,cc1690,B,NA
31,D06_8,r,0.19699692442922848,1.2039020187363716,0.16363202433699592,0.875393535397907,-2.748845192834151,3.1428390416926084,5,cc1690,B,NA
31,D09_11,K,3e3,2034186.4183135568,0.0014747910874791659,0.9988710987144555,-4974474.85440958,4980474.85440958,12.5,cc1690,B,NA
31,D09_11,r,0.2877532010488788,0.5392389870674548,0.5336283316860452,0.6127789032175188,-1.0317170670058848,1.6072234691036424,12.5,cc1690,B,NA
31,D09_14,K,3e3,11459.744325521368,0.26178594519939374,0.8022416114972342,-25040.984201209547,31040.984201209547,27.5,cc1690,B,NA
31,D09_14,r,1.002959920368317,0.060169317886563975,16.668959456365744,2.975025035419432e-6,0.8557309033563747,1.1501889373802594,27.5,cc1690,B,NA
31,D09_17,K,3e3,949.3115254950899,3.1601849544968124,0.019560440693555947,677.1183778375553,5322.881622162445,50,cc1690,B,NA
31,D09_17,r,1.80531857749857,0.10751954705931611,16.79060809754543,2.850303866502079e-6,1.5422277235693902,2.06840943142775,50,cc1690,B,NA
31,D09_2,K,10,22.19993235037069,0.45045182310355203,0.668203936501816,-44.32127756273862,64.32127756273863,0.25,cc1690,B,NA
31,D09_2,r,0.37489753002965237,0.6634325631607009,0.5650876228377748,0.5924989063563016,-1.2484634712037497,1.9982585312630545,0.25,cc1690,B,NA
31,D09_20,K,1013.6151911194756,105.95504929107477,9.566464249711396,7.453216911484664e-5,754.3525253204955,1272.8778569184558,82.5,cc1690,B,NA
31,D09_20,r,1.8077810155624956,0.0831385419135496,21.74419918793248,6.178243729537221e-7,1.6043483320673184,2.0112136990576728,82.5,cc1690,B,NA
31,D09_23,K,1725.5511415348244,81.45334990974003,21.184532538525914,7.211862744106463e-7,1526.2419743252235,1924.8603087444253,125,cc1690,B,NA
31,D09_23,r,1.764472413354323,0.01617576579330701,109.0812290373543,4.001556147738812e-11,1.7248917403333348,1.8040530863753113,125,cc1690,B,NA
31,D09_26,K,630.6856215874316,62.211129715428605,10.137826213289598,5.3567913427082016e-5,478.4604710136324,782.9107721612307,175,cc1690,B,NA
31,D09_26,r,2.0833785941164598,0.08486268929397985,24.549994955960635,3.004006945487474e-7,1.8757270739629872,2.2910301142699323,175,cc1690,B,NA
31,D09_29,K,518.978446199921,77.00244833792371,6.739765519174071,5.19730871254409e-4,330.56024279467727,707.3966496051647,250,cc1690,B,NA
31,D09_29,r,1.7673700693393448,0.12430420429683348,14.218103718510886,7.56654647962437e-6,1.4632086386982777,2.071531499980412,250,cc1690,B,NA
31,D09_5,K,10,193.64033303528947,0.051642133863597395,0.9604902126328452,-463.8208257637084,483.8208257637084,1.5,cc1690,B,NA
31,D09_5,r,0.10226859778169527,1.5411442239414432,0.06635887556334315,0.9492480170131938,-3.6687754681042377,3.8733126636676283,1.5,cc1690,B,NA
31,D09_8,K,10,14.108736606839893,0.7087806852352758,0.5050537871793735,-24.52283480795939,44.52283480795939,5,cc1690,B,NA
31,D09_8,r,0.3323379432898037,0.7856486297978015,0.4230109118567875,0.6870293638290079,-1.5900749997982433,2.2547508863778507,5,cc1690,B,NA
31,F08_11,K,3e3,2626530.902578725,0.001142191015934594,0.9991256923537155,-6423889.592918374,6429889.592918374,12.5,cc1690,B,NA
31,F08_11,r,0.22892080214891916,0.49299895992380527,0.46434337748765164,0.6587725557710451,-0.9774041954907836,1.4352457997886219,12.5,cc1690,B,NA
31,F08_14,K,960.9397951557021,1310.8348788624105,0.7330746310241913,0.49114963078035245,-2246.55760482691,4168.437195138315,27.5,cc1690,B,NA
31,F08_14,r,0.9506419925793999,0.054377546842740425,17.482252285647444,2.246727555168208e-6,0.8175849287737076,1.0836990563850921,27.5,cc1690,B,NA
31,F08_17,K,3e3,999.2367206573006,3.0022915871492315,0.02393730829277497,554.955826124417,5445.0441738755835,50,cc1690,B,NA
31,F08_17,r,1.6308854502539292,0.0822456415071136,19.82944531003349,1.0670203928929408e-6,1.4296376153451524,1.832133285162706,50,cc1690,B,NA
31,F08_2,K,10,91.71960950587462,0.10902793910564461,0.916735255668099,-214.42979948231337,234.42979948231337,0.25,cc1690,B,NA
31,F08_2,r,0.2432831765601484,1.4155180556921751,0.17186864948973413,0.8691911141309155,-3.2203647294227196,3.706931082543016,0.25,cc1690,B,NA
31,F08_20,K,898.868240085855,106.82496145537162,8.414402662446792,1.5358045054346788e-4,637.4769759026017,1160.2595042691082,82.5,cc1690,B,NA
31,F08_20,r,1.8634526196961596,0.10539853917413389,17.680061168755497,2.1024267784681995e-6,1.6055516850976042,2.121353554294715,82.5,cc1690,B,NA
31,F08_23,K,1116.3987894596685,105.69400672710006,10.562555286055048,4.2357753345089735e-5,857.7748718041312,1375.0227071152058,125,cc1690,B,NA
31,F08_23,r,1.803931777465467,0.041754251811754475,43.20354692495369,1.0292680450077725e-8,1.7017628038715937,1.9061007510593404,125,cc1690,B,NA
31,F08_26,K,2378.1593814709186,837.3751592088674,2.8400166345007753,0.02956630670806425,329.1761805483361,4427.142582393501,175,cc1690,B,NA
31,F08_26,r,1.546610302521568,0.044563984642886134,34.705386309490564,3.812915942974024e-8,1.4375661603646477,1.6556544446784884,175,cc1690,B,NA
31,F08_29,K,515.1248063289918,80.48753307479308,6.400057085242156,6.856344982888765e-4,318.17890777885793,712.0707048791256,250,cc1690,B,NA
31,F08_29,r,1.6453874570123854,0.11340944496195252,14.508381180812522,6.722603346863474e-6,1.3678845421032109,1.92289037192156,250,cc1690,B,NA
31,F08_5,K,10,35.36261783916658,0.28278449422158725,0.7868444904819991,-76.5292086781672,96.5292086781672,1.5,cc1690,B,NA
31,F08_5,r,0.37688742507352146,0.6335775479438417,0.5948560303259477,0.5736728148720645,-1.1734209856096345,1.9271958357566774,1.5,cc1690,B,NA
31,F08_8,K,10,29.07484323007621,0.34393994563848895,0.742624465681609,-61.14357846985554,81.14357846985554,5,cc1690,B,NA
31,F08_8,r,0.21967222594048955,0.89555061751935106,0.24529291995685867,0.8144040956099672,-1.9716611933678059,2.411005645248785,5,cc1690,B,NA
32,C04_1,K,10,5.288441649646054,1.8909162022557784,0.10751544631420987,-2.940350546607579,22.94035054660758,0.25,cc1690,S,NA
32,C04_1,r,0.42674501093581796,1.637362847635801,0.2606294698526951,0.8030925034074593,-3.5797375455686975,4.433227567440333,0.25,cc1690,S,NA
32,C04_10,K,3e3,478392.77499393706,0.006270997717384048,0.9951998040221262,-1167584.9506347931,1173584.9506347931,12.5,cc1690,S,NA
32,C04_10,r,0.30941211383580874,0.19714629831334904,1.5694543416890423,0.16759352681032078,-0.17298749991648638,0.7918117275881038,12.5,cc1690,S,NA
32,C04_13,K,3e3,13384.631246132123,0.22413766541883154,0.8300875691235288,-29751.012819365944,35751.01281936595,27.5,cc1690,S,NA
32,C04_13,r,0.9562111251744775,0.1273452093590992,7.508811128324972,2.886977039821356e-4,0.6446086232071604,1.2678136271417946,27.5,cc1690,S,NA
32,C04_16,K,1687.2900083229126,858.491375637648,1.9654128814860499,0.09696482846513652,-413.3627128305959,3787.942729476421,50,cc1690,S,NA
32,C04_16,r,1.2868513534381703,0.08147750949195681,15.793945611030292,4.085596223964108e-6,1.0874830698605245,1.486219637015816,50,cc1690,S,NA
32,C04_19,K,1063.8865479274364,147.76548749509027,7.199831069909241,3.633609661141852e-4,702.3174253854863,1425.4556704693864,82.5,cc1690,S,NA
32,C04_19,r,1.6936886819131884,0.0704025619228402,24.057202403648855,3.3890153275919944e-7,1.5214198187932233,1.8659575450331536,82.5,cc1690,S,NA
32,C04_22,K,779.8784603669162,76.59200149187393,10.182244166183043,5.2246966868700596e-5,592.4645842135367,967.2923365202957,125,cc1690,S,NA
32,C04_22,r,1.9628587881944222,0.07418620588892098,26.458541243279253,1.9238806400599438e-7,1.7813316818133407,2.1443858945755037,125,cc1690,S,NA
32,C04_25,K,653.8344402270992,80.96207407412606,8.075811393226799,1.930825991136924e-4,455.7273816818433,851.9414987723551,175,cc1690,S,NA
32,C04_25,r,2.0734051234497626,0.1372483276105668,15.106960933854982,5.304532071322941e-6,1.7375705640696395,2.4092396828298854,175,cc1690,S,NA
32,C04_28,K,606.4658843942773,75.79649880152319,8.001238764106212,2.0328976489696459e-4,420.99853320153477,791.9332355870198,250,cc1690,S,NA
32,C04_28,r,1.9878926295242736,0.12788801586884163,15.544010250053457,4.486964215231973e-6,1.6749619278753891,2.300823331173158,250,cc1690,S,NA
32,C04_4,K,10,5.932056959680359,1.6857558968110171,0.14281985939930317,-4.515220476308864,24.515220476308862,1.5,cc1690,S,NA
32,C04_4,r,0.4901055918829517,0.8866982801860829,0.5527309602766997,0.600418057558094,-1.6795669382942364,2.65977812206014,1.5,cc1690,S,NA
32,C04_7,K,3e3,2515742.944208798,0.0011924906743377556,0.9990871897289122,-6152801.224618843,6158801.224618843,5,cc1690,S,NA
32,C04_7,r,0.17204284637503597,0.38008246940962565,0.4526460971543008,0.6667096979858271,-0.757985452435822,1.102071145185894,5,cc1690,S,NA
32,D07_1,K,10,16.06706621004963,0.6223911614769595,0.556582655418207,-29.314694722501322,49.31469472250132,0.25,cc1690,S,NA
32,D07_1,r,0.7497639276239804,1.0858888975409344,0.6904609940500075,0.5157108843424902,-1.9073104847956768,3.4068383400436377,0.25,cc1690,S,NA
32,D07_10,K,3e3,816635.0663370374,0.0036736115355127984,0.9971879843242821,-1995234.0218806544,2001234.0218806544,12.5,cc1690,S,NA
32,D07_10,r,0.31966401427584923,0.3550057704483606,0.9004473754669511,0.40257543672163365,-0.5490038126590947,1.1883318412107933,12.5,cc1690,S,NA
32,D07_13,K,3e3,7795.4358335290035,0.3848405739030881,0.7136272519600813,-16074.744325902277,22074.744325902277,27.5,cc1690,S,NA
32,D07_13,r,1.0525186446931305,0.07749552743615214,13.581669542933184,9.887326621181895e-6,0.8628939201988798,1.2421433691873813,27.5,cc1690,S,NA
32,D07_16,K,970.7677774708626,151.17126970720807,6.421642018030725,6.734425343814731e-4,600.8650060716627,1340.6705488700625,50,cc1690,S,NA
32,D07_16,r,1.5414332433731064,0.07017883315161867,21.96436124896661,5.819680648591187e-7,1.3697118248348852,1.7131546619113276,50,cc1690,S,NA
32,D07_19,K,789.5806587634246,98.81016145510158,7.9908852200611244,2.0475555169238192e-4,547.8009036853888,1031.3604138414605,82.5,cc1690,S,NA
32,D07_19,r,1.589358549058105,0.0656919769896324,24.19410439282319,3.276566694585056e-7,1.428616072037031,1.7501010260791792,82.5,cc1690,S,NA
32,D07_22,K,1187.5493582360489,242.98094238323736,4.887417698639952,0.002745555551550133,592.9964107161325,1782.1023057559653,125,cc1690,S,NA
32,D07_22,r,1.475156403881841,0.05969610482295975,24.71109979883445,2.889369065665723e-7,1.3290852975233485,1.6212275102403335,125,cc1690,S,NA
32,D07_25,K,679.2208200320024,86.11869792024783,7.887030766082997,2.2015323274557726e-4,468.4959574857744,889.9456825782304,175,cc1690,S,NA
32,D07_25,r,1.9177146648366132,0.12706790509775992,15.092045968344374,5.3353536700453566e-6,1.6067907019527403,2.2286386277204864,175,cc1690,S,NA
32,D07_28,K,844.1479575408383,97.52345709894658,8.65584529765359,1.3108057900366852e-4,605.516654600798,1082.7792604808787,250,cc1690,S,NA
32,D07_28,r,1.6028235726353022,0.044344302768247114,36.14497179067182,2.990835223842642e-8,1.4943169726609176,1.7113301726096868,250,cc1690,S,NA
32,D07_4,K,10,29.409510881625874,0.3400260562050925,0.7454246748075031,-61.96248071262728,81.96248071262728,1.5,cc1690,S,NA
32,D07_4,r,0.29970422745771763,1.384086852938814,0.21653570859470234,0.8357447527364744,-3.0870342960122104,3.686442750927646,1.5,cc1690,S,NA
32,D07_7,K,10,3.8635242152673395,2.588310424063964,0.04130555916376544,0.5462968104767807,19.453703189523218,5,cc1690,S,NA
32,D07_7,r,0.9741706293791306,1.376917602848978,0.7075010351842955,0.5057934048634003,-2.3950253710821556,4.343366629840417,5,cc1690,S,NA
32,D08_1,K,10,9.544898712842693,1.0476800541157096,0.3351436236880021,-13.355525778433144,33.35552577843315,0.25,cc1690,S,NA
32,D08_1,r,0.5540545849156578,1.21313029599924,0.4567148201169027,0.6639434452173252,-2.4143683133478864,3.5224774831792023,0.25,cc1690,S,NA
32,D08_10,K,3e3,1381666.0513891412,0.002171291678610594,0.998337952556319,-3377815.035468763,3383815.035468763,12.5,cc1690,S,NA
32,D08_10,r,0.2325403765403705,0.47365390509500777,0.4909499827595139,0.6409003149959474,-0.9264489771776984,1.3915297302584393,12.5,cc1690,S,NA
32,D08_13,K,3e3,9980.163270318311,0.3005962847243397,0.7738660058976566,-21420.579782503606,27420.579782503606,27.5,cc1690,S,NA
32,D08_13,r,0.9742586352527586,0.09245015378626457,10.5382045929869,4.292176990864458e-5,0.7480412583129729,1.2004760121925442,27.5,cc1690,S,NA
32,D08_16,K,1029.6126407054157,109.54408362789219,9.399071192223246,8.23798232163591e-5,761.5679242535108,1297.6573571573208,50,cc1690,S,NA
32,D08_16,r,1.719035697626163,0.0481917866722233,35.67071935552408,3.236451556323043e-8,1.6011146436900496,1.8369567515622762,50,cc1690,S,NA
32,D08_19,K,692.2774947236276,66.10529711872455,10.472345256694075,4.449135366124173e-5,530.5236597803611,854.0313296668941,82.5,cc1690,S,NA
32,D08_19,r,1.6736397493273076,0.06013223025401352,27.832657166671456,1.422915231156979e-7,1.526501482482984,1.8207780161716314,82.5,cc1690,S,NA
