well_plate,mu,best.model,best.se,population,light,ancestor_id,treatment,note
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_28,1.3161481612727275,gr,0.08486079510072324,11,250,anc4,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_29,1.4180130889737677,gr,0.20525467825291996,27,250,anc3,N,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_3,0.20551805446486754,gr,0.06697855825567708,10,0.25,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_30,1.3613923552569998,gr,0.23645841284146749,10,250,anc2,L,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_4,0.16862814157356956,gr,0.10837375028131549,11,1.5,anc4,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_5,-0.04000755318414321,gr,0.05856533042657377,27,1.5,anc3,N,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_6,-0.070104199573859,gr,0.11581063913129822,10,1.5,anc2,L,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_7,0.42455304545221917,gr,0.11694240141097283,11,5,anc4,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_8,0.1437470872890069,gr,0.10721571342283848,27,5,anc3,N,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
D11_9,-0.14663660102160808,gr,0.14352478383169584,10,5,anc2,L,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_1,0.0013983023327335598,gr,0.05658671763354258,1,0.25,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_10,0.4244628068894483,gr,0.051621133156478885,1,12.5,anc2,N,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_11,0.1313394666354044,gr,0.10606501065534402,26,12.5,anc3,L,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_12,0.25829410854466983,gr,0.03922293701189863,anc4,12.5,anc4,none,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_13,1.0271715921971276,gr,0.06606611760752237,1,27.5,anc2,N,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_14,0.9827623784363542,gr.lag,0.03385652157133853,26,27.5,anc3,L,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_15,1.1358729569921238,gr,0.11702624981449658,anc4,27.5,anc4,none,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_16,1.2980394487440952,gr,0.11518655583481321,1,50,anc2,N,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_17,1.6165919810515126,gr.lag,0.04894824909936742,26,50,anc3,L,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_18,1.4195166891835371,gr,0.0546312003262868,anc4,50,anc4,none,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_19,1.3834256386549693,gr,0.14922060025638254,1,82.5,anc2,N,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_2,0.10686515903385181,gr,0.09497403288102821,26,0.25,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_20,1.784562572401692,gr.lag,0.06689237578741092,26,82.5,anc3,L,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_21,1.6767187975778972,gr,0.10613962757461504,anc4,82.5,anc4,none,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_22,1.2681016688173365,gr,0.0720519651204423,1,125,anc2,N,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_23,1.5739703474050255,gr.lag,0.12633236120280872,26,125,anc3,L,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_24,1.5749117189609487,gr,0.11526300175506832,anc4,125,anc4,none,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_25,1.3743528085429821,gr,0.13448416691306478,1,175,anc2,N,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_26,1.4444384462609527,gr,0.10684283463214791,26,175,anc3,L,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_27,1.6678576267718122,gr,0.15078363655190968,anc4,175,anc4,none,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_28,2.729401969534867,gr.lagsat,0.08769759528610081,1,250,anc2,N,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_29,1.4744129388174279,gr,0.22081682786185503,26,250,anc3,L,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_3,0.0354876284504539,gr,0.09611905201427899,anc4,0.25,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_30,1.5834830569047653,gr,0.24394431079995665,anc4,250,anc4,none,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_4,0.04867089733633445,gr,0.05175377007378983,1,1.5,anc2,N,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_5,0.026053209950831387,gr,0.05948326241144652,26,1.5,anc3,L,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_6,-0.05983922160030284,gr,0.05957834670131165,anc4,1.5,anc4,none,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_7,0.2127235128566309,gr,0.06199606228952549,1,5,anc2,N,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_8,0.14788197317723845,gr,0.07316552387374534,26,5,anc3,L,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E02_9,0.18769782543986163,gr,0.08143088854227658,anc4,5,anc4,none,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_1,0.12801299979541897,gr,0.06045540332657528,25,0.25,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_10,0.64940531709858,gr,0.11482385091838125,25,12.5,anc2,BS,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
E03_11,0.3836338444204512,gr,0.07055910934060938,28,12.5,anc5,P,NA
