method,estimate,well_plate
exponential-2-day,1.8347907639613101,B03_18
exponential-2-day,1.3844811146394393,C10_18
exponential-2-day,1.3018409029892608,D09_18
exponential-2-day,1.3522073334241442,F09_18
exponential-2-day,1.6103453730394073,C03_18
exponential-2-day,1.5091657239204772,C09_18
exponential-2-day,1.431228735499422,E03_18
exponential-2-day,1.4223067428333747,E08_18
exponential-2-day,1.2203478328476645,B04_17
exponential-2-day,1.3757877095769915,D06_17
exponential-2-day,1.5501197907145885,D09_17
exponential-2-day,1.4818526844900322,F08_17
exponential-2-day,1.6099510173520444,C04_16
exponential-2-day,1.3435682915297393,D07_16
exponential-2-day,1.3558948320069364,D08_16
exponential-2-day,1.7007832291991711,F07_16
exponential-2-day,1.4270056582030588,C03_16
exponential-2-day,1.3895588560439196,D05_16
exponential-2-day,1.6153937675299685,E08_16
exponential-2-day,1.6373038759460408,G03_16
exponential-2-day,1.385994725852067,C04_17
exponential-2-day,1.4434729265925597,D07_17
exponential-2-day,1.541413326223139,D08_17
exponential-2-day,1.277731877654252,F07_17
exponential-2-day,1.4400609239163968,B03_17
exponential-2-day,1.4950500110907026,D04_17
exponential-2-day,1.6225580327002351,D10_17
exponential-2-day,1.6159531728926175,F03_17
exponential-2-day,1.3382860200176199,B09_18
exponential-2-day,1.3525638389143424,C04_18
exponential-2-day,1.2921644649307993,D06_18
exponential-2-day,1.260539275420653,E10_18
exponential-2-day,1.2900319468493988,C02_16
exponential-2-day,1.5887396053574907,C09_16
exponential-2-day,1.6202603401775002,E09_16
exponential-2-day,1.4869233237070727,F04_16
exponential-2-day,1.460115877859731,B08_18
exponential-2-day,1.3120227405675153,C07_18
exponential-2-day,1.2746195534994775,D10_18
exponential-2-day,1.1746986439488931,F03_18
exponential-2-day,1.3947335490919504,B05_16
exponential-2-day,1.4088655478890952,D03_16
exponential-2-day,1.3462029657680739,E10_16
exponential-2-day,1.3525976585544066,F06_16
exponential-2-day,1.4984754660869488,C03_17
exponential-2-day,1.4469383468476913,D05_17
exponential-2-day,1.3858780393753931,E08_17
exponential-2-day,1.38465636317469,G03_17
exponential-2-day,1.405451969694284,B06_17
exponential-2-day,1.5306526235755826,C10_17
exponential-2-day,1.6124546987284332,E05_17
exponential-2-day,1.5181220029442655,F10_17
exponential-2-day,1.455105955857419,B07_18
exponential-2-day,1.5860442441588603,C06_18
exponential-2-day,1.188958172418673,D07_18
exponential-2-day,1.2383875164202407,F05_18
exponential-2-day,1.6167554768344699,B11_18
exponential-2-day,1.376966018785291,D04_18
exponential-2-day,1.343807886850182,E02_18
exponential-2-day,1.4402650474982475,F06_18
exponential-2-day,1.5495415677762587,B08_16
exponential-2-day,1.5517746208616552,C11_16
exponential-2-day,1.3922122240800403,E07_16
exponential-2-day,1.7326617302711431,F05_16
exponential-2-day,1.5383433682595467,B04_18
exponential-2-day,1.4698408746471385,C05_18
exponential-2-day,1.1978922088762625,E05_18
exponential-2-day,1.2743423319814011,F07_18
exponential-2-day,1.4860014139998012,B09_19
exponential-2-day,1.5717518006949396,C06_19
exponential-2-day,1.2354676570434764,E02_19
exponential-2-day,1.2299042738159798,F11_19
exponential-2-day,1.8296309661551968,C02_21
exponential-2-day,1.245340507349204,D05_21
exponential-2-day,1.6016185078445357,D11_21
exponential-2-day,1.2231736548884116,F08_21
exponential-2-day,1.56568864248329,B08_19
exponential-2-day,1.606057603515436,C11_19
exponential-2-day,1.463732791058136,E07_19
exponential-2-day,1.1855398466268376,F05_19
exponential-2-day,1.6980515287733189,B04_19
exponential-2-day,1.458095645868843,D06_19
exponential-2-day,1.608113521114706,D09_19
exponential-2-day,1.5434238214908842,F08_19
exponential-2-day,1.8802783813546518,B02_21
exponential-2-day,1.5010358916633428,C11_21
exponential-2-day,1.45938573991474,E07_21
exponential-2-day,1.3340299569984244,F02_21
exponential-2-day,1.769718059351598,B05_21
exponential-2-day,1.3486384753602718,C08_21
exponential-2-day,1.4644545672737614,E04_21
exponential-2-day,1.6488701653712452,E11_21
exponential-2-day,1.268400356005277,B08_20
exponential-2-day,1.6367947256273079,C11_20
exponential-2-day,1.2802121185079964,E07_20
exponential-2-day,1.6122647979931237,F05_20
exponential-2-day,1.431669719077278,B11_20
exponential-2-day,1.3767013390058411,D02_20
exponential-2-day,1.6602402664089975,E06_20
exponential-2-day,1.532693218206154,E11_20
exponential-2-day,1.2619384406938394,B03_19
exponential-2-day,1.376232895337762,D04_19
exponential-2-day,1.5834549766916415,D10_19
exponential-2-day,1.398284507573153,F03_19
exponential-2-day,1.4780734048830884,B10_20
exponential-2-day,1.5651108426077558,C08_20
exponential-2-day,1.5993885557894552,E04_20
exponential-2-day,1.4989441582426488,F09_20
exponential-2-day,1.7387867135960184,B06_21
exponential-2-day,1.6896904864503541,D03_21
exponential-2-day,1.4621948435466314,D08_21
exponential-2-day,1.455249863673605,E09_21
exponential-2-day,1.6646079432225378,C02_20
exponential-2-day,1.5782156516004218,C09_20
exponential-2-day,1.3789535885030442,E09_20
exponential-2-day,1.5582557035172138,F04_20
exponential-2-day,1.4526433620193788,B05_20
exponential-2-day,1.521849231147688,D03_20
exponential-2-day,1.5071770336917547,E10_20
exponential-2-day,1.513719199662289,F06_20
exponential-2-day,1.5135343239862986,B06_19
exponential-2-day,1.7075754256742495,C10_19
exponential-2-day,1.5879815538061346,E05_19
exponential-2-day,1.4087366623128825,F10_19
exponential-2-day,1.6329001066345918,B11_19
exponential-2-day,1.686507882260221,D02_19
exponential-2-day,1.690304537802325,E06_19
exponential-2-day,1.5139171832142677,E11_19
exponential-2-day,1.5041741931717378,B02_19
exponential-2-day,1.5025438070843928,C05_19
exponential-2-day,1.4755739158103387,E03_19
exponential-2-day,1.4023417441691954,F02_19
exponential-2-day,1.4332115381449144,B09_20
exponential-2-day,1.4179826166858902,C06_20
exponential-2-day,1.5603759769649275,E02_20
exponential-2-day,1.5119902042655904,F11_20
exponential-2-day,1.432942320556749,B07_20
exponential-2-day,1.5648980382927116,C07_20
exponential-2-day,1.464280918813442,D11_20
exponential-2-day,1.393371689208245,G02_20
exponential-2-day,1.3321095657384936,B02_20
exponential-2-day,1.5942858438979355,C05_20
exponential-2-day,1.50212930700233,E03_20
exponential-2-day,1.5675335344825592,F02_20
exponential-2-day,1.2650565340951299,B10_21
exponential-2-day,1.4024634490069152,D02_21
exponential-2-day,1.564720993257832,E06_21
exponential-2-day,1.3119018957575246,F04_21
exponential-2-day,1.655868888590692,B03_21
exponential-2-day,1.5859100882846293,C10_21
exponential-2-day,1.4044806433077597,D09_21
exponential-2-day,1.3380756960284776,F09_21
exponential-2-day,1.5911029123734985,C03_21
exponential-2-day,1.4504265763536284,C09_21
exponential-2-day,1.6356212126920089,E03_21
exponential-2-day,1.4364907182358673,E08_21
exponential-2-day,1.6924884964133238,B04_20
exponential-2-day,1.2796476522726021,D06_20
exponential-2-day,1.4940869879570464,D09_20
exponential-2-day,1.3461257485071607,F08_20
exponential-2-day,1.8211379615444923,C04_19
exponential-2-day,1.6564052949340426,D07_19
exponential-2-day,1.4964160146537469,D08_19
exponential-2-day,1.6018258981939488,F07_19
exponential-2-day,1.6311845265552103,C03_19
exponential-2-day,1.4471401615217072,D05_19
exponential-2-day,1.3991502550690842,E08_19
exponential-2-day,1.4592938200210868,G03_19
exponential-2-day,1.4275259710589336,C04_20
exponential-2-day,1.3136926472091808,D07_20
exponential-2-day,1.3639302884932816,D08_20
exponential-2-day,1.3579476643972967,F07_20
exponential-2-day,1.419315400899578,B03_20
exponential-2-day,1.50225737187609,D04_20
exponential-2-day,1.5297578784159336,D10_20
exponential-2-day,1.819140071699887,F03_20
exponential-2-day,1.3109001083642149,B09_21
exponential-2-day,1.5522740259399685,C04_21
exponential-2-day,1.2619052316044286,D06_21
exponential-2-day,1.353562787706129,E10_21
exponential-2-day,1.4541276563824566,C02_19
exponential-2-day,1.5774625267601206,C09_19
exponential-2-day,1.2932762975669736,E09_19
exponential-2-day,1.1596070099842763,F04_19
exponential-2-day,1.6106356770290526,B08_21
exponential-2-day,1.6129455727295514,C07_21
exponential-2-day,1.4685116180879607,D10_21
exponential-2-day,1.4989299689272926,F03_21
exponential-2-day,1.3985486696764242,B05_19
exponential-2-day,1.4734420772219703,D03_19
exponential-2-day,1.4940608593861187,E10_19
exponential-2-day,1.4363128692332618,F06_19
exponential-2-day,1.5234623657020798,C03_20
exponential-2-day,1.5912764179156638,D05_20
exponential-2-day,1.5145299081185601,E08_20
exponential-2-day,1.5421352459338191,G03_20
exponential-2-day,1.5775595145410262,B06_20
exponential-2-day,1.5970264353272983,C10_20
exponential-2-day,1.6528751589852662,E05_20
exponential-2-day,1.4364614371974918,F10_20
exponential-2-day,1.771844263873643,B07_21
exponential-2-day,1.6117991096568975,C06_21
exponential-2-day,1.3722019257550246,D07_21
exponential-2-day,1.3558100975475436,F05_21
exponential-2-day,1.4067403018702593,B11_21
exponential-2-day,1.3888019215829197,D04_21
exponential-2-day,1.649929016867504,E02_21
exponential-2-day,1.5008677101516297,F06_21
exponential-2-day,1.5325628537033105,B07_19
exponential-2-day,1.6148303335794092,C07_19
exponential-2-day,1.4620433369273702,D11_19
exponential-2-day,1.3919723037333465,G02_19
exponential-2-day,1.73381349916849,B04_21
exponential-2-day,1.643125919151654,C05_21
exponential-2-day,1.5707653739383025,E05_21
exponential-2-day,1.4370427109970685,F07_21
exponential-2-day,1.8613412669676206,B09_22
exponential-2-day,1.4241665251922524,C06_22
exponential-2-day,1.5470059732875052,E02_22
exponential-2-day,1.4849898278918563,F11_22
exponential-2-day,1.4934936892053041,C02_24
exponential-2-day,1.5670218903832709,D05_24
exponential-2-day,1.3175682663995762,D11_24
exponential-2-day,1.6104009708747666,F08_24
exponential-2-day,1.9092245595309145,B07_22
exponential-2-day,1.334766285384388,C07_22
exponential-2-day,1.6292636550491728,D11_22
exponential-2-day,1.4318636338962294,G02_22
exponential-2-day,1.4870463455317504,B04_22
exponential-2-day,1.559974843107079,D06_22
exponential-2-day,1.4219998069779534,D09_22
exponential-2-day,1.3099569776329847,F08_22
exponential-2-day,1.6269517484565805,B02_24
exponential-2-day,1.4505477777546805,C11_24
exponential-2-day,1.5596057323834442,E07_24
exponential-2-day,1.400845736026805,F02_24
exponential-2-day,1.5702900151527457,B05_24
exponential-2-day,1.3276927469726194,C08_24
exponential-2-day,1.5195119162630313,E04_24
exponential-2-day,1.439652341390717,E11_24
exponential-2-day,1.365130846643252,B08_23
exponential-2-day,1.7151061853410365,C11_23
exponential-2-day,1.6832765814703297,E07_23
exponential-2-day,1.635016133737564,F05_23
exponential-2-day,1.4818021485758917,B11_23
exponential-2-day,1.906051528082425,D02_23
exponential-2-day,1.6861612103427084,E06_23
exponential-2-day,1.5352880321195341,E11_23
exponential-2-day,1.6771270565543641,B03_22
exponential-2-day,1.4638722215590119,D04_22
exponential-2-day,1.4820135525245588,D10_22
exponential-2-day,1.678962617130376,F03_22
exponential-2-day,1.618075913988989,B10_23
exponential-2-day,1.875802507741836,C08_23
exponential-2-day,1.7452392226377023,E04_23
exponential-2-day,1.873519235144145,F09_23
exponential-2-day,1.6456541514615444,B06_24
exponential-2-day,1.5509888631964714,D03_24
exponential-2-day,1.3725419481405872,D08_24
exponential-2-day,1.5315881040994792,E09_24
exponential-2-day,1.7832208193057413,C02_23
exponential-2-day,1.6480958957120906,C09_23
exponential-2-day,1.7004640602612837,E09_23
exponential-2-day,1.7095193369485306,F04_23
exponential-2-day,1.699020041383493,B05_23
exponential-2-day,1.7679225045006346,D03_23
exponential-2-day,1.7387127684966464,E10_23
exponential-2-day,1.635915292599192,F06_23
exponential-2-day,1.974358646841869,B06_22
exponential-2-day,1.7197904537440365,C10_22
exponential-2-day,1.5093821951375541,E05_22
exponential-2-day,1.7440562225853122,F10_22
exponential-2-day,1.9507807209532533,B11_22
exponential-2-day,1.5222358883281832,D02_22
exponential-2-day,1.5376307474768505,E06_22
exponential-2-day,1.7146880289509738,E11_22
exponential-2-day,1.2152088106600643,B02_22
exponential-2-day,1.3676854267811913,C05_22
exponential-2-day,1.6064503867168551,E03_22
exponential-2-day,1.5979967099329586,F02_22
exponential-2-day,1.8871558032055753,B09_23
exponential-2-day,1.753002687864505,C06_23
exponential-2-day,1.7487472448299661,E02_23
exponential-2-day,1.6244381692554462,F11_23
exponential-2-day,1.8919719474866472,B07_23
exponential-2-day,1.8797751116840908,C07_23
exponential-2-day,1.7111454284547851,D11_23
exponential-2-day,1.7459947331107062,G02_23
exponential-2-day,1.4484370983197221,B02_23
exponential-2-day,1.719822896010202,C05_23
exponential-2-day,1.5383684546806402,E03_23
exponential-2-day,1.4657477895171602,F02_23
exponential-2-day,1.3826512513908416,B10_24
exponential-2-day,1.3135971137160911,D02_24
exponential-2-day,1.3512117535708714,E06_24
exponential-2-day,1.3276736850617368,F04_24
exponential-2-day,1.3496004490871198,B03_24
exponential-2-day,1.4501739960459732,C10_24
exponential-2-day,1.3406766716169782,D09_24
exponential-2-day,1.3846301087417383,F09_24
exponential-2-day,1.2626741568068738,B09_24
exponential-2-day,1.5081944215763328,C04_24
exponential-2-day,1.488815325309716,D06_24
exponential-2-day,1.3206232319260076,E10_24
exponential-2-day,1.8055793136929736,B04_23
exponential-2-day,1.7505650789913616,D06_23
exponential-2-day,1.761261611647693,D09_23
exponential-2-day,1.623121652098969,F08_23
exponential-2-day,1.5758460554334284,C04_22
exponential-2-day,1.4233824368503876,D07_22
exponential-2-day,1.6214915516625463,D08_22
exponential-2-day,1.4819096528658968,F07_22
exponential-2-day,1.4726545050670887,C03_22
exponential-2-day,1.5299903440767098,D05_22
exponential-2-day,1.4174494496142238,E08_22
exponential-2-day,1.6530395688962445,G03_22
exponential-2-day,1.4204999730443193,C04_23
exponential-2-day,1.6672983075202743,D07_23
exponential-2-day,1.481414328406644,D08_23
exponential-2-day,1.50440051478682,F07_23
exponential-2-day,1.7793572333231715,B03_23
exponential-2-day,1.9218552715426942,D04_23
exponential-2-day,1.9760721842900737,D10_23
exponential-2-day,1.919110394936111,F03_23
exponential-2-day,1.5006276736146724,C03_24
exponential-2-day,1.3684912284015014,C09_24
exponential-2-day,1.7828968290736753,E03_24
exponential-2-day,1.7322576656107063,E08_24
exponential-2-day,1.598698759390705,C02_22
exponential-2-day,1.5375026381495036,C09_22
exponential-2-day,1.4888382647984653,E09_22
exponential-2-day,1.4789390321080749,F04_22
exponential-2-day,1.435509298791956,B08_24
exponential-2-day,1.4383209358609093,C07_24
exponential-2-day,1.2679205350806384,D10_24
exponential-2-day,1.69414808620111,F03_24
exponential-2-day,1.2688501628842745,B05_22
exponential-2-day,1.677493193357104,D03_22
exponential-2-day,1.4417885967627684,E10_22
exponential-2-day,1.2285041648763635,F06_22
exponential-2-day,1.6354024204371005,C03_23
exponential-2-day,1.6767819499009669,D05_23
exponential-2-day,1.6554941682843796,E08_23
exponential-2-day,1.6277125354835487,G03_23
exponential-2-day,1.5752698104395197,B06_23
exponential-2-day,1.7083779759415143,C10_23
exponential-2-day,1.506013355384644,E05_23
exponential-2-day,1.6392783130755282,F10_23
exponential-2-day,1.431620359529928,B07_24
exponential-2-day,1.6021430244634285,C06_24
exponential-2-day,1.6541075039680921,D07_24
exponential-2-day,1.530698646974593,F05_24
exponential-2-day,1.216910770546475,B11_24
exponential-2-day,1.382529895074849,D04_24
exponential-2-day,1.4694536337483577,E02_24
exponential-2-day,1.3526415543449588,F06_24
exponential-2-day,1.5733001248864387,B08_22
exponential-2-day,1.607198655136275,C11_22
exponential-2-day,1.375546050310732,E07_22
exponential-2-day,1.5988310573337217,F05_22
exponential-2-day,1.4783466422693468,B04_24
exponential-2-day,1.546015292771911,C05_24
exponential-2-day,1.4933248439348796,E05_24
exponential-2-day,1.513345767469748,F07_24
exponential-2-day,1.1886411591272321,B09_25
exponential-2-day,1.1988081867185059,C06_25
exponential-2-day,1.617603569519666,E02_25
exponential-2-day,1.2258165184575482,F11_25
exponential-2-day,1.3224648397921916,C02_27
exponential-2-day,1.1568703868502104,D05_27
exponential-2-day,1.2204355058144378,D11_27
exponential-2-day,1.256528704744996,F08_27
exponential-2-day,1.1682274466876825,B07_25
exponential-2-day,1.3431225568343117,C07_25
exponential-2-day,1.1498580899242075,D11_25
exponential-2-day,1.5431520147255948,G02_25
exponential-2-day,1.4341173512336494,B04_25
exponential-2-day,1.2265706771622005,D06_25
exponential-2-day,1.170517497574624,D09_25
exponential-2-day,1.2749578187984596,F08_25
exponential-2-day,2.0750909595946907,B02_27
exponential-2-day,1.325526673779124,C11_27
exponential-2-day,1.3205203565448285,E07_27
exponential-2-day,1.1863789353137828,F02_27
exponential-2-day,1.0143899411098585,B05_27
exponential-2-day,1.2295283223259779,C08_27
exponential-2-day,1.5410138047662043,E04_27
exponential-2-day,1.2806154618829033,E11_27
exponential-2-day,1.295340619969443,B08_26
exponential-2-day,1.5584165984798946,C11_26
exponential-2-day,1.2646957655977622,E07_26
exponential-2-day,1.2588706380040229,F05_26
exponential-2-day,1.4502174607460447,B11_26
exponential-2-day,1.9006085258505878,D02_26
exponential-2-day,1.2859450832960673,E06_26
exponential-2-day,1.4328388800885514,E11_26
exponential-2-day,1.5634713487018326,B03_25
exponential-2-day,1.4897834991070178,D04_25
exponential-2-day,1.3606408288689982,D10_25
exponential-2-day,1.0577450362522403,F03_25
exponential-2-day,1.3951637631770581,B10_26
exponential-2-day,1.292880623413565,C08_26
exponential-2-day,1.8101847846838404,E04_26
exponential-2-day,1.212980611686675,F09_26
exponential-2-day,1.589549069528425,B06_27
exponential-2-day,1.2565310496130904,D03_27
exponential-2-day,1.354289842892453,D08_27
exponential-2-day,1.2940060066545669,E09_27
exponential-2-day,1.4447765610791161,C02_26
exponential-2-day,1.7253195479612842,C09_26
exponential-2-day,1.61738075385955,E09_26
exponential-2-day,1.684769865774321,F04_26
exponential-2-day,1.8832156306663532,B05_26
exponential-2-day,1.876418256620685,D03_26
exponential-2-day,1.4780452087285159,E10_26
exponential-2-day,1.3540978276021463,F06_26
exponential-2-day,1.1978224973793394,B06_25
exponential-2-day,1.342639608920755,C10_25
exponential-2-day,1.265817081704032,E05_25
exponential-2-day,1.1951715253980257,F10_25
exponential-2-day,1.4220910059498497,B11_25
exponential-2-day,1.8013841636869026,D02_25
exponential-2-day,1.1667299648500755,E06_25
exponential-2-day,1.275539694740707,E11_25
exponential-2-day,1.6813284186430404,B02_25
exponential-2-day,1.2529196257429347,C05_25
exponential-2-day,1.5267470672016017,E03_25
exponential-2-day,1.4947139571728718,F02_25
exponential-2-day,1.5366022909117523,B09_26
exponential-2-day,1.488061186547024,C06_26
exponential-2-day,1.6920814346505444,E02_26
exponential-2-day,1.5827666901492943,F11_26
exponential-2-day,1.4742148377312376,B07_26
exponential-2-day,1.3631191556434719,C07_26
exponential-2-day,1.1992383608238977,D11_26
exponential-2-day,1.5744392100228883,G02_26
exponential-2-day,1.506304742768614,B02_26
exponential-2-day,1.873096340193464,C05_26
exponential-2-day,1.7528771919940607,E03_26
exponential-2-day,1.6323809089808794,F02_26
exponential-2-day,1.518358677279438,B10_27
exponential-2-day,1.4502511368459552,D02_27
exponential-2-day,1.2985768043753658,E06_27
exponential-2-day,1.058791370173876,F04_27
exponential-2-day,1.6034403800988126,B03_27
exponential-2-day,1.375787248944118,C10_27
exponential-2-day,1.2652685218360926,D09_27
exponential-2-day,1.2241986144549675,F09_27
exponential-2-day,1.5535951758734285,C03_27
exponential-2-day,1.3748532045614745,C09_27
exponential-2-day,1.2410814671806434,E03_27
exponential-2-day,1.315708763117991,E08_27
exponential-2-day,1.7408236985843037,B04_26
exponential-2-day,1.3108315479286468,D06_26
exponential-2-day,1.2290496973567582,D09_26
exponential-2-day,1.2916794033912466,F08_26
exponential-2-day,1.4292548890362444,C04_25
exponential-2-day,1.4046325781307332,D07_25
exponential-2-day,1.2632729693751552,D08_25
exponential-2-day,1.369123183020127,F07_25
exponential-2-day,1.6012509657137994,C03_25
exponential-2-day,1.229064619967011,D05_25
exponential-2-day,1.32853103128565,E08_25
exponential-2-day,1.2577526091442621,G03_25
exponential-2-day,1.4284378645538571,C04_26
exponential-2-day,1.2780802821116861,D07_26
exponential-2-day,1.2449513915893056,D08_26
exponential-2-day,1.4509525913775583,F07_26
exponential-2-day,1.8021552337432978,B03_26
exponential-2-day,1.8890472428356153,D04_26
exponential-2-day,1.4633090127791202,D10_26
exponential-2-day,1.9149640851052976,F03_26
exponential-2-day,1.643030018654779,B09_27
exponential-2-day,1.3825330886792007,C04_27
exponential-2-day,1.339538049931487,D06_27
exponential-2-day,1.431502714973792,E10_27
exponential-2-day,1.5354782725303586,C02_25
exponential-2-day,1.1722110905483947,C09_25
exponential-2-day,1.1598835499597344,E09_25
exponential-2-day,1.1635284060600326,F04_25
exponential-2-day,1.7022749069838579,B08_27
exponential-2-day,1.355731368401272,C07_27
exponential-2-day,1.169092678152622,D10_27
exponential-2-day,1.1894725222993436,F03_27
exponential-2-day,1.4727994784616047,B05_25
exponential-2-day,1.5936297388197957,D03_25
exponential-2-day,1.0776096821745518,E10_25
exponential-2-day,1.4195894082270895,F06_25
exponential-2-day,1.759025981754631,C03_26
exponential-2-day,1.7082100568957264,D05_26
exponential-2-day,1.2314201694155915,E08_26
exponential-2-day,1.7216617182922662,G03_26
exponential-2-day,1.898781017833715,B06_26
exponential-2-day,1.4601823528118263,C10_26
exponential-2-day,1.4878702852608328,E05_26
exponential-2-day,1.3453057423172614,F10_26
exponential-2-day,1.7925349772704888,B07_27
exponential-2-day,1.4491915000134006,C06_27
exponential-2-day,1.2055407442074921,D07_27
exponential-2-day,1.295142132103888,F05_27
exponential-2-day,1.3932171196506056,B11_27
exponential-2-day,1.1825813590701577,D04_27
exponential-2-day,1.7934392842570561,E02_27
exponential-2-day,1.2350014906702405,F06_27
exponential-2-day,1.4256191659645785,B08_25
exponential-2-day,1.197673232070135,C11_25
exponential-2-day,1.4803184109540781,E07_25
exponential-2-day,1.256991307024973,F05_25
exponential-2-day,1.3845918438761504,B04_27
exponential-2-day,1.463588729254572,C05_27
exponential-2-day,1.4449406564636547,E05_27
exponential-2-day,1.4860039619707825,F07_27
exponential-2-day,1.5590540057602356,B09_28
exponential-2-day,1.4873321660411587,C06_28
exponential-2-day,1.3823648446582528,E02_28
exponential-2-day,1.6217205832044157,F11_28
exponential-2-day,1.5718692709085142,C02_30
exponential-2-day,1.1554445928313783,D05_30
exponential-2-day,1.1370519020847099,D11_30
exponential-2-day,1.1835514823276534,F08_30
exponential-2-day,1.5106601132046402,B07_28
exponential-2-day,1.56031979684444,C07_28
exponential-2-day,1.3254831569405723,D11_28
exponential-2-day,1.626890415523874,G02_28
exponential-2-day,1.3770894214150304,B04_28
exponential-2-day,1.5304112648112376,D06_28
exponential-2-day,1.4785429213984436,D09_28
exponential-2-day,1.40560739480409,F08_28
exponential-2-day,1.5386677742511867,B02_30
exponential-2-day,1.2598203654829352,C11_30
exponential-2-day,1.3042852385760615,E07_30
exponential-2-day,1.3993330673722093,F02_30
exponential-2-day,1.2264685279493373,B05_30
exponential-2-day,1.4343432284269744,C08_30
exponential-2-day,1.4672711268783827,E04_30
exponential-2-day,1.3996082334017323,E11_30
exponential-2-day,1.3341124431194908,B08_29
exponential-2-day,1.3054431271753717,C11_29
exponential-2-day,1.4665369735180807,E07_29
exponential-2-day,1.380987043477146,F05_29
exponential-2-day,1.2218676866026963,B11_29
exponential-2-day,1.5788944634714266,D02_29
exponential-2-day,1.5932339246578215,E06_29
exponential-2-day,1.4089563425964764,E11_29
exponential-2-day,1.4351535617350584,B03_28
exponential-2-day,1.3557003989743117,D04_28
exponential-2-day,1.284320058798999,D10_28
exponential-2-day,1.501399515982565,F03_28
exponential-2-day,1.4011342674704694,B10_29
exponential-2-day,1.4710972321202613,C08_29
exponential-2-day,1.5322212759073544,E04_29
exponential-2-day,1.4242725102516387,F09_29
exponential-2-day,1.5146373623536955,B06_30
exponential-2-day,1.7221485912034415,D03_30
exponential-2-day,1.3526277300158094,D08_30
exponential-2-day,1.0938842198828,E09_30
exponential-2-day,1.2423517993307025,C02_29
exponential-2-day,1.2608515155887656,C09_29
exponential-2-day,1.2942214705584791,E09_29
exponential-2-day,1.2938819205114556,F04_29
exponential-2-day,1.706947255305862,B05_29
exponential-2-day,1.7481789197473547,D03_29
exponential-2-day,1.537508252881374,E10_29
exponential-2-day,1.6045173436197158,F06_29
exponential-2-day,1.4672140681731631,B06_28
exponential-2-day,1.9776198484817422,C10_28
exponential-2-day,1.423330807085184,E05_28
exponential-2-day,1.6198212051852008,F10_28
exponential-2-day,1.6539218249431316,B11_28
exponential-2-day,1.3022033186666042,D02_28
exponential-2-day,1.5440218673179316,E06_28
exponential-2-day,1.5324739782013095,E11_28
exponential-2-day,1.5566701189251635,B02_28
exponential-2-day,1.6545364035523227,C05_28
exponential-2-day,1.4298754568512986,E03_28
exponential-2-day,1.3861727964059436,F02_28
exponential-2-day,1.6853736882401589,B09_29
exponential-2-day,1.5028981179529228,C06_29
exponential-2-day,1.3430659314121303,E02_29
exponential-2-day,1.2120071364463376,F11_29
exponential-2-day,1.7389140774269445,B07_29
exponential-2-day,1.7955826902552767,C07_29
exponential-2-day,1.6844073886702786,D11_29
exponential-2-day,1.5064181106744605,G02_29
exponential-2-day,1.2833090950055668,B02_29
exponential-2-day,1.3292620282684626,C05_29
exponential-2-day,1.5244478360094846,E03_29
exponential-2-day,1.3069115946811087,F02_29
exponential-2-day,1.3133391016786842,B10_30
exponential-2-day,1.4550772847526734,D02_30
exponential-2-day,1.2910881874857931,E06_30
exponential-2-day,1.0323927290284218,F04_30
exponential-2-day,1.6275668532725305,B03_30
exponential-2-day,1.275535825267583,C10_30
exponential-2-day,1.3248153627783017,D09_30
exponential-2-day,1.3900972324239946,F09_30
exponential-2-day,1.4264272458569114,C03_30
exponential-2-day,1.3291522797566067,C09_30
exponential-2-day,1.1580700246823474,E03_30
exponential-2-day,1.122801419283735,E08_30
exponential-2-day,1.7883318259825303,B04_29
exponential-2-day,1.5609703621169497,D06_29
exponential-2-day,1.5702172264404066,D09_29
exponential-2-day,1.5425957972342015,F08_29
exponential-2-day,1.6826667351257962,C04_28
exponential-2-day,1.526323179451504,D07_28
exponential-2-day,1.5335462760318979,D08_28
exponential-2-day,1.406717583300933,F07_28
exponential-2-day,1.6069980655355964,C03_28
exponential-2-day,1.3444533987542475,D05_28
exponential-2-day,1.4789438225271974,E08_28
exponential-2-day,1.5107201937718813,G03_28
exponential-2-day,1.4956351409139321,C04_29
exponential-2-day,1.5039212415708243,D07_29
exponential-2-day,1.3181660937193742,D08_29
exponential-2-day,1.2315694391608074,F07_29
exponential-2-day,1.7746546180603653,B03_29
exponential-2-day,1.5826323130568978,D04_29
exponential-2-day,1.385772790224175,D10_29
exponential-2-day,1.6149916611310136,F03_29
exponential-2-day,1.5173322550389097,B09_30
exponential-2-day,1.2561825282316055,C04_30
exponential-2-day,1.0979988685387303,D06_30
exponential-2-day,1.2575133795605795,E10_30
exponential-2-day,1.5322295459906379,C02_28
exponential-2-day,1.3832580792314868,C09_28
exponential-2-day,1.4530145563714276,E09_28
exponential-2-day,1.3285346443513224,F04_28
exponential-2-day,1.466822446735961,B08_30
exponential-2-day,1.5085006296291152,C07_30
exponential-2-day,1.2625832038699694,D10_30
exponential-2-day,1.0280458129660193,F03_30
exponential-2-day,1.537884647266358,B05_28
exponential-2-day,1.5138735823687566,D03_28
exponential-2-day,1.4943554401041532,E10_28
exponential-2-day,1.4290605457259693,F06_28
exponential-2-day,1.575184812979414,C03_29
exponential-2-day,1.59798447049753,D05_29
exponential-2-day,1.700362658788946,E08_29
exponential-2-day,1.5220653083355273,G03_29
exponential-2-day,1.8632470997217674,B06_29
exponential-2-day,1.3690121280355572,C10_29
