well_plate,mu,n_obs,slope_r2,best.model_r2,best.model,best.se,IC_method,population,nitrate_concentration
D06_25,1.1982431841952408,8,0.9750361398933459,0.9750361398933459,gr,0.07827351836665462,AIC,14,600
D06_26,1.4532378921293443,6,0.9688752383884545,0.9840944739805212,gr.lagsat,0.13023444337155524,AIC,31,600
D06_27,1.8402999736607424,5,0.9927512352430831,0.9960969841793291,gr.lagsat,0.13351069046222933,AIC,5,600
D06_28,1.2554647573024793,9,0.9727950836446728,0.9727950836446728,gr,0.07935394458890042,AIC,14,1000
D06_29,1.5779908301161845,4,0.9523189406170407,0.9503195247944073,gr.sat,0.2905949828209716,AIC,31,1000
D06_3,0.5620716567156171,8,0.8377799278785673,0.8377799278785673,gr,0.10097256303043299,AIC,5,5
D06_30,1.15346404540383,8,0.9586799262952077,0.9586799262952077,gr,0.09776246948714468,AIC,5,1000
D06_4,1.4071063361610585,3,0.998102188749284,0.9981243578410944,gr.lagsat,0.07700382760440826,AIC,14,10
D06_5,1.2497318849713348,4,0.9918167634404874,0.9969891640556063,gr.lagsat,0.06651025350131914,AIC,31,10
D06_6,1.1846470840686385,4,0.9717569863681285,0.9883590005136078,gr.lagsat,0.11940890057742773,AIC,5,10
D06_7,1.7350122059527082,4,0.9857743329546137,0.9905251285031269,gr.lagsat,0.23429323580242134,AIC,14,20
D06_8,1.302581810063476,4,0.9812924747434252,0.9824571023043315,gr.lagsat,0.16257468407661804,AIC,31,20
D06_9,1.9840531284751652,4,0.9971067568454395,0.9855130623885746,gr.lagsat,0.21777278058205793,AIC,5,20
D07_1,1.2151780113713462,3,0.9904146743831953,0.9935497891523675,gr.lagsat,0.13266197081096917,AIC,32,5
D07_10,2.2657737761427827,3,0.9999666583637608,0.996383201169551,gr.lagsat,0.1569227420207458,AIC,32,40
D07_11,1.400497294419158,5,0.987977263776689,0.9934331715269737,gr.lagsat,0.08807374235641297,AIC,35,40
D07_12,1.0456037905835127,7,0.9800482771285774,0.9838606507541852,gr.sat,0.06671913553566447,AIC,anc3,40
D07_13,1.3636313574579744,6,0.9742373745008358,0.9819337429518208,gr.lagsat,0.15178832192561842,AIC,32,60
D07_14,1.7067346353024495,5,0.9982024359901321,0.9993364969139685,gr.lagsat,0.036213364364786456,AIC,35,60
D07_15,1.1644291950818821,7,0.9758988034306235,0.9816681239198235,gr.sat,0.08183611321508737,AIC,anc3,60
D07_16,1.4946630994621812,5,0.9327436290083015,0.9612066771222405,gr.sat,0.18950509380707714,AIC,32,80
D07_17,1.3420239751671192,7,0.9706703610335303,0.9758093523548199,gr.sat,0.12574104814477477,AIC,35,80
D07_18,1.3088588546489708,5,0.9535144456183977,0.9677764810556563,gr.sat,0.15814506059289207,AIC,anc3,80
D07_19,1.8338219550975572,5,0.9365053129975637,0.9644137772719528,gr.sat,0.21911043605345754,AIC,32,100
D07_2,0.9871612911978388,4,0.9994937867197249,0.9943282915693734,gr.lagsat,0.06565892466196914,AIC,35,5
D07_20,1.8254458018850979,4,0.9783875801446591,0.9918649487846022,gr.lagsat,0.1842026629133533,AIC,35,100
D07_21,2.0104065080061,4,0.9995981086826563,0.9920762769716778,gr.lagsat,0.16355038991816956,AIC,anc3,100
D07_22,1.836400503099773,5,0.9966941452704642,0.9958594251831239,gr.lagsat,0.0952728367322027,AIC,32,400
D07_23,1.6677265655462399,7,0.9831930080468397,0.9842457104269682,gr.sat,0.1258680181239991,AIC,35,400
D07_24,1.13777267669892,8,0.9298047095781055,0.9298047095781055,gr,0.12762565726630828,AIC,anc3,400
D07_25,1.396708896215654,7,0.9798236940290495,0.9865659925385925,gr.sat,0.08963287730453323,AIC,32,600
D07_26,1.6721614828524483,6,0.9937726746341677,0.996773482989501,gr.lagsat,0.06618437425460708,AIC,35,600
D07_27,1.2182299716512397,7,0.9881858207395252,0.9922618360162337,gr.sat,0.059569884215121154,AIC,anc3,600
D07_28,1.3570748463235012,8,0.9766640385444193,0.9836228545339771,gr.sat,0.08563830021248549,AIC,32,1000
D07_29,1.8843413954600303,5,0.987957218378273,0.9951153873411378,gr.lagsat,0.12011391202546426,AIC,35,1000
D07_3,1.3979582341750825,3,0.9910321032853039,0.9772353688839566,gr.lagsat,0.21267944844373554,AIC,anc3,5
D07_30,1.2191738978432756,7,0.9783445268750208,0.9857393203741652,gr.sat,0.08111825192146148,AIC,anc3,1000
D07_4,1.2156926556800844,4,0.9836662423021636,0.9933192553094637,gr.lagsat,0.08296628073963733,AIC,32,10
D07_5,1.6858866345665835,3,0.9935539668499052,0.996790072983271,gr.lagsat,0.09813107134672971,AIC,35,10
D07_6,1.3152732547294708,5,0.973598739824198,0.9840928176476398,gr.sat,0.09904158664734411,AIC,anc3,10
D07_7,1.4731965764066004,4,0.9791062836059343,0.9929877237359717,gr.lagsat,0.11576509672972518,AIC,32,20
D07_8,1.1454648364863675,7,0.9950039438905246,0.9960725438092759,gr.sat,0.03629927958756693,AIC,35,20
D07_9,1.5304269786153206,4,0.9911269710468644,0.9911613129508683,gr.lagsat,0.16003339423019364,AIC,anc3,20
D08_1,0.755517169029177,4,0.9539559763697985,0.9487390503026071,gr.lagsat,0.22411729964193328,AIC,32,5
D08_10,1.3141593753484173,5,0.980448331005366,0.988945375802481,gr.lagsat,0.10827190559760885,AIC,32,40
D08_11,1.1687745378872567,7,0.9974207896261369,0.9980419500886928,gr.sat,0.026579690138803583,AIC,35,40
D08_12,1.9383564444038222,3,0.9903595369343717,0.9933766135564319,gr.lagsat,0.18964298073417474,AIC,20,40
D08_13,1.4828515773473245,5,0.960922411758365,0.9756514464974565,gr.lagsat,0.18752960321088824,AIC,32,60
D08_14,1.6489830616140644,6,0.996013117723176,0.9977648717097405,gr.lagsat,0.05216393724787246,AIC,35,60
D08_15,1.5188870037300437,5,0.9692962071610943,0.9851064052029889,gr.lagsat,0.15183976112939218,AIC,20,60
D08_16,1.873889853462697,4,0.9795501238277232,0.9908818636535229,gr.lagsat,0.15404897070922374,AIC,32,80
D08_17,1.8070040466700923,4,0.9599802690806918,0.9876817590806606,gr.lagsat,0.21586359635593216,AIC,35,80
D08_18,1.2483120091000146,5,0.9647910611528177,0.977746015695057,gr.sat,0.12664647061662718,AIC,20,80
D08_19,2.017413256313276,4,0.9832903128413035,0.9920371001814859,gr.lagsat,0.16048340255449445,AIC,32,100
D08_2,1.0707341845850773,4,0.9968015017764256,0.998604130967355,gr.lagsat,0.03205509897446492,AIC,35,5
D08_20,1.87730080358005,4,0.9962014703761618,0.9986078256272024,gr.lagsat,0.07623315029562837,AIC,35,100
D08_21,2.1362553511017133,3,0.9712887631158147,0.9878026229946588,gr.lagsat,0.2309097582031014,AIC,20,100
D08_22,1.7731889271037984,7,0.9871304185938178,0.9893900824986726,gr.sat,0.1096265778034034,AIC,32,400
D08_23,1.5078555491068215,7,0.9854357797773008,0.9890362787217238,gr.sat,0.08197929772470791,AIC,35,400
D08_24,1.0752420956860091,8,0.9666850705050869,0.9666850705050869,gr,0.08149061155283903,AIC,20,400
D08_25,1.3717185587081984,6,0.981917381521761,0.991595857284965,gr.lagsat,0.09307395495244881,AIC,32,600
D08_26,1.632810962898193,6,0.991203711817156,0.9953907210912618,gr.lagsat,0.07690847118836365,AIC,35,600
D08_27,1.3169839774070373,7,0.9905042482845142,0.9929396885824543,gr.sat,0.05766761553117863,AIC,20,600
D08_28,1.451021256417844,8,0.9747340857220763,0.97747094122204,gr.sat,0.12613612828916088,AIC,32,1000
D08_29,2.303915318187041,4,0.9935563352993698,0.9870635103009798,gr.lagsat,0.5235055527567006,AIC,35,1000
D08_3,1.019374007590184,4,0.9476132140720486,0.9746584950063236,gr.lagsat,0.163662161023085,AIC,20,5
D08_30,1.2856784447219618,7,0.98103178805262,0.9871784467379203,gr.sat,0.07995010044432685,AIC,20,1000
D08_4,0.9154524116766657,5,0.8794413279838583,0.9277541329380039,gr.sat,0.15503318509572359,AIC,32,10
D08_5,1.1781075561739045,5,0.9799161946671221,0.9843532346279432,gr.sat,0.09508043909690207,AIC,35,10
D08_6,1.195661267204552,4,0.9656721733651087,0.9871822934953839,gr.lagsat,0.121628094346998,AIC,20,10
D08_7,1.4846365959771752,4,0.9926392326920552,0.9943556116212502,gr.lagsat,0.09462048563185704,AIC,32,20
D08_8,1.1997737758933074,6,0.9864614517855288,0.9932946384504476,gr.lagsat,0.07027734801274174,AIC,35,20
D08_9,0.9413477796532539,7,0.95963664466335,0.9670932312592969,gr.sat,0.10323521624242987,AIC,20,20
D09_1,1.353166090903749,3,0.9983353622974184,0.9824517106033368,gr.lagsat,0.206580119618669,AIC,14,5
D09_10,1.3415462563859355,6,0.9907781864534572,0.9953930491072008,gr.lagsat,0.06471361225732217,AIC,14,40
D09_11,1.4275429835913918,5,0.9941334100961678,0.9914667892071701,gr.lagsat,0.10048382641684654,AIC,31,40
D09_12,1.6621009582480666,4,0.99216512845514,0.99632140737693,gr.lagsat,0.10222128858576468,AIC,3,40
D09_13,1.5013699537624128,6,0.9939608099842552,0.9968941535478076,gr.lagsat,0.05851436010361714,AIC,14,60
D09_14,1.5328901186468618,4,0.9811068429244582,0.9871530929353207,gr.lagsat,0.16721219289786016,AIC,31,60
D09_15,1.8394900724536218,4,0.9982403367347619,0.994185298158178,gr.lagsat,0.21243747287193793,AIC,3,60
D09_16,2.1136887997203,4,0.9910207926538392,0.9943932418019849,gr.lagsat,0.13353513887444843,AIC,14,80
D09_17,1.7343627963035575,5,0.9473481564961967,0.9656119829163097,gr.sat,0.23304225271380363,AIC,31,80
D09_18,1.6623756575195097,4,0.9889644811781672,0.9885694189290446,gr.lagsat,0.1638831353728328,AIC,3,80
D09_19,2.130725604002405,4,0.9859571910175748,0.9900299707906027,gr.lagsat,0.18997774152101182,AIC,14,100
D09_2,1.2028014202545543,4,0.9888507665651258,0.994922505079169,gr.lagsat,0.08107253314669413,AIC,31,5
D09_20,1.8084837316942426,4,0.9908449852279401,0.9936574532968032,gr.lagsat,0.1360244592525659,AIC,31,100
D09_21,1.77024937720379,4,0.9790063262147445,0.9920836049286106,gr.lagsat,0.15161109139941903,AIC,3,100
D09_22,2.3807029827993422,4,0.9966460670012236,0.997247529160124,gr.lagsat,0.1976757715402728,AIC,14,400
D09_23,2.430222815828522,4,0.9918961933905927,0.9916174436712707,gr.lagsat,0.19623632906391567,AIC,31,400
D09_24,1.2939843501610053,7,0.9687787704464405,0.9695475724520722,gr.sat,0.13736457593870213,AIC,3,400
D09_25,1.3884861515555431,6,0.9699049121136865,0.9855522583736135,gr.lagsat,0.12229109509204769,AIC,14,600
D09_26,1.6528170767476889,6,0.9714067912797802,0.9789116386858719,gr.lagsat,0.19525058881487634,AIC,31,600
D09_27,1.1721320580016676,7,0.9776876649685838,0.9847712585812554,gr.sat,0.07918884150672811,AIC,3,600
D09_28,1.4042524874322786,8,0.9797103013568311,0.9862239781757282,gr.sat,0.08250080354805446,AIC,14,1000
D09_29,1.5963672877824013,4,0.923637874150957,0.9575145883017647,gr.sat,0.27715205144130295,AIC,31,1000
D09_3,1.119097221864023,4,0.9657475360157715,0.984285812952896,gr.lagsat,0.14277273362340004,AIC,3,5
D09_30,1.2836216374769762,7,0.9771611826369363,0.9847165869497387,gr.sat,0.08776184162949907,AIC,3,1000
D09_4,0.9181977027822933,7,0.9816669876775114,0.985640592130629,gr.sat,0.05611585112444281,AIC,14,10
D09_5,1.6986799409382898,3,0.9840506589592761,0.9955476059672358,gr.lagsat,0.1299507899189526,AIC,31,10
D09_6,1.7282113695834276,3,0.9811880115554,0.9846753136159406,gr.lagsat,0.1990826619238317,AIC,3,10
D09_7,1.176512247812255,5,0.9945120881147032,0.9970904495799101,gr.lagsat,0.04960485189162348,AIC,14,20
D09_8,1.5778146019546844,4,0.9967687989645944,0.9937341987524818,gr.lagsat,0.16941804079113976,AIC,31,20
D09_9,1.492141699304382,4,0.9690479209125349,0.9863705703956291,gr.lagsat,0.1564138036321064,AIC,3,20
D10_1,1.7285038245321536,3,0.9999999999999997,0.9989764834880172,gr.lagsat,0.2673239946212237,AIC,19,5
D10_10,1.407913429310963,6,0.9453947613407984,0.9563089287861073,gr.lag,0.16939901603705845,AIC,19,40
D10_11,1.4647405916616583,5,0.950645292628364,0.9787436715216368,gr.lagsat,0.17233476354835578,AIC,4,40
D10_12,2.3799841467165814,4,0.9982786752529509,0.9898528002800608,gr.lagsat,0.20760366191996543,AIC,7,40
D10_13,1.7426723712070795,7,0.9751839265188033,0.9809842074431626,gr.sat,0.12432359769218693,AIC,19,60
D10_14,1.703040886113811,4,0.9922378870422119,0.9907616520963293,gr.lagsat,0.146399792262471,AIC,4,60
D10_15,1.293276773679993,6,0.9776297931697981,0.9884666505584987,gr.lagsat,0.09781586732290845,AIC,7,60
D10_16,2.6842887790246293,3,0.9903967022951157,0.9967107829735153,gr.lagsat,0.17211782102551978,AIC,19,80
D10_17,1.7590880200416266,5,0.9450328556543914,0.9599584025703924,gr.sat,0.21873097429812569,AIC,4,80
D10_18,1.3012033700354424,5,0.997355760817924,0.9956912529809496,gr.sat,0.05363809253775148,AIC,7,80
D10_19,1.7615617773135661,5,0.8932117459030993,0.94833828806616,gr.sat,0.27682896482471303,AIC,19,100
D10_2,0.5500777847450026,8,0.9347289202498061,0.9347289202498061,gr,0.05934252746511379,AIC,4,5
D10_20,1.6342434998440984,5,0.9533343130823769,0.9764468969853293,gr.sat,0.1736740425503819,AIC,4,100
D10_21,1.8241806043329936,4,0.951891140627364,0.9825012978859926,gr.lagsat,0.22635809952579677,AIC,7,100
D10_22,3.1864263804919437,3,0.9937855520147914,0.9877367217942131,gr.lagsat,0.41127120310211274,AIC,19,400
D10_23,2.367316070656213,4,0.9875065536372452,0.984863067718598,gr.lagsat,0.2883772687733652,AIC,4,400
D10_24,1.209071508642123,7,0.9728968231428611,0.9816842487523567,gr.sat,0.09024927102255945,AIC,7,400
D10_25,1.5074061976334259,6,0.9717234283137703,0.9867091810553418,gr.lagsat,0.1285707911708483,AIC,19,600
D10_26,1.5196781713225214,6,0.9628319777541842,0.9733938058182342,gr.sat,0.1490200976434945,AIC,4,600
D10_27,1.4933313788234341,5,0.9934153590359879,0.9945324134454085,gr.lagsat,0.09149343890195076,AIC,7,600
D10_28,1.3982314115365453,7,0.9851205105693075,0.9924813204925149,gr.lagsat,0.07684991806597154,AIC,19,1000
D10_29,1.3690144894449117,6,0.9606108750340556,0.9718578959999049,gr.sat,0.13860932756668515,AIC,4,1000
D10_3,1.5572594162316824,3,0.9707954284673518,0.9666105928931831,gr.lagsat,1.657382023814228,AIC,7,5
D10_30,1.15593650385182,7,0.9817998097200961,0.9877500784067655,gr.sat,0.07038424690662096,AIC,7,1000
D10_4,0.8672196888785241,5,0.9658761208233761,0.9805958549777173,gr.lagsat,0.09631610194350625,AIC,19,10
D10_5,0.9335942727048856,5,0.9643729775849857,0.9866115591020802,gr.lagsat,0.08972127455654237,AIC,4,10
D10_6,1.1972849392937697,6,0.9982972607274145,0.9989481560203729,gr.lagsat,0.04021432917348578,AIC,7,10
D10_7,1.450589593975486,5,0.9903042495045192,0.9939919894216229,gr.lagsat,0.0884475495896015,AIC,19,20
D10_8,1.0955628648525941,7,0.9880231003220382,0.9907832996296901,gr.sat,0.053943728009236955,AIC,4,20
D10_9,1.3057979198683998,6,0.9728912943714687,0.9797880122916396,gr.lagsat,0.14724016766731812,AIC,7,20
D11_1,0.9234050605224468,5,0.9469361545297877,0.9586379415012857,gr.sat,0.12073670299023893,AIC,11,5
D11_10,1.4256095423660755,7,0.9877651692878602,0.9882187923773564,gr.sat,0.09133339542449113,AIC,11,40
D11_11,1.1124436029471734,6,0.9402936449872289,0.9596609756721027,gr.lag,0.12829482689909835,AIC,27,40
D11_12,1.4560971530975877,5,0.9790744972616875,0.9901871834930087,gr.lagsat,0.11253984655551003,AIC,10,40
D11_13,1.45236733082893,7,0.9931859377986114,0.9921657774614993,gr.sat,0.07743087891263797,AIC,11,60
D11_14,1.6062028992376636,5,0.9785808194024836,0.976523278052973,gr.lagsat,0.17807957093018673,AIC,27,60
D11_15,1.7605235183630599,5,0.9412189852997391,0.9701240248307582,gr.lagsat,0.2406210563675393,AIC,10,60
D11_16,1.864976142177393,5,0.9799982357206332,0.9885007572356491,gr.sat,0.12377994923996513,AIC,11,80
D11_17,2.1687499437794218,4,0.9668343847028551,0.9840912462748522,gr.lagsat,0.2876297799751008,AIC,27,80
D11_18,1.8736180840636059,5,0.9827811880049304,0.988232397589748,gr.sat,0.12092217339734924,AIC,10,80
D11_19,1.62572503546906,5,0.9194845507280949,0.9586668551887128,gr.sat,0.22298693428155295,AIC,anc5,100
D11_2,0.9141943934804007,7,0.9837545589088867,0.9878822804795219,gr.sat,0.05253828859905808,AIC,27,5
D11_20,1.7053215734633118,5,0.8809353192084002,0.9273526258333995,gr.sat,0.33305440603812886,AIC,27,100
D11_21,1.8265924516057228,5,0.8787996393576736,0.9219943028288675,gr.sat,0.3093899447249647,AIC,10,100
D11_22,2.195688496342467,4,0.9436794646479066,0.9805412965236251,gr.lagsat,0.2716769621454574,AIC,11,400
D11_23,2.3649175819459884,4,0.9488889138894692,0.9870869823201086,gr.lagsat,0.2821184076819176,AIC,27,400
D11_24,1.1227322451101895,8,0.9651324967978814,0.9651324967978814,gr,0.08711993163247489,AIC,10,400
D11_25,1.400415447999121,5,0.9894236615733778,0.9883101012168242,gr.lagsat,0.12462152160726987,AIC,11,600
D11_26,1.3142759114431164,7,0.9637379924772048,0.9744569087713508,gr.sat,0.1140113240856567,AIC,27,600
D11_27,1.478172906543233,6,0.9961581851163039,0.9968868196145454,gr.lagsat,0.06909963909902986,AIC,10,600
D11_28,1.419703229503471,6,0.9870367933725076,0.9916794608179457,gr.lagsat,0.0902261858919647,AIC,11,1000
D11_29,2.642050249176087,3,0.9999721718138541,0.9831719051753279,gr.lagsat,0.5667173287002686,AIC,27,1000
D11_3,0.901800454833827,5,0.9348314111045736,0.972309987119183,gr.lagsat,0.1454310758627322,AIC,10,5
D11_30,1.227383488516147,7,0.9581783445956198,0.9704903851307577,gr.sat,0.11467604435081226,AIC,10,1000
D11_4,1.2150623744868854,4,0.9674392722828148,0.9890762381781912,gr.lagsat,0.12010504177897253,AIC,11,10
D11_5,0.940344749552004,6,0.8741959221567976,0.8378731699221227,gr.lag,0.3153125822297501,AIC,27,10
D11_6,1.0712828712418292,4,0.9544928026956998,0.9873205589563152,gr.lagsat,0.12100924008428544,AIC,10,10
D11_7,1.7647599136455248,4,0.9896735243916298,0.9939320212931735,gr.lagsat,0.11526902788535096,AIC,11,20
D11_8,1.0890638912512547,7,0.9351898850825955,0.9478216525085407,gr.lag,0.15844196259293292,AIC,27,20
D11_9,1.5826563289498041,3,0.9943152363248964,0.9943083410722511,gr.lagsat,0.142453636984055,AIC,10,20
E02_1,1.6181307511433938,3,0.9989128800568288,0.9863573107557094,gr.lagsat,0.2087201269394546,AIC,1,5
E02_10,1.2740947445019157,6,0.9919701327902009,0.99602585132079835,gr.lagsat,0.0573160954537667,AIC,1,40
E02_11,1.4614686673186232,3,0.977518706668572,0.9915106690320978,gr.lagsat,0.21663353416883888,AIC,26,40
E02_12,1.3739261336953454,4,0.9815868409534404,0.9900701011691345,gr.lagsat,0.12732721596230168,AIC,anc4,40
E02_13,1.6092593197599745,5,0.9948670024944845,0.9905190468535451,gr.lagsat,0.12602650286217187,AIC,1,60
E02_14,1.7938350559295708,4,0.9986832833470639,0.9939403442066173,gr.lagsat,0.21118659752098634,AIC,26,60
E02_15,1.5210442824418888,5,0.9932859327947032,0.994448439629892,gr.lagsat,0.08774271180417642,AIC,anc4,60
E02_16,2.0986591747202996,4,0.9635082023987077,0.9893318989649156,gr.lagsat,0.216273832766649,AIC,1,80
E02_17,1.7143844745152865,5,0.9517903547347683,0.9687774889484808,gr.sat,0.18693619502302036,AIC,26,80
E02_18,1.378921725614879,5,0.9911476190670947,0.9907024694318051,gr.sat,0.09201160529006965,AIC,anc4,80
E02_19,1.880422952963995,4,0.967483289113526,0.9895212528241789,gr.lagsat,0.27247197041162957,AIC,1,100
E02_2,0.8795837935076126,5,0.9934249030529729,0.9881805352176368,gr.sat,0.059515536436165715,AIC,26,5
E02_20,2.202136826505736,4,0.9820958128521636,0.9858572990856799,gr.lagsat,0.2175993503050464,AIC,26,100
E02_21,1.732603666769296,5,0.9618284515851332,0.9796744668104129,gr.sat,0.15456012244290335,AIC,anc4,100
E02_22,1.2079412813678891,8,0.9495219287626865,0.9495219287626865,gr,0.11370225421630022,AIC,1,400
E02_23,1.849365438834326,5,0.9673794902591573,0.9802974329587134,gr.sat,0.17066508964113705,AIC,26,400
E02_24,1.919812058135921,4,0.9876094563448347,0.9963486940914823,gr.lagsat,0.12229699203974478,AIC,anc4,400
E02_25,1.6552725221304585,6,0.9523345543173353,0.9662405294756383,gr.sat,0.1841984521236302,AIC,1,600
E02_26,3.0914008818167433,3,0.9983316647183405,0.9966613603529437,gr.lagsat,0.23290178548139803,AIC,26,600
E02_27,1.894786314486735,5,0.9508676534405334,0.9783432173468732,gr.sat,0.1970571447498652,AIC,anc4,600
E02_28,1.3136255126688985,9,0.9763214656989119,0.9763214656989119,gr,0.0773220827362756,AIC,1,1000
E02_29,1.8516483298021025,5,0.986660874808207,0.993745925739565,gr.lagsat,0.1613314388621748,AIC,26,1000
E02_3,1.1058648383275012,4,0.9668802202520397,0.9856777668233758,gr.lagsat,0.14170492810686805,AIC,anc4,5
E02_30,1.5301188132205852,6,0.9824784327881378,0.9893628316004058,gr.sat,0.09400312081225867,AIC,anc4,1000
E02_4,1.0010849003023992,5,0.9968717486774059,0.9982843860802696,gr.lagsat,0.032594963232698115,AIC,1,10
E02_5,1.242318781179459,4,0.9955211390247435,0.9967149040271743,gr.lagsat,0.0599597528073112,AIC,26,10
E02_6,1.2992261340054116,4,0.9932893590644257,0.995822344962382,gr.lagsat,0.0926987476733658,AIC,anc4,10
E02_7,1.005554655751098,7,0.9806536889645169,0.9849301539165974,gr.sat,0.06316281538225131,AIC,1,20
E02_8,1.3568311610427817,4,0.9984564721890844,0.997584603018086,gr.lagsat,0.059479429215506606,AIC,26,20
E02_9,1.367234879105731,4,0.9562241828984996,0.9840151253479548,gr.lagsat,0.1618218014909752,AIC,anc4,20
E03_1,1.237987131872479,4,0.9460754456168206,0.9728686723761019,gr.lagsat,0.2091430574502809,AIC,25,5
E03_10,1.5154026744475064,4,0.9527811613586202,0.9824923045888956,gr.lagsat,0.22739911220784634,AIC,25,40
E03_11,1.2477473640866157,6,0.9597820064472724,0.9691666074387395,gr.sat,0.12987489236690275,AIC,28,40
E03_12,1.583270850061927,6,0.9826317466623048,0.9845844311449745,gr.lagsat,0.2089581918176836,AIC,30,40
E03_13,1.6463254378064227,4,0.9746593958996185,0.9883629020272849,gr.lagsat,0.17149993879551537,AIC,25,60
E03_14,2.017611255126827,4,0.9859301597418808,0.9837232686526955,gr.lagsat,0.3562924650308577,AIC,28,60
E03_15,1.9817190738529715,4,0.9956856910813829,0.9933179253760931,gr.lagsat,0.1782541354675784,AIC,30,60
E03_16,2.904052162467831,3,0.9993779851793329,0.9927759680667892,gr.lagsat,0.2721920338316436,AIC,25,80
E03_17,1.8053299573512271,5,0.9915346391293294,0.9925444234649958,gr.sat,0.0915124298273239,AIC,28,80
E03_18,1.5441879800519107,4,0.986354876013179,0.9960249789753837,gr.lagsat,0.09634407189933886,AIC,30,80
E03_19,2.0976006502563878,4,0.9753371809893712,0.9881240787223371,gr.lagsat,0.20218738811148124,AIC,25,100
E03_2,0.6099374465156919,8,0.9466073539971376,0.9466073539971376,gr,0.05913783986918106,AIC,28,5
E03_20,1.9521468156575974,4,0.9918811372296783,0.9849451277618321,gr.lagsat,0.26600867870409356,AIC,28,100
E03_21,1.7515270052338467,5,0.962637843116455,0.9809018599819527,gr.sat,0.16399663454038876,AIC,30,100
E03_22,1.4499532337776697,6,0.9416862543300777,0.9617128876211046,gr.sat,0.17056169353632025,AIC,25,400
E03_23,1.9113141097884156,6,0.9722417792878651,0.9841620894081116,gr.lagsat,0.20349141902990786,AIC,28,400
E03_24,1.666664483680821,6,0.963713206988031,0.9752278291799071,gr.sat,0.1535591416579232,AIC,5,400
E03_25,1.5543781901743894,7,0.9851027497703823,0.985684246832819,gr.sat,0.11271330680974201,AIC,25,600
E03_26,1.6757231216823751,7,0.9705737776099336,0.9756263052434415,gr.sat,0.15830347138879042,AIC,28,600
E03_27,1.345379436770645,6,0.9857844886657827,0.993554194625056,gr.lagsat,0.0807802222784266,AIC,30,600
E03_28,1.3110441481533675,9,0.9883748460013109,0.9883748460013109,gr,0.0537411321878519,AIC,25,1000
E03_29,2.4417069974323136,3,0.9767654399759402,0.9840394429658682,gr.lagsat,0.5882503225469927,AIC,28,1000
E03_3,1.2673333638527735,5,0.7847154744697893,0.8617142972267224,gr.sat,0.29998125598665903,AIC,30,5
E03_30,1.404794899745436,6,0.9840839335490772,0.9930998337920411,gr.lagsat,0.08932740653539896,AIC,30,1000
E03_4,1.3094721480517741,4,0.9792413650571711,0.992624977706677,gr.lagsat,0.09972468806286712,AIC,25,10
E03_5,1.2936449069812392,4,0.9861489011448862,0.964253846763168,gr.lagsat,0.21652218355258152,AIC,28,10
E03_6,1.2707387705089486,5,0.9538324666869201,0.9757843485478557,gr.sat,0.12721243950667485,AIC,30,10
E03_7,1.522681474651437,4,0.9482411477260532,0.9848735178867695,gr.lagsat,0.18385651401621075,AIC,25,20
E03_8,0.9743473422692511,8,0.9221082091475459,0.9221082091475459,gr,0.11560938210010381,AIC,28,20
E03_9,1.3451184949420454,5,0.9797518618664973,0.9895450248029708,gr.lagsat,0.14119029376905318,AIC,30,20
E04_11,1.4374196321032005,5,0.9991706028400917,0.9967425750250553,gr.lagsat,0.06601074336237582,AIC,2,40
E04_12,1.251885005728776,5,0.961202132258423,0.9837775405814911,gr.lagsat,0.18629998427904296,AIC,16,40
E04_14,1.5678996068706628,7,0.9742831986120511,0.9795447198157033,gr.sat,0.11391977956518917,AIC,2,60
E04_15,2.013859883280384,4,0.9985402683014,0.9948194191137087,gr.lagsat,0.2096436312292992,AIC,16,60
E04_17,1.9185640673088638,4,0.9680788842429073,0.9891308438257678,gr.lagsat,0.18656772804123026,AIC,2,80
E04_18,1.223634286343138,5,0.979963324273254,0.9870181773182471,gr.sat,0.09614737077487902,AIC,16,80
E04_2,0.9384202722885051,4,0.9117920801736452,0.964873509363954,gr.lagsat,0.16091289626209093,AIC,2,5
E04_20,1.6701798348594732,5,0.937828149043626,0.9702388677708117,gr.sat,0.1975025366296272,AIC,2,100
E04_21,2.0893580687735405,3,0.9712102818372416,0.9804073348800156,gr.lagsat,0.43312351344972133,AIC,16,100
E04_23,1.8822250155074862,5,0.9637592900057517,0.9742802104346401,gr.sat,0.19141557691779312,AIC,2,400
E04_24,1.9437278769673008,4,0.9716083917584656,0.9888346544091485,gr.lagsat,0.2074357416479422,AIC,16,400
E04_26,3.2121521602191425,3,0.9921972986463985,0.9846321280967021,gr.lagsat,0.46134924015444845,AIC,2,600
E04_27,1.3963329293048699,6,0.9521134883187659,0.9682145756097235,gr.sat,0.15123568083845762,AIC,16,600
E04_29,2.310162986401844,3,0.9972423607684697,0.9947792420464611,gr.lagsat,0.2786838054450284,AIC,2,1000
E04_3,1.0510069863394742,4,0.9474643231306678,0.9782296436432024,gr.lagsat,0.18425471726994805,AIC,16,5
E04_30,1.4636985784561076,7,0.9886190948167218,0.9871767701194305,gr.sat,0.10196652844932781,AIC,16,1000
E04_5,1.3716621279929102,3,0.9709217501912248,0.9899026430119541,gr.lagsat,0.1687131905578176,AIC,2,10
E04_6,1.2183588664302605,5,0.9897711396217383,0.9913460625021844,gr.sat,0.06526574871981633,AIC,16,10
