well_plate,nitrate_concentration,population,cells_per_ml,file_name,path,well,plate,date_time,cell_size,plate_key,acclimation_level,n,nitrate_level,multitron,slot,start_time,days
C10_2,5,anc2,24487.648563981154,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,2,2019-06-05T09:33:11Z,71.1,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
D10_2,5,4,7513.255809403309,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,2,2019-06-05T09:33:11Z,64,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
E10_2,5,22,27548.6046344788,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,2,2019-06-05T09:33:11Z,77.8,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
F10_2,5,anc2,28939.94830288682,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate2_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,2,2019-06-05T09:33:11Z,73.5,2,LP,P,1,5,16,2019-06-05T09:33:11Z,0
B10_20,100,2,414620.41318559,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,20,2019-06-05T13:09:48Z,61.6,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
C10_20,100,anc2,255450.6975197125,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,20,2019-06-05T13:09:48Z,64.5,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
D10_20,100,4,473056.84725872683,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,20,2019-06-05T13:09:48Z,204,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
E10_20,100,22,207031.9378591134,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,20,2019-06-05T13:09:48Z,65.4,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
F10_20,100,anc2,194231.57610975963,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate20_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,20,2019-06-05T13:09:48Z,66.7,2,HP,P,7,4,2,2019-06-05T13:09:48Z,0
B10_21,100,29,175031.03348572893,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,21,2019-06-05T16:33:28Z,58.5,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
C10_21,100,3,368149.5346607621,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,21,2019-06-05T16:33:28Z,52.8,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
D10_21,100,7,259068.19105757336,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,21,2019-06-05T16:33:28Z,53.4,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
E10_21,100,5,128003.61749353785,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate21_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,21,2019-06-05T16:33:28Z,60.3,3,HP,P,7,4,17,2019-06-05T13:09:48Z,0.1414351851851852
C10_22,400,23,128838.42369458267,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,22,2019-06-05T15:46:35Z,59.1,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
D10_22,400,19,311104.4442560333,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,22,2019-06-05T15:46:35Z,55.1,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
E10_22,400,8,466100.12891668675,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,22,2019-06-05T15:46:35Z,32.6,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
F10_22,400,23,135795.14203662277,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate22_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,22,2019-06-05T15:46:35Z,56.5,1,HP,P,8,6,17,2019-06-05T15:46:35Z,0
B10_23,400,2,101011.55032642226,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,23,2019-06-05T16:09:56Z,48.4,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
C10_23,400,anc2,129951.49862930908,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,23,2019-06-05T16:09:56Z,60.8,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
D10_23,400,4,294408.3202351371,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,23,2019-06-05T16:09:56Z,50.8,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
E10_23,400,22,77636.97669716753,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,23,2019-06-05T16:09:56Z,66.9,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
F10_23,400,anc2,242650.3357703587,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate23_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,23,2019-06-05T16:09:56Z,86.8,2,HP,P,8,6,8,2019-06-05T15:46:35Z,0.016215277777777776
B10_24,400,29,318061.1625980734,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,24,2019-06-06T10:23:35Z,39.1,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
C10_24,400,3,361471.0850524036,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,24,2019-06-06T10:23:35Z,46.7,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
D10_24,400,7,715985.4517627672,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,24,2019-06-06T10:23:35Z,39.1,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
E10_24,400,30,198405.60711498366,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate24_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,24,2019-06-06T10:23:35Z,42.7,3,HP,P,8,6,1,2019-06-05T15:46:35Z,0.7756944444444445
C10_25,600,23,157778.37199746948,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,25,2019-06-05T16:56:25Z,54.2,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
D10_25,600,19,282442.7646868281,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,25,2019-06-05T16:56:25Z,55.7,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
E10_25,600,8,387906.614752156,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,25,2019-06-05T16:56:25Z,31.4,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
F10_25,600,23,148038.96631861335,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate25_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,25,2019-06-05T16:56:25Z,53.8,1,HP,P,9,4,15,2019-06-05T08:23:38Z,0.35609953703703706
B10_26,600,2,95167.90691910857,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,26,2019-06-05T08:23:38Z,38.4,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
C10_26,600,anc2,142195.32291129965,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,26,2019-06-05T08:23:38Z,55.9,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
D10_26,600,4,264911.83446488704,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,26,2019-06-05T08:23:38Z,38.7,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
E10_26,600,22,109637.88107055199,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,26,2019-06-05T08:23:38Z,56.2,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
F10_26,600,anc2,161952.40300269355,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate26_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,26,2019-06-05T08:23:38Z,47.2,2,HP,P,9,4,3,2019-06-05T08:23:38Z,0
B10_27,600,29,468326.27878613956,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,27,2019-06-05T15:23:25Z,41.5,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
C10_27,600,3,229571.70528732333,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,27,2019-06-05T15:23:25Z,46.2,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
D10_27,600,7,324461.3434727503,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,27,2019-06-05T15:23:25Z,39.9,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
E10_27,600,5,231241.31768941294,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate27_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,27,2019-06-05T15:23:25Z,44.6,3,HP,P,9,4,16,2019-06-05T08:23:38Z,0.2915162037037037
C10_28,1000,23,87098.11364234207,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,28,2019-06-05T14:19:39Z,53.1,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
D10_28,1000,19,183935.63296354027,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,28,2019-06-05T14:19:39Z,64.6,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
E10_28,1000,8,404881.0075067339,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,28,2019-06-05T14:19:39Z,31,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
F10_28,1000,23,90159.0697128397,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate28_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,28,2019-06-05T14:19:39Z,58.4,1,HP,P,10,6,3,2019-06-05T08:46:45Z,0.23118055555555556
B10_29,1000,2,97950.59425592462,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,29,2019-06-05T08:46:45Z,46.5,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
C10_29,1000,anc2,101289.81906010387,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,29,2019-06-05T08:46:45Z,53.3,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
D10_29,1000,4,214266.92493483511,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,29,2019-06-05T08:46:45Z,49.6,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
E10_29,1000,22,118820.74928204493,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,29,2019-06-05T08:46:45Z,69.9,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
F10_29,1000,anc2,91272.14464756612,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate29_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,29,2019-06-05T08:46:45Z,50.4,2,HP,P,10,6,10,2019-06-05T08:46:45Z,0
B10_3,5,29,27826.873368160403,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,3,2019-06-05T10:42:37Z,70.7,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
C10_3,5,3,33948.78550915569,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,3,2019-06-05T10:42:37Z,68.2,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
D10_3,5,7,29218.217036568425,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,3,2019-06-05T10:42:37Z,69.3,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
E10_3,5,5,26992.06716711559,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate3_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,3,2019-06-05T10:42:37Z,61.9,3,LP,P,1,5,17,2019-06-05T09:33:11Z,0.04821759259259259
B10_30,1000,29,191448.88877294358,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,30,2019-06-06T11:33:04Z,62.3,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
C10_30,1000,3,97115.78805487981,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,30,2019-06-06T11:33:04Z,64.1,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
D10_30,1000,7,194788.11357712283,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,30,2019-06-06T11:33:04Z,49.3,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
E10_30,1000,5,150821.6536554294,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate30_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,30,2019-06-06T11:33:04Z,51.9,3,HP,P,10,4,10,2019-06-05T08:46:45Z,1.1154976851851852
C10_4,10,23,58158.16533945524,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,4,2019-06-05T10:19:31Z,78.2,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
D10_4,10,19,30609.560704976444,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,4,2019-06-05T10:19:31Z,72.2,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
E10_4,10,8,358688.3977155876,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,4,2019-06-05T10:19:31Z,42.9,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
F10_4,10,23,45636.07232378306,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate4_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,4,2019-06-05T10:19:31Z,78.5,1,LP,P,2,5,19,2019-06-05T10:19:31Z,0
B10_5,10,2,40627.23511751419,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,5,2019-06-05T12:45:43Z,71.3,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
C10_5,10,anc2,45636.07232378306,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,5,2019-06-05T12:45:43Z,65.7,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
D10_5,10,4,31166.09817233965,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,5,2019-06-05T12:45:43Z,77.7,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
E10_5,10,22,35340.129177563715,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,5,2019-06-05T12:45:43Z,83.6,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
F10_5,10,anc2,53705.86560054958,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate5_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,5,2019-06-05T12:45:43Z,68.1,2,LP,P,2,5,20,2019-06-05T10:19:31Z,0.10152777777777777
B10_6,10,29,47027.41599219108,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,6,2019-06-05T13:56:41Z,68.1,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
C10_6,10,3,40070.69765015098,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,6,2019-06-05T13:56:41Z,72.2,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
D10_6,10,7,23096.304895573136,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,6,2019-06-05T13:56:41Z,79.6,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
E10_6,10,5,32557.441840747673,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate6_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,6,2019-06-05T13:56:41Z,72.8,3,LP,P,2,5,21,2019-06-05T10:19:31Z,0.15081018518518519
C10_7,20,23,59549.509007863264,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,7,2019-06-06T11:09:54Z,81.5,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
D10_7,20,19,66506.22734990336,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,7,2019-06-06T11:09:54Z,73,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
E10_7,20,8,175587.57095309213,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,7,2019-06-06T11:09:54Z,41.5,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
F10_7,20,23,66784.49608358496,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate7_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,7,2019-06-06T11:09:54Z,71.2,1,LP,P,3,5,8,2019-06-04T17:16:06Z,1.7456944444444444
B10_8,20,2,94333.10071806377,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,8,2019-06-04T17:16:06Z,87.5,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
C10_8,20,anc2,84037.15757184442,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,8,2019-06-04T17:16:06Z,78.6,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
D10_8,20,4,78750.05163189395,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,8,2019-06-04T17:16:06Z,80.1,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
E10_8,20,22,87654.65110970527,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,8,2019-06-04T17:16:06Z,92.1,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
F10_8,20,anc2,81811.00770239158,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate8_test_190604_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F10,8,2019-06-04T17:16:06Z,79,2,LP,P,3,5,9,2019-06-04T17:16:06Z,0
B10_9,20,29,62610.46507836091,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B10,9,2019-06-05T09:10:12Z,81.3,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
C10_9,20,3,91828.68211492932,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C10,9,2019-06-05T09:10:12Z,68.9,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
D10_9,20,7,47583.95345955429,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D10,9,2019-06-05T09:10:12Z,91.4,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
E10_9,20,5,78193.51416453073,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate9_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E10,9,2019-06-05T09:10:12Z,78.3,3,LP,P,3,5,2,2019-06-04T17:16:06Z,0.6625694444444444
C11_1,5,anc5,22818.03616189153,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C11,1,2019-06-05T11:06:03Z,64.8,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
D11_1,5,11,31444.366906021256,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D11,1,2019-06-05T11:06:03Z,78,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
E11_1,5,24,25600.72349870757,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E11,1,2019-06-05T11:06:03Z,68.9,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
F11_1,5,1,20035.34882507549,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate1_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F11,1,2019-06-05T11:06:03Z,72.5,1,LP,P,1,5,15,2019-06-05T09:33:11Z,0.06449074074074074
B11_10,40,24,133847.26090085154,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B11,10,2019-06-05T09:56:24Z,79.2,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
C11_10,40,anc5,170578.73374682327,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C11,10,2019-06-05T09:56:24Z,78.7,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
D11_10,40,11,198127.33838130208,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D11,10,2019-06-05T09:56:24Z,79.9,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
E11_10,40,24,140247.44177552842,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,E11,10,2019-06-05T09:56:24Z,78.1,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
F11_10,40,1,208979.81899488464,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate10_test_190605_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,F11,10,2019-06-05T09:56:24Z,81.5,1,LP,P,4,5,18,2019-06-05T09:56:24Z,0
B11_11,40,18,269642.4029374743,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,B11,11,2019-06-06T09:14:04Z,75.6,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
C11_11,40,17,126334.00509144823,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,C11,11,2019-06-06T09:14:04Z,64.3,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
D11_11,40,27,130229.7673629907,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_plate11_test_190606_,imaging/nitrate-gen5-outputs/Rstar_BF_nitrate_,D11,11,2019-06-06T09:14:04Z,64.7,2,LP,P,4,4,9,2019-06-05T09:56:24Z,0.9706018518518519
