file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state,n,cell_count,cells_per_ml
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F09,2018-09-28T11:00:32Z,46,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,1_F09,single,yes,no,growth,25,25,1e3
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G09,2018-09-28T11:00:32Z,54,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_G09,single,yes,no,growth,105,105,4200
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B09,2018-09-28T19:51:39Z,178,B09_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,2_B09,single,yes,no,growth,1930,1930,77200
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C09,2018-09-28T19:51:39Z,2,C09_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_C09,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D09,2018-09-28T19:51:39Z,54,D09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_D09,single,yes,no,growth,8,8,320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E09,2018-09-28T19:51:39Z,104,E09_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,2_E09,single,yes,no,growth,1212,1212,48480
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F09,2018-09-28T19:51:39Z,82,F09_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,2_F09,single,yes,no,growth,13,13,520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G09,2018-09-28T19:51:39Z,63,G09_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_G09,single,yes,no,growth,9,9,360
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B10,2018-09-28T11:00:32Z,2,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_B10,single,yes,no,growth,5,5,200
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C10,2018-09-28T11:00:32Z,37,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_C10,single,yes,no,growth,75,75,3e3
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D10,2018-09-28T11:00:32Z,69,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_D10,single,yes,no,growth,243,243,9720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E10,2018-09-28T11:00:32Z,51,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,1_E10,single,yes,no,growth,138,138,5520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F10,2018-09-28T11:00:32Z,177,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,1_F10,single,yes,no,growth,287,287,11480
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G10,2018-09-28T11:00:32Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_G10,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B10,2018-09-28T19:51:39Z,1,B10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_B10,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C10,2018-09-28T19:51:39Z,40,C10_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_C10,single,yes,no,growth,7,7,280
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D10,2018-09-28T19:51:39Z,62,D10_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_D10,single,yes,no,growth,38,38,1520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E10,2018-09-28T19:51:39Z,49,E10_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,2_E10,single,yes,no,growth,9,9,360
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F10,2018-09-28T19:51:39Z,244,F10_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_F10,single,yes,no,growth,128,128,5120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G10,2018-09-28T19:51:39Z,3,G10_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_G10,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,B11,2018-09-28T11:00:32Z,129,B11_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,1_B11,single,yes,no,growth,391,391,15640
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,C11,2018-09-28T11:00:32Z,2,C11_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_C11,single,yes,no,growth,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,D11,2018-09-28T11:00:32Z,33,D11_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,1_D11,single,yes,no,growth,68,68,2720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,E11,2018-09-28T11:00:32Z,3,E11_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,1_E11,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,F11,2018-09-28T11:00:32Z,43,F11_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,1_F11,single,yes,no,growth,133,133,5320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate1,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,1,G11,2018-09-28T11:00:32Z,90,G11_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,1_G11,single,yes,no,growth,196,196,7840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,B11,2018-09-28T19:51:39Z,133,B11_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,2_B11,single,yes,no,growth,71,71,2840
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,C11,2018-09-28T19:51:39Z,3,C11_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_C11,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,D11,2018-09-28T19:51:39Z,61,D11_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,2_D11,single,yes,no,growth,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,E11,2018-09-28T19:51:39Z,2,E11_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,20,2_E11,single,yes,no,growth,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,F11,2018-09-28T19:51:39Z,66,F11_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,20,2_F11,single,yes,no,growth,10,10,400
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-plate2,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-28-,2,G11,2018-09-28T19:51:39Z,63,G11_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,2_G11,single,yes,no,growth,49,49,1960
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B02,2018-09-26T22:15:42Z,9,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_B02,single,yes,yes,time0,27,27,1080
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C02,2018-09-26T22:15:42Z,15,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_C02,single,yes,yes,time0,7,7,280
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D02,2018-09-26T22:15:42Z,13,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,25_D02,single,yes,yes,time0,11,11,440
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E02,2018-09-26T22:15:42Z,15,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_E02,single,yes,yes,time0,14,14,560
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F02,2018-09-26T22:15:42Z,10,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,25_F02,single,yes,yes,time0,2,2,80
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G02,2018-09-26T22:15:42Z,8,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,25_G02,single,yes,yes,time0,7,7,280
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B03,2018-09-26T22:15:42Z,15,B03_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,25_B03,single,yes,yes,time0,11,11,440
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C03,2018-09-26T22:15:42Z,20,C03_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_C03,single,yes,yes,time0,6,6,240
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D03,2018-09-26T22:15:42Z,9,D03_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_D03,single,yes,yes,time0,20,20,800
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E03,2018-09-26T22:15:42Z,7,E03_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,25,25_E03,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F03,2018-09-26T22:15:42Z,2,F03_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,25_F03,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G03,2018-09-26T22:15:42Z,15,G03_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_G03,single,yes,yes,time0,15,15,600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B04,2018-09-26T22:15:42Z,0,B04_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,25_B04,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C04,2018-09-26T22:15:42Z,10,C04_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,25,25_C04,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D04,2018-09-26T22:15:42Z,1,D04_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,25_D04,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E04,2018-09-26T22:15:42Z,11,E04_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_E04,single,yes,yes,time0,18,18,720
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F04,2018-09-26T22:15:42Z,8,F04_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,25_F04,single,yes,yes,time0,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G04,2018-09-26T22:15:42Z,15,G04_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,25_G04,single,yes,yes,time0,13,13,520
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B05,2018-09-26T22:15:42Z,8,B05_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_B05,single,yes,yes,time0,9,9,360
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C05,2018-09-26T22:15:42Z,9,C05_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,25_C05,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D05,2018-09-26T22:15:42Z,10,D05_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,25_D05,single,yes,yes,time0,5,5,200
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E05,2018-09-26T22:15:42Z,8,E05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,25_E05,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F05,2018-09-26T22:15:42Z,15,F05_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,25_F05,single,yes,yes,time0,8,8,320
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G05,2018-09-26T22:15:42Z,7,G05_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,25_G05,single,yes,yes,time0,4,4,160
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B06,2018-09-26T22:15:42Z,10,B06_24_Anc 4_C,NA,gx,x,24,Anc 4,C,NA,25,25_B06,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C06,2018-09-26T22:15:42Z,3,C06_8_Anc 4_P,NA,y,NA,8,Anc 4,P,NA,25,25_C06,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D06,2018-09-26T22:15:42Z,13,D06_20_Anc 4_L,NA,bx,NA,20,Anc 4,L,NA,25,25_D06,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E06,2018-09-26T22:15:42Z,17,E06_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,25_E06,single,yes,yes,time0,19,19,760
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F06,2018-09-26T22:15:42Z,9,F06_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_F06,single,yes,yes,time0,26,26,1040
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G06,2018-09-26T22:15:42Z,8,G06_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,25_G06,single,yes,yes,time0,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B07,2018-09-26T22:15:42Z,16,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_B07,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C07,2018-09-26T22:15:42Z,9,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,25_C07,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D07,2018-09-26T22:15:42Z,11,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,25_D07,single,yes,yes,time0,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E07,2018-09-26T22:15:42Z,15,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,25_E07,single,yes,yes,time0,15,15,600
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F07,2018-09-26T22:15:42Z,8,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,25,25_F07,single,yes,yes,time0,NA,0,0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G07,2018-09-26T22:15:42Z,4,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,25_G07,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B08,2018-09-26T22:15:42Z,11,B08_11_Anc 4_N,NA,yx,x,11,Anc 4,N,NA,25,25_B08,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C08,2018-09-26T22:15:42Z,7,C08_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,25,25_C08,single,yes,yes,time0,1,1,40
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D08,2018-09-26T22:15:42Z,0,D08_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,25_D08,single,yes,yes,time0,2,2,80
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E08,2018-09-26T22:15:42Z,7,E08_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,25_E08,single,yes,yes,time0,3,3,120
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F08,2018-09-26T22:15:42Z,10,F08_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,25_F08,single,yes,yes,time0,19,19,760
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G08,2018-09-26T22:15:42Z,10,G08_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,25_G08,single,yes,yes,time0,3,3,120
