well_plate,phosphate_concentration,population,cell_count,file_name,path,well,plate,date_time,RFU,plate_key,acclimation_level,p,phosphate_level,multitron,slot,population_new_color,start_time,days,size,ancestor_id,treatment,note,cells_per_ml
C11_18,8,15,1466,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,18,2019-05-28T09:32:14Z,53.299999999999997,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,53.3,anc4,S,NA,407941.9635772315
D11_18,8,10,892,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,18,2019-05-28T09:32:14Z,45.200000000000003,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,45.2,anc2,L,NA,248215.7104439908
E11_18,8,16,1132,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate18_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,18,2019-05-28T09:32:14Z,50.600000000000001,3,HP,P,6,6,4,no,2019-05-27T16:59:17Z,0.6895486111111111,50.6,anc5,B,NA,315000.2065275758
B11_19,10,24,344,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,19,2019-05-27T08:43:31Z,54.799999999999997,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,54.8,anc4,C,NA,95724.44438647179
C11_19,10,anc5,1012,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,19,2019-05-27T08:43:31Z,48.600000000000001,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,48.6,anc5,none,NA,281607.95848578325
D11_19,10,11,954,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,19,2019-05-27T08:43:31Z,47.5,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,47.5,anc4,N,NA,265468.3719322503
E11_19,10,24,346,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,19,2019-05-27T08:43:31Z,47.799999999999997,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,47.8,anc4,C,NA,96280.981853835
F11_19,10,1,760,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate19_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,19,2019-05-27T08:43:31Z,55.600000000000001,1,HP,P,7,4,8,no,2019-05-27T08:43:31Z,0,55.6,anc2,N,NA,211484.23759801907
B11_2,0.5,18,97,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,2,2019-05-24T09:36:16Z,104,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,104,anc5,S,NA,26992.06716711559
C11_2,0.5,17,184,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,2,2019-05-24T09:36:16Z,62.399999999999999,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,62.4,anc2,P,NA,51201.44699741514
D11_2,0.5,27,102,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,2,2019-05-24T09:36:16Z,81.900000000000006,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,81.9,anc3,N,NA,28383.410835523613
E11_2,0.5,18,152,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,2,2019-05-24T09:36:16Z,102,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,102,anc5,S,NA,42296.84751960381
F11_2,0.5,26,15,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate2_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,2,2019-05-24T09:36:16Z,90.200000000000003,2,LP,P,1,5,16,no,2019-05-24T09:36:16Z,0,90.2,anc3,L,NA,4174.03100522406
B11_20,10,18,703,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,20,2019-05-27T14:31:21Z,48.100000000000001,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,48.1,anc5,S,NA,195622.91977816765
C11_20,10,17,2631,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,20,2019-05-27T14:31:21Z,36.600000000000001,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,36.6,anc2,P,NA,732125.0383163003
D11_20,10,27,300,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,20,2019-05-27T14:31:21Z,44.899999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,44.9,anc3,N,NA,83480.6201044812
E11_20,10,18,1014,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,20,2019-05-27T14:31:21Z,48.399999999999999,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,48.4,anc5,S,NA,282164.4959531465
F11_20,10,26,1112,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate20_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,20,2019-05-27T14:31:21Z,51.299999999999997,2,HP,P,7,4,2,no,2019-05-27T08:43:31Z,0.24155092592592592,51.3,anc3,L,NA,309434.8318539437
B11_21,10,anc4,950,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,21,2019-05-28T10:18:43Z,51,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,51,anc4,none,NA,264355.2969975238
C11_21,10,15,1443,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,21,2019-05-28T10:18:43Z,49.5,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,49.5,anc4,S,NA,401541.7827025546
D11_21,10,10,534,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,21,2019-05-28T10:18:43Z,51,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,51,anc2,L,NA,148595.50378597656
E11_21,10,16,893,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate21_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,21,2019-05-28T10:18:43Z,51.799999999999997,3,HP,P,7,4,17,no,2019-05-27T08:43:31Z,1.066111111111111,51.8,anc5,B,NA,248493.9791776724
B11_22,20,24,670,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,22,2019-05-24T10:23:43Z,42.100000000000001,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,42.1,anc4,C,NA,186440.0515666747
C11_22,20,anc5,705,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,22,2019-05-24T10:23:43Z,48.5,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,48.5,anc5,none,NA,196179.45724553085
D11_22,20,11,690,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,22,2019-05-24T10:23:43Z,50.299999999999997,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,50.3,anc4,N,NA,192005.42624030678
E11_22,20,24,549,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,22,2019-05-24T10:23:43Z,49.200000000000003,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,49.2,anc4,C,NA,152769.53479120063
F11_22,20,1,696,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate22_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,22,2019-05-24T10:23:43Z,51.299999999999997,1,HP,P,8,6,17,no,2019-05-24T10:23:43Z,0,51.3,anc2,N,NA,193675.0386423964
B11_23,20,18,640,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,23,2019-05-27T16:33:57Z,50,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,50,anc5,S,NA,178091.9895562266
C11_23,20,17,2410,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,23,2019-05-27T16:33:57Z,38,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,38,anc2,P,NA,670627.6481726657
D11_23,20,27,351,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,23,2019-05-27T16:33:57Z,53.799999999999997,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,53.8,anc3,N,NA,97672.32552224302
E11_23,20,18,492,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,23,2019-05-27T16:33:57Z,59.399999999999999,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,59.4,anc5,S,NA,136908.21697134917
F11_23,20,26,516,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate23_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,23,2019-05-27T16:33:57Z,53.200000000000003,2,HP,P,8,6,8,no,2019-05-24T10:23:43Z,3.2571064814814816,53.2,anc3,L,NA,143586.66657970767
B11_24,20,anc4,1070,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,24,2019-05-27T12:17:48Z,43.399999999999999,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,43.4,anc4,none,NA,297747.5450393163
C11_24,20,15,1745,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,24,2019-05-27T12:17:48Z,45.200000000000003,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,45.2,anc4,S,NA,485578.94027439906
D11_24,20,10,782,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,24,2019-05-27T12:17:48Z,47.100000000000001,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,47.1,anc2,L,NA,217606.14973901436
E11_24,20,16,1038,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate24_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,24,2019-05-27T12:17:48Z,48.200000000000003,3,HP,P,8,6,1,no,2019-05-24T10:23:43Z,3.079224537037037,48.2,anc5,B,NA,288842.945561505
B11_25,35,24,780,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,25,2019-05-27T12:52:46Z,56,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,56,anc4,C,NA,217049.61227165116
C11_25,35,anc5,926,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,25,2019-05-27T12:52:46Z,55.399999999999999,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,55.4,anc5,none,NA,257676.84738916534
D11_25,35,11,706,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,25,2019-05-27T12:52:46Z,49.200000000000003,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,49.2,anc4,N,NA,196457.72597921244
E11_25,35,24,794,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,25,2019-05-27T12:52:46Z,50.399999999999999,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,50.4,anc4,C,NA,220945.3745431936
F11_25,35,1,1121,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate25_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,25,2019-05-27T12:52:46Z,52.299999999999997,1,HP,P,9,4,15,no,2019-05-24T10:00:21Z,3.119733796296296,52.3,anc2,N,NA,311939.2504570781
B11_26,35,18,494,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,26,2019-05-27T15:47:22Z,54.899999999999999,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,54.9,anc5,S,NA,137464.75443871238
C11_26,35,17,1828,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,26,2019-05-27T15:47:22Z,38.799999999999997,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,38.8,anc2,P,NA,508675.2451699722
D11_26,35,27,616,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,26,2019-05-27T15:47:22Z,63.299999999999997,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,63.3,anc3,N,NA,171413.5399478681
E11_26,35,18,442,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,26,2019-05-27T15:47:22Z,49.5,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,49.5,anc5,S,NA,122994.78028726898
F11_26,35,26,441,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate26_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,26,2019-05-27T15:47:22Z,55.600000000000001,2,HP,P,9,4,3,no,2019-05-24T10:00:21Z,3.2409837962962964,55.6,anc3,L,NA,122716.51155358738
B11_27,35,anc4,1005,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate27_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,27,2019-05-24T10:00:21Z,44.5,3,HP,P,9,4,16,no,2019-05-24T10:00:21Z,0,44.5,anc4,none,NA,279660.077350012
C11_27,35,15,1016,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate27_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,27,2019-05-24T10:00:21Z,47.5,3,HP,P,9,4,16,no,2019-05-24T10:00:21Z,0,47.5,anc4,S,NA,282721.0334205097
D11_27,35,10,610,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate27_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,27,2019-05-24T10:00:21Z,47.700000000000003,3,HP,P,9,4,16,no,2019-05-24T10:00:21Z,0,47.7,anc2,L,NA,169743.92754577845
E11_27,35,16,604,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate27_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,27,2019-05-24T10:00:21Z,49,3,HP,P,9,4,16,no,2019-05-24T10:00:21Z,0,49,anc5,B,NA,168074.31514368884
B11_28,50,24,1002,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate28_test_190524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,28,2019-05-24T08:57:56Z,47.600000000000001,1,HP,P,10,6,3,no,2019-05-24T08:57:56Z,0,47.6,anc4,C,NA,278825.27114896727
C11_28,50,anc5,1301,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate28_test_190524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,28,2019-05-24T08:57:56Z,49.600000000000001,1,HP,P,10,6,3,no,2019-05-24T08:57:56Z,0,49.6,anc5,none,NA,362027.62251976685
D11_28,50,11,904,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate28_test_190524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,28,2019-05-24T08:57:56Z,50.299999999999997,1,HP,P,10,6,3,no,2019-05-24T08:57:56Z,0,50.3,anc4,N,NA,251554.93524817005
E11_28,50,24,759,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate28_test_190524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,28,2019-05-24T08:57:56Z,45.5,1,HP,P,10,6,3,no,2019-05-24T08:57:56Z,0,45.5,anc4,C,NA,211205.96886433745
F11_28,50,1,2541,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate28_test_190524,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,28,2019-05-24T08:57:56Z,122,1,HP,P,10,6,3,no,2019-05-24T08:57:56Z,0,122,anc2,N,NA,707080.8522849558
B11_29,50,18,762,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate29_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,29,2019-05-28T09:55:14Z,50.299999999999997,2,HP,P,10,6,10,no,2019-05-24T08:57:56Z,4.039791666666667,50.3,anc5,S,NA,212040.77506538227
C11_29,50,17,2250,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate29_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,29,2019-05-28T09:55:14Z,37.700000000000003,2,HP,P,10,6,10,no,2019-05-24T08:57:56Z,4.039791666666667,37.7,anc2,P,NA,626104.650783609
D11_29,50,27,555,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate29_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,29,2019-05-28T09:55:14Z,57.399999999999999,2,HP,P,10,6,10,no,2019-05-24T08:57:56Z,4.039791666666667,57.4,anc3,N,NA,154439.14719329024
E11_29,50,18,578,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate29_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,29,2019-05-28T09:55:14Z,40.899999999999999,2,HP,P,10,6,10,no,2019-05-24T08:57:56Z,4.039791666666667,40.9,anc5,S,NA,160839.32806796714
F11_29,50,26,940,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate29_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,29,2019-05-28T09:55:14Z,56.100000000000001,2,HP,P,10,6,10,no,2019-05-24T08:57:56Z,4.039791666666667,56.1,anc3,L,NA,261572.6096607078
B11_3,0.5,anc4,183,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate3_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,3,2019-05-27T09:06:45Z,80,3,LP,P,1,5,17,no,2019-05-24T09:36:16Z,2.9795023148148148,80,anc4,none,NA,50923.178263733535
C11_3,0.5,15,208,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate3_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,3,2019-05-27T09:06:45Z,73.299999999999997,3,LP,P,1,5,17,no,2019-05-24T09:36:16Z,2.9795023148148148,73.3,anc4,S,NA,57879.89660577364
D11_3,0.5,10,170,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate3_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,3,2019-05-27T09:06:45Z,89.700000000000003,3,LP,P,1,5,17,no,2019-05-24T09:36:16Z,2.9795023148148148,89.7,anc2,L,NA,47305.684725872685
E11_3,0.5,16,185,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate3_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,3,2019-05-27T09:06:45Z,84.200000000000003,3,LP,P,1,5,17,no,2019-05-24T09:36:16Z,2.9795023148148148,84.2,anc5,B,NA,51479.715731096745
B11_30,50,anc4,817,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,30,2019-05-28T09:08:46Z,41.399999999999999,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,41.4,anc4,none,NA,227345.5554178705
C11_30,50,15,1209,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,30,2019-05-28T09:08:46Z,47.799999999999997,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,47.8,anc4,S,NA,336426.8990210593
D11_30,50,10,6778,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,30,2019-05-28T09:08:46Z,64.900000000000006,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,64.9,anc2,L,NA,1886105.476893912
E11_30,50,16,704,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate30_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,30,2019-05-28T09:08:46Z,53.100000000000001,3,HP,P,10,4,10,no,2019-05-24T08:57:56Z,4.007523148148148,53.1,anc5,B,NA,195901.18851184924
B11_4,1,24,282,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,4,2019-05-24T14:46:14Z,96.099999999999994,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,96.1,anc4,C,NA,78471.78289821233
C11_4,1,anc5,439,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,4,2019-05-24T14:46:14Z,105,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,105,anc5,none,NA,122159.97408622417
D11_4,1,11,193,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,4,2019-05-24T14:46:14Z,94.099999999999994,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,94.1,anc4,N,NA,53705.86560054958
E11_4,1,24,154,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,4,2019-05-24T14:46:14Z,88.799999999999997,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,88.8,anc4,C,NA,42853.38498696702
F11_4,1,1,263,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate4_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,4,2019-05-24T14:46:14Z,102,1,LP,P,2,5,19,no,2019-05-24T10:47:31Z,0.16577546296296297,102,anc2,N,NA,73184.67695826186
B11_5,1,18,294,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,5,2019-05-28T14:13:23Z,96.099999999999994,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,96.1,anc5,S,NA,81811.00770239158
C11_5,1,17,304,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,5,2019-05-28T14:13:23Z,60.799999999999997,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,60.8,anc2,P,NA,84593.69503920763
D11_5,1,27,218,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,5,2019-05-28T14:13:23Z,89.700000000000003,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,89.7,anc3,N,NA,60662.58394258968
E11_5,1,18,208,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,5,2019-05-28T14:13:23Z,109,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,109,anc5,S,NA,57879.89660577364
F11_5,1,26,162,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate5_test_190528_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,F11,5,2019-05-28T14:13:23Z,99.400000000000006,2,LP,P,2,5,20,no,2019-05-24T10:47:31Z,4.142962962962963,99.4,anc3,L,NA,45079.53485641985
B11_6,1,anc4,349,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,6,2019-05-24T10:47:31Z,90.400000000000006,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,90.4,anc4,none,NA,97115.78805487981
C11_6,1,15,230,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,C11,6,2019-05-24T10:47:31Z,97.5,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,97.5,anc4,S,NA,64001.808746768926
D11_6,1,10,219,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,D11,6,2019-05-24T10:47:31Z,105,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,105,anc2,L,NA,60940.852676271286
E11_6,1,16,310,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate6_test_190524_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,E11,6,2019-05-24T10:47:31Z,110,3,LP,P,2,5,21,no,2019-05-24T10:47:31Z,0,110,anc5,B,NA,86263.30744129725
B11_7,2,24,624,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_plate7_test_190527_,imaging/phosphate-gen5-outputs/Rstar_BF_phosphate_,B11,7,2019-05-27T14:08:09Z,88.700000000000003,1,LP,P,3,5,8,no,2019-05-24T14:10:09Z,2.998611111111111,88.7,anc4,C,NA,173639.6898173209
