well_plate,mu,best.model,best.se,population,nitrate_concentration
F07_15,1.1513678676890915,gr,0.09795108672919887,cc1690,60
F07_16,1.8869654988145808,gr.sat,0.24454853475645996,32,80
F07_17,1.1106751940950028,gr,0.13026921953310897,35,80
F07_18,1.3356791198737696,gr.sat,0.11048893024941839,cc1690,80
F07_19,1.7456101186591573,gr.sat,0.18634409592440818,32,100
F07_2,1.0710622345292227,gr.sat,0.0798736724447197,35,5
F07_20,1.4815716438582247,gr.sat,0.17912887830728405,35,100
F07_21,1.538636383091425,gr.sat,0.1325541210158992,cc1690,100
F07_22,1.6650427487553505,gr.sat,0.10494646949429634,32,400
F07_23,1.331467327138206,gr,0.11461350392935282,35,400
F07_24,1.0493677878959726,gr,0.12317355591546593,cc1690,400
F07_25,1.228829695206925,gr,0.06478317010506228,32,600
F07_26,1.5331264477139512,gr.sat,0.0521950851124119,35,600
F07_27,1.168284992622335,gr,0.09690700422971263,cc1690,600
F07_28,1.2078598778477847,gr,0.08585377973314001,32,1000
F07_29,1.3071265705217086,gr,0.1315247826913874,35,1000
F07_3,0.6840261554293215,gr.sat,0.11038222324972326,cc1690,5
F07_30,0.9654387260514561,gr,0.10857031464127898,cc1690,1000
F07_4,1.0427352224293502,gr.sat,0.13773991849352685,32,10
F07_5,1.0793592409960324,gr.sat,0.1424349756595163,35,10
F07_6,0.8711215546462191,gr.sat,0.09153862992932449,cc1690,10
F07_7,1.1908546245716936,gr.sat,0.1300197666177642,32,20
F07_8,0.956009266423074,gr,0.09840766727966992,35,20
F07_9,1.1551440134587518,gr.sat,0.18201607030533695,cc1690,20
F08_1,1.0220254736472996,gr.sat,0.09146435220088664,14,5
F08_10,1.1511907126615228,gr,0.11702570795011863,14,40
F08_11,1.244900774261422,gr.sat,0.07895954911692166,31,40
F08_12,1.1352954410261373,gr,0.09992156218389495,10,40
F08_13,1.162286015317693,gr,0.09239238455654682,14,60
F08_14,1.0948113274892295,gr,0.09709868337239248,31,60
F08_15,1.21406229075861,gr,0.09797600491907099,10,60
F08_16,1.6880039843512566,gr.sat,0.19314643372063306,14,80
F08_17,1.701204622450656,gr.sat,0.2639777903717007,31,80
F08_18,1.5339648467877223,gr.sat,0.15813888156358846,10,80
F08_19,1.0887663003678727,gr,0.16150704808735897,14,100
F08_2,1.3724028940601902,gr.lagsat,0.0964323663395959,31,5
F08_20,1.0923830572056263,gr,0.127545435630288,31,100
F08_21,1.3723163724788368,gr.sat,0.16784940435563778,10,100
F08_22,1.7906888087267783,gr.lagsat,0.03229861175125826,14,400
F08_23,1.1829893847829953,gr,0.1576875800323228,31,400
F08_24,1.1056403523112635,gr,0.12678561557328877,10,400
F08_25,1.184043946449407,gr,0.06427664218541453,14,600
F08_26,1.1974713885550778,gr,0.0832621413282474,31,600
F08_27,1.2508486333115907,gr.sat,0.06740350276956926,10,600
F08_28,1.1914618085522442,gr,0.09209824686960376,14,1000
F08_29,1.007537831099299,gr,0.15735646919552893,31,1000
F08_3,0.5798830619566179,gr,0.09704066253904266,10,5
F08_30,1.1040645638825897,gr,0.06880582008297,10,1000
F08_4,0.81541277910428,gr,0.12798454907970885,14,10
F08_5,1.099557602187857,gr.sat,0.11874522595810885,31,10
F08_6,1.120587992541644,gr.sat,0.06864066668409939,10,10
F08_7,0.8900311779756997,gr,0.12174333178403653,14,20
F08_8,0.9024679643319733,gr,0.08193003500286443,31,20
F08_9,0.9560981141513352,gr,0.11711194761055947,10,20
F09_11,1.3257235011086401,gr.sat,0.06912610418720234,2,40
F09_12,1.3189533504495186,gr.sat,0.07045716680779464,3,40
F09_14,2.0960724486178504,gr.lagsat,0.1352550015233795,2,60
F09_15,1.4690640802564232,gr.sat,0.1071729074584682,3,60
F09_17,1.7845363564120889,gr.sat,0.14340770321149648,2,80
F09_18,1.448304706851526,gr.sat,0.13324720935482423,3,80
F09_2,0.7558760731765755,gr,0.08141253329634186,2,5
F09_20,1.5585700190326688,gr.sat,0.13046107675346746,2,100
F09_21,1.4255816223243143,gr.sat,0.1336176439191821,3,100
F09_23,1.9743287803723493,gr.sat,0.1656978350654675,2,400
F09_24,1.0243935543825409,gr,0.0901452078339663,3,400
F09_26,1.1649255118631177,gr.sat,0.0763294554169453,2,600
F09_27,1.026043039196064,gr,0.08402143363093412,3,600
F09_29,0.9373942154650137,gr,0.1737501578226436,2,1000
F09_3,0.6058155858459502,gr,0.13329321267239852,3,5
F09_30,1.1086732894902844,gr,0.08901809808773208,3,1000
F09_5,0.8544056837656054,gr,0.12399293920946511,2,10
F09_6,1.6737101146904474,gr.sat,0.1515298648713528,3,10
F09_8,1.1089503707046153,gr,0.12952350615058364,2,20
F09_9,1.359492534737873,gr.sat,0.16559308890593932,3,20
F10_1,1.0578839693362168,gr.sat,0.1169012131424982,23,5
F10_10,1.189771993068895,gr,0.13077657712514612,23,40
F10_11,0.9290117254609698,gr,0.12432418720095677,anc2,40
F10_13,1.2436013120089846,gr,0.0813655179419624,23,60
F10_14,1.0392158062135897,gr,0.10520501549551009,anc2,60
F10_16,1.8998906172501604,gr.sat,0.22811492412142292,23,80
F10_17,1.6217021286025848,gr.sat,0.1261708643373528,anc2,80
F10_19,1.0268884857968374,gr,0.18583076808674473,23,100
F10_2,0.7762085869204051,gr.sat,0.0299098474070395,anc2,5
F10_20,1.584693880125249,gr.sat,0.21538226096709795,anc2,100
F10_22,1.8673299294617054,gr.sat,0.21883539706431956,23,400
F10_23,1.2210138372070598,gr,0.13439346708382732,anc2,400
F10_25,1.188203724766241,gr,0.0979501148145016,23,600
F10_26,1.2486051760714163,gr,0.08231725370851568,anc2,600
F10_28,1.4408340113988656,gr.sat,0.10991320534326636,23,1000
F10_29,1.2149908459496757,gr,0.13540910392975114,anc2,1000
F10_4,1.2487398256743287,gr.sat,0.09407872466500167,23,10
F10_5,1.2789468870154375,gr.lagsat,0.06293843539530568,anc2,10
F10_7,0.8224081254013732,gr,0.12309049084418361,23,20
F10_8,1.3170075018397052,gr.sat,0.10831655424788754,anc2,20
F11_1,0.5964978416151023,gr,0.07968201238027126,1,5
F11_10,1.1081110529343745,gr,0.07726549962134747,1,40
F11_11,0.9822099518324838,gr,0.09998606134728168,26,40
F11_13,1.2458112953613574,gr,0.0906618157354583,1,60
F11_14,1.5145907628674737,gr.sat,0.15762133993710903,26,60
F11_16,1.6729768693082172,gr.sat,0.23468886137236014,1,80
F11_17,1.8729381406896184,gr.lagsat,0.052383844566352554,26,80
F11_19,1.117743370468853,gr,0.10866105536451622,1,100
F11_2,0.6307122335759613,gr,0.105954437037043,26,5
F11_20,1.0064042124946708,gr,0.16747296821775948,26,100
F11_22,1.270568623112518,gr,0.11520327911620291,1,400
F11_23,1.1857573614023837,gr,0.13537503954665894,26,400
F11_25,1.2943067790058767,gr,0.08920030980171086,1,600
F11_26,1.4229257055527227,gr.sat,0.10035769485870415,26,600
F11_28,1.3748062775426253,gr,0.08208626590154915,1,1000
F11_29,1.0616343115147713,gr,0.14688867724494434,26,1000
F11_4,0.832765156387173,gr,0.08583128669052932,1,10
F11_5,0.8075511731017768,gr,0.10504624524910826,26,10
F11_7,0.9420402061832316,gr,0.10584459726785367,1,20
F11_8,1.460257815255937,gr.lagsat,0.06971063084031416,26,20
G02_1,1.050390958171978,gr.sat,0.05506695383252873,11,5
G02_10,1.0427891676741112,gr,0.11196299142726458,11,40
G02_11,0.841401218635849,gr,0.13187546485203405,27,40
G02_13,1.4725124986842675,gr.sat,0.05066517224526111,11,60
G02_14,2.066110893915597,gr.lag,0.139281958490478,27,60
G02_16,0.984624824771595,gr,0.1987726950592971,11,80
G02_17,0.9288878302548407,gr,0.09674805037600258,27,80
G02_19,1.0695203447420745,gr,0.12593231902100732,anc5,100
G02_2,0.8721429537597928,gr.sat,0.045407241298860854,27,5
G02_20,0.9577232542818376,gr,0.13288095293416133,27,100
G02_22,1.004324378827357,gr,0.11581676287035003,11,400
G02_23,1.9282553513954555,gr.sat,0.33187521715516377,27,400
G02_25,1.6320210581277894,gr.sat,0.14143763378474764,11,600
G02_26,1.4854945532800143,gr,0.16561533547714632,27,600
G02_28,1.4232630515766849,gr.sat,0.11507277178416916,11,1000
G02_29,1.3528423868685855,gr,0.1462994930891042,27,1000
G02_4,0.7299057399992513,gr,0.1401998566387291,11,10
G02_5,0.7472570311203189,gr,0.10711127912724559,27,10
G02_7,2.0333112250044514,gr.lagsat,0.1408634597462645,11,20
G02_8,0.8647970055793099,gr,0.1599332974946116,27,20
G03_1,1.2704082448366132,gr.lagsat,0.06740615750098146,33,5
G03_10,1.3218113686867883,gr.sat,0.06942957163016289,33,40
G03_11,1.1566987163138243,gr,0.09642589832559785,9,40
G03_13,1.1826320768749827,gr,0.13369884588554995,33,60
G03_14,2.146600994330284,gr.lagsat,0.11858637544271539,9,60
G03_16,1.8185375639799781,gr.sat,0.2792336996302941,33,80
G03_17,1.4923645467062308,gr.sat,0.1314285096681583,9,80
G03_19,1.0126963907945683,gr,0.178640593831644,33,100
G03_2,0.6310329596831823,gr,0.10729329517554612,9,5
G03_20,1.640219714366764,gr.sat,0.16100021955199398,9,100
G03_22,1.2110879396375,gr,0.1272816575454987,33,400
G03_23,1.6001630004894396,gr.sat,0.08491324413954017,9,400
G03_25,1.1189928969205412,gr,0.09354838187810997,33,600
G03_26,1.7229074258364034,gr.sat,0.14059930053881695,9,600
G03_28,1.2911985115966074,gr,0.08797250145757773,33,1000
G03_29,1.2006347941282798,gr,0.1554857545236004,9,1000
G03_4,1.2499127042732663,gr.sat,0.1757115904458766,33,10
G03_5,0.8102058613348343,gr,0.07392689196288481,9,10
G03_7,0.997997172687069,gr.sat,0.06252207441710803,33,20
G03_8,0.9104352776478525,gr,0.08277892062154542,9,20
