replicate,population,name,i_star,ancestor_id,treatment,note
629,32,1,1.475886940561642,cc1690,S,NA
629,33,1,1.9617841048704643,cc1690,L,NA
629,35,1,1.3029404730688985,anc4,BS,NA
629,4,1,1.2567340873203026,anc3,S,NA
629,5,1,2.6516630241812624,anc5,C,NA
629,6,1,1.8020139983067718,cc1690,P,NA
629,7,1,2.063111931305623,anc3,B,NA
629,8,1,0.6486441789346701,anc4,P,NA
629,9,1,0.6180326033096135,cc1690,BS,NA
629,anc2,1,1.4039807860642564,anc2,none,NA
629,anc3,1,2.8700026553164952,anc3,none,NA
629,anc4,1,1.6256514322335407,anc4,none,NA
629,anc5,1,1.0521796587598087,anc5,none,NA
629,cc1690,1,1.4061059850087099,cc1690,none,NA
63,1,1,1.475289597292662,anc2,N,NA
63,10,1,1.3152094082221273,anc2,L,NA
63,11,1,1.1113176404581588,anc4,N,NA
63,14,1,1.385119654860641,anc2,S,NA
63,15,1,0.7632462746631887,anc4,S,NA
63,16,1,0.8379728096657207,anc5,B,NA
63,17,1,1.5776902621588336,anc2,P,NA
63,18,1,1.333875729233587,anc5,S,NA
63,19,1,1.5683776835287355,anc2,B,NA
63,2,1,0.8353719181012524,anc3,BS,NA
63,20,1,1.8955750538810312,anc4,L,NA
63,21,1,0.9305371644090884,anc4,B,NA
63,22,1,1.3903883516588749,cc1690,C,NA
63,23,1,1.2825463894414402,anc5,L,NA
63,24,1,1.6426114587787812,anc4,C,NA
63,25,1,1.0177871015845215,anc2,BS,NA
63,26,1,1.226233300218515,anc3,L,NA
63,27,1,1.0098169916798667,anc3,N,NA
63,28,1,0.9881502438770655,anc5,P,NA
63,29,1,2.3823189524369353,anc3,P,NA
63,3,1,1.4450979305093183,cc1690,N,NA
63,30,1,0.7553387096031556,anc5,N,NA
63,31,1,1.2315122902192945,cc1690,B,NA
63,32,1,1.574158312044413,cc1690,S,NA
63,33,1,1.8407341048121502,cc1690,L,NA
63,35,1,1.309297510983028,anc4,BS,NA
63,4,1,1.2134238445702856,anc3,S,NA
63,5,1,2.7085561142807264,anc5,C,NA
63,6,1,1.703904134372752,cc1690,P,NA
63,7,1,2.2282781811919588,anc3,B,NA
63,8,1,0.6070779527086364,anc4,P,NA
63,9,1,0.7805661572356278,cc1690,BS,NA
63,anc2,1,1.4127724966833395,anc2,none,NA
63,anc3,1,2.3626391335301884,anc3,none,NA
63,anc4,1,1.4327197664370999,anc4,none,NA
63,anc5,1,1.2355347872444116,anc5,none,NA
63,cc1690,1,1.6717868518511008,cc1690,none,NA
630,1,1,1.3856043882499518,anc2,N,NA
630,10,1,1.211852767258914,anc2,L,NA
630,11,1,1.0761434933719425,anc4,N,NA
630,14,1,1.4192687410964164,anc2,S,NA
630,15,1,1.0269946161569494,anc4,S,NA
630,16,1,0.7927609526910874,anc5,B,NA
630,17,1,1.5513093643526403,anc2,P,NA
630,18,1,1.235007786024744,anc5,S,NA
630,19,1,1.2627233640330071,anc2,B,NA
630,2,1,0.8596247854684135,anc3,BS,NA
630,20,1,1.8418859554822575,anc4,L,NA
630,21,1,1.01743796818808,anc4,B,NA
630,22,1,1.425305365734071,cc1690,C,NA
630,23,1,1.236309497215658,anc5,L,NA
630,24,1,1.6549190581839008,anc4,C,NA
630,25,1,1.1662416588941509,anc2,BS,NA
630,26,1,0.9559659503493343,anc3,L,NA
630,27,1,0.9885061799723235,anc3,N,NA
630,28,1,0.7694646726090388,anc5,P,NA
630,29,1,2.447052638548416,anc3,P,NA
630,3,1,1.2900159113644716,cc1690,N,NA
630,30,1,0.7425066847395797,anc5,N,NA
630,31,1,1.2125161063511347,cc1690,B,NA
630,32,1,1.4614895173225468,cc1690,S,NA
630,33,1,1.7914779258766003,cc1690,L,NA
630,35,1,1.38253506454062,anc4,BS,NA
630,4,1,0.9873236679906172,anc3,S,NA
630,5,1,2.5137071318573123,anc5,C,NA
630,6,1,1.732152628490628,cc1690,P,NA
630,7,1,1.974851389395403,anc3,B,NA
630,8,1,0.6239053663897538,anc4,P,NA
630,9,1,0.8954337766541651,cc1690,BS,NA
630,anc2,1,1.580988419433288,anc2,none,NA
630,anc3,1,2.50492726312369,anc3,none,NA
630,anc4,1,1.5774684830732515,anc4,none,NA
630,anc5,1,1.1783256713434884,anc5,none,NA
630,cc1690,1,1.2767341061266582,cc1690,none,NA
631,1,1,1.45405791565915,anc2,N,NA
631,10,1,1.1515274331503806,anc2,L,NA
631,11,1,0.6857872165349881,anc4,N,NA
631,14,1,1.5081310858000814,anc2,S,NA
631,15,1,0.9180682136377094,anc4,S,NA
631,16,1,0.8431595717414453,anc5,B,NA
631,17,1,1.4320898668817073,anc2,P,NA
631,18,1,1.3692010298188049,anc5,S,NA
631,19,1,1.663169746677945,anc2,B,NA
631,2,1,0.8007854048192501,anc3,BS,NA
631,20,1,1.7596805077120394,anc4,L,NA
631,21,1,0.9874866184918131,anc4,B,NA
631,22,1,1.3795636877135478,cc1690,C,NA
631,23,1,1.263904795133998,anc5,L,NA
631,24,1,1.589493732031047,anc4,C,NA
631,25,1,1.1317676269307495,anc2,BS,NA
631,26,1,0.952785672865842,anc3,L,NA
631,27,1,1.0378102886053076,anc3,N,NA
631,28,1,0.8772972352480697,anc5,P,NA
631,29,1,2.2686675904340636,anc3,P,NA
631,3,1,1.20276353825915,cc1690,N,NA
631,30,1,0.7733696571547648,anc5,N,NA
631,31,1,1.1872441773892217,cc1690,B,NA
631,32,1,1.5258254161032163,cc1690,S,NA
631,33,1,2.006109816102865,cc1690,L,NA
631,35,1,1.3844397849788477,anc4,BS,NA
631,4,1,1.2425640303162127,anc3,S,NA
631,5,1,2.546975182725702,anc5,C,NA
631,6,1,1.932755431422222,cc1690,P,NA
631,7,1,2.051102587149411,anc3,B,NA
631,8,1,0.6027652725904215,anc4,P,NA
631,9,1,0.5696268191067628,cc1690,BS,NA
631,anc2,1,1.4721759701556272,anc2,none,NA
631,anc3,1,2.2727523489562316,anc3,none,NA
631,anc4,1,1.3313753616583182,anc4,none,NA
631,anc5,1,1.2855725896521861,anc5,none,NA
631,cc1690,1,1.5406498801478068,cc1690,none,NA
632,1,1,1.2899594882716148,anc2,N,NA
632,10,1,1.250963972617816,anc2,L,NA
632,11,1,1.0216529195337192,anc4,N,NA
632,14,1,1.4847210517738467,anc2,S,NA
632,15,1,0.8873744913463646,anc4,S,NA
632,16,1,0.9641694662733121,anc5,B,NA
632,17,1,1.6388207512656099,anc2,P,NA
632,18,1,1.3351459992710473,anc5,S,NA
632,19,1,1.743227654116037,anc2,B,NA
632,2,1,0.7747573980450625,anc3,BS,NA
632,20,1,1.6038695296865089,anc4,L,NA
632,21,1,1.1230031567381877,anc4,B,NA
632,22,1,1.49188624186277,cc1690,C,NA
632,23,1,1.1897331637961461,anc5,L,NA
632,24,1,1.3246641308611156,anc4,C,NA
632,25,1,1.0894320792545449,anc2,BS,NA
632,26,1,0.9222897497129569,anc3,L,NA
632,27,1,0.8675719738284922,anc3,N,NA
632,28,1,0.6036950429475594,anc5,P,NA
632,29,1,2.292126039201087,anc3,P,NA
632,3,1,1.2696810345293494,cc1690,N,NA
632,30,1,0.8053589251912251,anc5,N,NA
632,31,1,1.0502394009228253,cc1690,B,NA
632,32,1,1.4405353166639585,cc1690,S,NA
632,33,1,2.0931796961008016,cc1690,L,NA
632,35,1,1.3092329748045994,anc4,BS,NA
632,4,1,1.1687724009870328,anc3,S,NA
632,5,1,2.4902747301287445,anc5,C,NA
632,6,1,1.8935735167062484,cc1690,P,NA
632,7,1,2.0343221762556776,anc3,B,NA
632,8,1,0.6445089117782563,anc4,P,NA
632,9,1,0.8935034104293831,cc1690,BS,NA
632,anc2,1,1.2804621350557952,anc2,none,NA
632,anc3,1,2.5139137774168256,anc3,none,NA
632,anc4,1,1.443835773055388,anc4,none,NA
632,anc5,1,1.1361697991629027,anc5,none,NA
632,cc1690,1,1.4169489153332073,cc1690,none,NA
633,1,1,1.427780660382338,anc2,N,NA
633,10,1,1.3430245618371797,anc2,L,NA
633,11,1,1.0635408885009394,anc4,N,NA
633,14,1,1.4655119648179475,anc2,S,NA
633,15,1,1.0015761835445962,anc4,S,NA
633,16,1,1.141814567527952,anc5,B,NA
633,17,1,1.5943691986241526,anc2,P,NA
633,18,1,1.36622179777339,anc5,S,NA
633,19,1,1.2283997112438607,anc2,B,NA
633,2,1,0.7012748173229885,anc3,BS,NA
633,20,1,1.4893293484656436,anc4,L,NA
633,21,1,0.9864279546307273,anc4,B,NA
633,22,1,1.3649064155548827,cc1690,C,NA
633,23,1,1.3668331246662464,anc5,L,NA
633,24,1,1.5901670090176674,anc4,C,NA
633,25,1,1.3496924832756878,anc2,BS,NA
633,26,1,0.9085210704005938,anc3,L,NA
633,27,1,1.3311478532614418,anc3,N,NA
633,28,1,0.7200565264091827,anc5,P,NA
633,29,1,2.362963480797124,anc3,P,NA
633,3,1,1.3729830470820836,cc1690,N,NA
633,30,1,0.7502390102557699,anc5,N,NA
633,31,1,1.326603101791094,cc1690,B,NA
633,32,1,1.4680307166108382,cc1690,S,NA
633,33,1,1.899601112235098,cc1690,L,NA
633,35,1,1.425518767547367,anc4,BS,NA
633,4,1,1.2858473423736019,anc3,S,NA
633,5,1,2.5104550328548902,anc5,C,NA
633,6,1,1.9004008795405962,cc1690,P,NA
633,7,1,2.150588464278458,anc3,B,NA
633,8,1,0.5952430337601874,anc4,P,NA
633,9,1,0.8484493640778032,cc1690,BS,NA
633,anc2,1,1.6496051488215508,anc2,none,NA
633,anc3,1,2.9297158519658955,anc3,none,NA
633,anc4,1,1.5169979024200566,anc4,none,NA
633,anc5,1,1.344172627171237,anc5,none,NA
633,cc1690,1,1.498283334850732,cc1690,none,NA
634,1,1,1.329961346310293,anc2,N,NA
634,10,1,1.2631603187583422,anc2,L,NA
634,11,1,0.9966591554974512,anc4,N,NA
634,14,1,1.4633350249359303,anc2,S,NA
634,15,1,0.8617610491666828,anc4,S,NA
634,16,1,0.9564948524785238,anc5,B,NA
634,17,1,1.4652308332519073,anc2,P,NA
634,18,1,1.372465237228773,anc5,S,NA
634,19,1,1.452475702932913,anc2,B,NA
634,2,1,0.8956117156421138,anc3,BS,NA
634,20,1,1.984319339821247,anc4,L,NA
634,21,1,0.9600341372192089,anc4,B,NA
634,22,1,1.6828751619038027,cc1690,C,NA
634,23,1,1.1926628213897867,anc5,L,NA
634,24,1,1.442978654319608,anc4,C,NA
634,25,1,1.036393831054244,anc2,BS,NA
634,26,1,0.9843747019729077,anc3,L,NA
634,27,1,1.6139880960317967,anc3,N,NA
634,28,1,0.8255446261450271,anc5,P,NA
634,29,1,2.3334852111480497,anc3,P,NA
634,3,1,1.266225058699958,cc1690,N,NA
634,30,1,0.7560944222938878,anc5,N,NA
634,31,1,1.1512714108935835,cc1690,B,NA
634,32,1,1.6065567443837832,cc1690,S,NA
634,33,1,1.8541568602556058,cc1690,L,NA
634,35,1,1.411088082848815,anc4,BS,NA
634,4,1,1.2507191884682773,anc3,S,NA
634,5,1,2.563502580485953,anc5,C,NA
634,6,1,1.6876567993895963,cc1690,P,NA
634,7,1,2.304059313910966,anc3,B,NA
634,8,1,0.7465094079436272,anc4,P,NA
634,9,1,0.7610534132705321,cc1690,BS,NA
634,anc2,1,1.4388475284959517,anc2,none,NA
634,anc3,1,2.7673755307855843,anc3,none,NA
634,anc4,1,1.6190136455120345,anc4,none,NA
634,anc5,1,1.1843408079805662,anc5,none,NA
634,cc1690,1,1.433226803475218,cc1690,none,NA
635,1,1,1.3363979265661505,anc2,N,NA
635,10,1,1.3945433266602718,anc2,L,NA
635,11,1,0.9855709327820775,anc4,N,NA
635,14,1,1.5077192122327367,anc2,S,NA
635,15,1,0.8645195009289857,anc4,S,NA
635,16,1,1.125863703529993,anc5,B,NA
635,17,1,1.4823977284012617,anc2,P,NA
635,18,1,1.3285179317258566,anc5,S,NA
635,19,1,1.5048181153037712,anc2,B,NA
635,2,1,0.7701306206656064,anc3,BS,NA
635,20,1,1.6594211328016506,anc4,L,NA
635,21,1,1.0254710302497463,anc4,B,NA
635,22,1,1.5882913033808919,cc1690,C,NA
635,23,1,1.2608942900604336,anc5,L,NA
635,24,1,1.4945669117222211,anc4,C,NA
635,25,1,1.267489834950199,anc2,BS,NA
635,26,1,1.169551611673807,anc3,L,NA
635,27,1,1.1080603708203398,anc3,N,NA
635,28,1,0.6910863070364852,anc5,P,NA
635,29,1,2.254964545219415,anc3,P,NA
635,3,1,1.4306987730878693,cc1690,N,NA
635,30,1,0.8113458411664648,anc5,N,NA
635,31,1,0.9661433662444351,cc1690,B,NA
635,32,1,1.4889865251852423,cc1690,S,NA
635,33,1,1.9653382221777673,cc1690,L,NA
635,35,1,1.3129813806267407,anc4,BS,NA
635,4,1,1.373862483504012,anc3,S,NA
635,5,1,2.359740878881151,anc5,C,NA
635,6,1,1.8152789019050617,cc1690,P,NA
635,7,1,2.0695299559745837,anc3,B,NA
635,8,1,0.6425606218861076,anc4,P,NA
635,9,1,0.8111476596082993,cc1690,BS,NA
635,anc2,1,1.4593834894720135,anc2,none,NA
635,anc3,1,2.4152272400050827,anc3,none,NA
635,anc4,1,1.6726777590136936,anc4,none,NA
635,anc5,1,1.2253692027155236,anc5,none,NA
635,cc1690,1,1.3014888175487969,cc1690,none,NA
636,1,1,1.4807008527322028,anc2,N,NA
636,10,1,1.331981820729944,anc2,L,NA
636,11,1,1.1432638649063753,anc4,N,NA
636,14,1,1.5855295468024606,anc2,S,NA
636,15,1,1.0264588168791315,anc4,S,NA
636,16,1,0.9808226422464975,anc5,B,NA
636,17,1,1.6296822144609053,anc2,P,NA
636,18,1,1.2966523707280897,anc5,S,NA
636,19,1,1.5653395047820715,anc2,B,NA
636,2,1,0.7452423841045814,anc3,BS,NA
636,20,1,1.8000233960092047,anc4,L,NA
636,21,1,1.0239619693457653,anc4,B,NA
636,22,1,1.4582862069386477,cc1690,C,NA
636,23,1,1.1966783864305224,anc5,L,NA
636,24,1,1.686372779958263,anc4,C,NA
636,25,1,1.2462172978619204,anc2,BS,NA
636,26,1,0.9620641654760229,anc3,L,NA
636,27,1,0.962078966348563,anc3,N,NA
636,28,1,0.7903780024413732,anc5,P,NA
636,29,1,2.1568053048644313,anc3,P,NA
636,3,1,1.2423671516294723,cc1690,N,NA
636,30,1,0.755770526410366,anc5,N,NA
636,31,1,1.1858803079043947,cc1690,B,NA
636,32,1,1.3652306983091573,cc1690,S,NA
636,33,1,1.6891489380844764,cc1690,L,NA
636,35,1,1.4336640234183484,anc4,BS,NA
636,4,1,1.4350665736300106,anc3,S,NA
636,5,1,2.5512446026188154,anc5,C,NA
636,6,1,2.046514747203693,cc1690,P,NA
636,7,1,1.95536014201141,anc3,B,NA
636,8,1,0.6182140066150035,anc4,P,NA
636,9,1,0.8779193891143278,cc1690,BS,NA
636,anc2,1,1.612586382739058,anc2,none,NA
636,anc3,1,2.8680012610968912,anc3,none,NA
636,anc4,1,1.4277913727391958,anc4,none,NA
636,anc5,1,1.1142559967342776,anc5,none,NA
636,cc1690,1,1.4723132200109013,cc1690,none,NA
637,1,1,1.3734528553047332,anc2,N,NA
637,10,1,1.3917372383816902,anc2,L,NA
637,11,1,0.8405939604519796,anc4,N,NA
637,14,1,1.464670369356094,anc2,S,NA
637,15,1,0.8959289517168909,anc4,S,NA
637,16,1,0.8568772595423914,anc5,B,NA
637,17,1,1.3979539573756654,anc2,P,NA
637,18,1,1.3601170562030314,anc5,S,NA
637,19,1,1.5999005771708552,anc2,B,NA
637,2,1,0.68210107488393,anc3,BS,NA
637,20,1,1.699655525869553,anc4,L,NA
637,21,1,1.166382118973475,anc4,B,NA
637,22,1,1.514234504257529,cc1690,C,NA
637,23,1,1.0189047821837107,anc5,L,NA
637,24,1,1.56325407747496,anc4,C,NA
637,25,1,0.9198162252606775,anc2,BS,NA
637,26,1,0.8467777744244083,anc3,L,NA
637,27,1,1.0505166844048124,anc3,N,NA
637,28,1,0.8899484179867004,anc5,P,NA
637,29,1,2.5985901556500455,anc3,P,NA
637,3,1,1.1993872809378492,cc1690,N,NA
637,30,1,0.7533394918550977,anc5,N,NA
637,31,1,1.1259653808902237,cc1690,B,NA
637,32,1,1.4503857809786953,cc1690,S,NA
637,33,1,1.8337710459970091,cc1690,L,NA
637,35,1,1.3648964605429037,anc4,BS,NA
637,4,1,1.113501307909537,anc3,S,NA
637,5,1,2.6113497631389007,anc5,C,NA
637,6,1,1.7333040864257558,cc1690,P,NA
637,7,1,2.315606729449975,anc3,B,NA
637,8,1,0.5445595837016,anc4,P,NA
637,9,1,0.7121937173751842,cc1690,BS,NA
637,anc2,1,1.397172995237282,anc2,none,NA
637,anc3,1,2.3179699769690103,anc3,none,NA
637,anc4,1,1.5759866479280606,anc4,none,NA
637,anc5,1,1.2147307100083757,anc5,none,NA
637,cc1690,1,1.3988043498517213,cc1690,none,NA
638,1,1,1.5649229902124313,anc2,N,NA
638,10,1,1.3058130173171256,anc2,L,NA
638,11,1,1.0006980312717653,anc4,N,NA
638,14,1,1.593493230863771,anc2,S,NA
638,15,1,0.8313600173649635,anc4,S,NA
638,16,1,0.9268359908078818,anc5,B,NA
638,17,1,1.5727532510345696,anc2,P,NA
638,18,1,1.363188225171163,anc5,S,NA
638,19,1,1.1042786273677319,anc2,B,NA
638,2,1,0.6295689331199084,anc3,BS,NA
638,20,1,1.7481134335044768,anc4,L,NA
638,21,1,0.9824475568826753,anc4,B,NA
638,22,1,1.4674883772070935,cc1690,C,NA
638,23,1,1.3409431390014457,anc5,L,NA
638,24,1,1.915580512990089,anc4,C,NA
638,25,1,1.4330783501028104,anc2,BS,NA
638,26,1,0.890598834775183,anc3,L,NA
638,27,1,0.7814258054150163,anc3,N,NA
638,28,1,0.5276352007169078,anc5,P,NA
638,29,1,2.0858461727027757,anc3,P,NA
638,3,1,1.3578807020173942,cc1690,N,NA
638,30,1,0.7091498806103715,anc5,N,NA
638,31,1,1.1354467749291246,cc1690,B,NA
638,32,1,1.5303847908508577,cc1690,S,NA
638,33,1,1.851539161988493,cc1690,L,NA
638,35,1,1.3754930009591322,anc4,BS,NA
638,4,1,1.394968052198902,anc3,S,NA
638,5,1,2.680556351960273,anc5,C,NA
638,6,1,1.6646406224723014,cc1690,P,NA
638,7,1,2.1138999156131173,anc3,B,NA
638,8,1,0.6886570206543478,anc4,P,NA
638,9,1,0.7865079005526877,cc1690,BS,NA
638,anc2,1,1.385740448525461,anc2,none,NA
638,anc3,1,2.909819621780311,anc3,none,NA
638,anc4,1,1.8119635466057484,anc4,none,NA
638,anc5,1,1.1120299262356401,anc5,none,NA
638,cc1690,1,1.548279862391173,cc1690,none,NA
639,1,1,1.2346467304321704,anc2,N,NA
639,10,1,1.296451159477336,anc2,L,NA
639,11,1,0.8214984854111745,anc4,N,NA
639,14,1,1.5056440180508748,anc2,S,NA
639,15,1,0.9539885422684699,anc4,S,NA
639,16,1,0.7079047083452172,anc5,B,NA
639,17,1,1.59847234838473,anc2,P,NA
639,18,1,1.1154009356578243,anc5,S,NA
639,19,1,0.8153412222064487,anc2,B,NA
639,2,1,0.7127535092717711,anc3,BS,NA
639,20,1,1.6064715797478504,anc4,L,NA
639,21,1,0.9536431014334623,anc4,B,NA
639,22,1,1.5853758153029835,cc1690,C,NA
639,23,1,1.2283975248935473,anc5,L,NA
639,24,1,1.3306735000757515,anc4,C,NA
639,25,1,1.056347234871839,anc2,BS,NA
639,26,1,0.9109450766978595,anc3,L,NA
639,27,1,0.9987014619573423,anc3,N,NA
639,28,1,0.6890964765708214,anc5,P,NA
639,29,1,2.425863850169755,anc3,P,NA
639,3,1,1.4524420493190886,cc1690,N,NA
639,30,1,0.7414443785449287,anc5,N,NA
639,31,1,1.2876571114702575,cc1690,B,NA
639,32,1,1.5761580592595252,cc1690,S,NA
639,33,1,1.9467665563043772,cc1690,L,NA
639,35,1,1.3974818854921265,anc4,BS,NA
639,4,1,1.2079372308770295,anc3,S,NA
639,5,1,2.8713593088996094,anc5,C,NA
639,6,1,1.9958998376456707,cc1690,P,NA
639,7,1,2.0350589834882413,anc3,B,NA
639,8,1,0.659108643723851,anc4,P,NA
639,9,1,0.8064152503443491,cc1690,BS,NA
639,anc2,1,1.4924546136456955,anc2,none,NA
639,anc3,1,2.676224716456841,anc3,none,NA
639,anc4,1,1.6300566420072191,anc4,none,NA
639,anc5,1,1.0552733032161383,anc5,none,NA
639,cc1690,1,1.2120600371226726,cc1690,none,NA
64,1,1,1.4165330018560651,anc2,N,NA
64,10,1,1.0234300226407584,anc2,L,NA
64,11,1,1.1647494472885767,anc4,N,NA
64,14,1,1.481403810163971,anc2,S,NA
64,15,1,0.8045383157432116,anc4,S,NA
64,16,1,1.0178237669852,anc5,B,NA
64,17,1,1.5274405748778435,anc2,P,NA
64,18,1,1.3611466240992938,anc5,S,NA
64,19,1,1.699340281868219,anc2,B,NA
64,2,1,0.7345416972168187,anc3,BS,NA
64,20,1,1.9488364422222002,anc4,L,NA
64,21,1,1.0334676727391208,anc4,B,NA
64,22,1,1.4794495222934205,cc1690,C,NA
64,23,1,1.2151616940826198,anc5,L,NA
64,24,1,1.4751367562049325,anc4,C,NA
64,25,1,1.048864269317052,anc2,BS,NA
64,26,1,1.0028610342762498,anc3,L,NA
64,27,1,1.1175096918339924,anc3,N,NA
64,28,1,0.7956419397391798,anc5,P,NA
64,29,1,2.39731369796427,anc3,P,NA
64,3,1,0.9598668257339172,cc1690,N,NA
64,30,1,0.754969570438375,anc5,N,NA
64,31,1,1.201115423496537,cc1690,B,NA
64,32,1,1.6179567773053474,cc1690,S,NA
64,33,1,2.0727919101007277,cc1690,L,NA
64,35,1,1.3765843190815064,anc4,BS,NA
64,4,1,1.2514804368238768,anc3,S,NA
64,5,1,2.655783212180215,anc5,C,NA
64,6,1,1.723699809399331,cc1690,P,NA
64,7,1,1.6850150574645084,anc3,B,NA
64,8,1,0.5968312804656811,anc4,P,NA
64,9,1,0.6508147147151463,cc1690,BS,NA
64,anc2,1,1.5475342681830864,anc2,none,NA
64,anc3,1,2.269308814317027,anc3,none,NA
64,anc4,1,1.466179951484648,anc4,none,NA
64,anc5,1,1.0955953569280663,anc5,none,NA
64,cc1690,1,1.2538463759076763,cc1690,none,NA
640,1,1,1.332247089502612,anc2,N,NA
640,10,1,1.2345592649492565,anc2,L,NA
640,11,1,1.1431404572126693,anc4,N,NA
640,14,1,1.4950976192641365,anc2,S,NA
640,15,1,1.0642420600206095,anc4,S,NA
640,16,1,0.8004726342077559,anc5,B,NA
640,17,1,1.5018550969489088,anc2,P,NA
640,18,1,1.340843627423667,anc5,S,NA
640,19,1,1.3993853355579466,anc2,B,NA
640,2,1,0.6933050694323427,anc3,BS,NA
640,20,1,1.6318730746447834,anc4,L,NA
640,21,1,1.2643963426801625,anc4,B,NA
640,22,1,1.416885430441822,cc1690,C,NA
640,23,1,1.164376474015303,anc5,L,NA
640,24,1,1.4790819523735073,anc4,C,NA
640,25,1,1.128760203842706,anc2,BS,NA
640,26,1,1.2202145595816638,anc3,L,NA
640,27,1,1.0152499885340442,anc3,N,NA
640,28,1,0.6951110387778702,anc5,P,NA
640,29,1,2.3358356203299704,anc3,P,NA
640,3,1,1.2899166656200474,cc1690,N,NA
640,30,1,0.8509362033030462,anc5,N,NA
640,31,1,1.0215319026190461,cc1690,B,NA
640,32,1,1.5055489077385433,cc1690,S,NA
640,33,1,1.9451952253624205,cc1690,L,NA
640,35,1,1.2972139825899036,anc4,BS,NA
640,4,1,1.2787338737010085,anc3,S,NA
640,5,1,2.446065267331827,anc5,C,NA
640,6,1,1.8451922098823461,cc1690,P,NA
640,7,1,2.281648741608772,anc3,B,NA
640,8,1,0.6437018888371001,anc4,P,NA
640,9,1,0.9832474221412738,cc1690,BS,NA
640,anc2,1,1.398909567166783,anc2,none,NA
640,anc3,1,2.6707988608622824,anc3,none,NA
640,anc4,1,1.4775562268859237,anc4,none,NA
640,anc5,1,1.1817894076089188,anc5,none,NA
640,cc1690,1,1.374632440312496,cc1690,none,NA
641,1,1,1.3526947797539468,anc2,N,NA
641,10,1,1.2943755517607065,anc2,L,NA
641,11,1,1.0983982175706597,anc4,N,NA
641,14,1,1.3883211763726713,anc2,S,NA
641,15,1,0.8992128591552248,anc4,S,NA
641,16,1,1.0969180493558426,anc5,B,NA
641,17,1,1.7153715152932414,anc2,P,NA
641,18,1,1.3920183449494505,anc5,S,NA
641,19,1,1.0643450046029708,anc2,B,NA
641,2,1,0.6778323681375665,anc3,BS,NA
641,20,1,1.695457524788189,anc4,L,NA
641,21,1,0.9803349307057211,anc4,B,NA
641,22,1,1.3722815969537878,cc1690,C,NA
641,23,1,1.1229405999023316,anc5,L,NA
641,24,1,1.2899420908423425,anc4,C,NA
641,25,1,1.2455522858408015,anc2,BS,NA
641,26,1,1.1236096504504485,anc3,L,NA
641,27,1,0.9045336534482644,anc3,N,NA
641,28,1,0.7828565160440463,anc5,P,NA
641,29,1,2.241396909709277,anc3,P,NA
641,3,1,1.3146916480616704,cc1690,N,NA
641,30,1,0.7988633053608277,anc5,N,NA
641,31,1,1.015080186688709,cc1690,B,NA
641,32,1,1.5307535876711085,cc1690,S,NA
641,33,1,1.8077390144526422,cc1690,L,NA
641,35,1,1.3957555163717994,anc4,BS,NA
641,4,1,1.2486198189162916,anc3,S,NA
641,5,1,2.618968796955235,anc5,C,NA
641,6,1,1.5570605782942508,cc1690,P,NA
641,7,1,2.3558101595113525,anc3,B,NA
641,8,1,0.6391440656580943,anc4,P,NA
641,9,1,0.7786380761486107,cc1690,BS,NA
641,anc2,1,1.489390074460194,anc2,none,NA
641,anc3,1,2.6077705347007525,anc3,none,NA
641,anc4,1,1.6496722608348284,anc4,none,NA
641,anc5,1,1.2430250265250449,anc5,none,NA
641,cc1690,1,1.5310295861708962,cc1690,none,NA
642,1,1,1.5680960757507696,anc2,N,NA
642,10,1,1.3371605119241294,anc2,L,NA
642,11,1,1.4542582449071961,anc4,N,NA
642,14,1,1.578617234584595,anc2,S,NA
642,15,1,0.8780360939937072,anc4,S,NA
642,16,1,0.7187353331447252,anc5,B,NA
642,17,1,1.5301466480828134,anc2,P,NA
642,18,1,1.3096453139975548,anc5,S,NA
642,19,1,1.3987630100127575,anc2,B,NA
642,2,1,0.6562386639395339,anc3,BS,NA
642,20,1,1.8566382738334988,anc4,L,NA
642,21,1,1.0603096295442216,anc4,B,NA
642,22,1,1.3169443339699645,cc1690,C,NA
642,23,1,1.2590522280629044,anc5,L,NA
642,24,1,1.2536901452361247,anc4,C,NA
642,25,1,1.2047321677606602,anc2,BS,NA
642,26,1,0.8988422586477853,anc3,L,NA
642,27,1,1.3853635604421577,anc3,N,NA
642,28,1,0.8729587783388253,anc5,P,NA
642,29,1,2.4311483036426345,anc3,P,NA
642,3,1,1.287163443191216,cc1690,N,NA
642,30,1,0.8231616262469124,anc5,N,NA
642,31,1,1.2631851726815384,cc1690,B,NA
642,32,1,1.5223558184105441,cc1690,S,NA
642,33,1,1.7391970030278328,cc1690,L,NA
642,35,1,1.4458263451805675,anc4,BS,NA
642,4,1,0.9705058471117614,anc3,S,NA
642,5,1,2.745306511673503,anc5,C,NA
642,6,1,2.1100192741115316,cc1690,P,NA
642,7,1,2.00111691839736,anc3,B,NA
642,8,1,0.6154323039002244,anc4,P,NA
642,9,1,0.6977580187440496,cc1690,BS,NA
642,anc2,1,1.5651878503217147,anc2,none,NA
642,anc3,1,2.4494922510470665,anc3,none,NA
642,anc4,1,1.627998059321944,anc4,none,NA
642,anc5,1,1.0308283469164177,anc5,none,NA
642,cc1690,1,1.3552027050373952,cc1690,none,NA
643,1,1,1.2638764318702582,anc2,N,NA
643,10,1,1.3885383855144227,anc2,L,NA
643,11,1,1.0719867989901906,anc4,N,NA
