curve_id,mu,best.model,best.se,unique_id,plate,sheet,well,RFU,population,salt_level,incubator,location,time,ln.fluor,days
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,22,27,S8,2,14,2.042685185185185,3.091042453358316,2.042685185185185
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,31,27,S8,2,14,3.074502314814815,3.4339872044851463,3.074502314814815
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,36,27,S8,2,14,4.092314814814815,3.58351893845611,4.092314814814815
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,38,27,S8,2,14,5.045972222222223,3.6375861597263857,5.045972222222223
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,31,27,S8,2,14,6.006863425925926,3.4339872044851463,6.006863425925926
27_S8,0.0683576517489175,gr,0.028872525133879945,60_B1,60,Sheet1,B1,28,27,S8,2,14,6.9907407407407405,3.332204510175204,6.9907407407407405
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,30,27,S9,NA,NA,4.513888888888889e-4,3.4011973816621555,4.513888888888889e-4
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,27,27,S9,NA,NA,1.002326388888889,3.295836866004329,1.002326388888889
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,21,27,S9,NA,NA,2.0422337962962964,3.044522437723423,2.0422337962962964
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,17,27,S9,NA,NA,3.0740162037037035,2.833213344056216,3.0740162037037035
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,15,27,S9,NA,NA,4.094039351851852,2.70805020110221,4.094039351851852
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,13,27,S9,NA,NA,5.0456365740740745,2.5649493574615367,5.0456365740740745
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,9,27,S9,NA,NA,6.00775462962963,2.1972245773362196,6.00775462962963
27_S9,-0.19401523204177418,gr,0.009727474686483488,67_B1,67,Sheet1,B1,8,27,S9,NA,NA,6.991331018518519,2.0794415416798357,6.991331018518519
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,74,28,S0,3,13,4.513888888888889e-4,4.30406509320417,4.513888888888889e-4
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,230,28,S0,3,13,0.9985416666666667,5.438079308923196,0.9985416666666667
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,482,28,S0,3,13,2.0001273148148146,6.1779441140506,2.0001273148148146
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,710,28,S0,3,13,3.037199074074074,6.565264970035361,3.037199074074074
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,868,28,S0,3,13,4.078912037037037,6.7661917146603505,4.078912037037037
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,1101,28,S0,3,13,5.082268518518519,7.00397413672268,5.082268518518519
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,1364,28,S0,3,13,6.046550925925925,7.218176838403408,6.046550925925925
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,1533,28,S0,3,13,7.007685185185185,7.334981878871814,7.007685185185185
28_S0,0.34552860017900006,gr,0.054660718785481656,5_B1,5,Sheet1,B1,1689,28,S0,3,13,7.991956018518518,7.4318919168078,7.991956018518518
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,51,28,S1,NA,NA,4.513888888888889e-4,3.9318256327243257,4.513888888888889e-4
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,219,28,S1,NA,NA,0.9904050925925926,5.389071729816501,0.9904050925925926
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,489,28,S1,NA,NA,1.992199074074074,6.192362489474872,1.992199074074074
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,565,28,S1,NA,NA,3.0287037037037035,6.336825731146441,3.0287037037037035
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,679,28,S1,NA,NA,4.070069444444445,6.520621127558696,4.070069444444445
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,812,28,S1,NA,NA,5.07724537037037,6.699500340161678,5.07724537037037
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,730,28,S1,NA,NA,6.037696759259259,6.593044534142437,6.037696759259259
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,897,28,S1,NA,NA,6.998888888888889,6.799055862058796,6.998888888888889
28_S1,1.1342925089685771,gr.sat,0.14529478759693767,12_B1,12,Sheet1,B1,935,28,S1,NA,NA,7.984282407407407,6.840546529288687,7.984282407407407
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,5,28,S2,3,23,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,12,28,S2,3,23,0.9856134259259259,2.4849066497880004,0.9856134259259259
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,87,28,S2,3,23,1.986400462962963,4.465908118654584,1.986400462962963
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,330,28,S2,3,23,3.018912037037037,5.799092654460526,3.018912037037037
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,518,28,S2,3,23,4.0600810185185185,6.249975242259483,4.0600810185185185
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,610,28,S2,3,23,5.067777777777778,6.413458957167357,5.067777777777778
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,656,28,S2,3,23,6.028518518518518,6.486160788944089,6.028518518518518
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,765,28,S2,3,23,6.989097222222223,6.639875833826536,6.989097222222223
28_S2,1.4475016259534224,gr.sat,0.09951535508436818,19_B1,19,Sheet1,B1,756,28,S2,3,23,7.974884259259259,6.628041376179533,7.974884259259259
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,4,28,S3,NA,NA,4.513888888888889e-4,1.3862943611198906,4.513888888888889e-4
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,4,28,S3,NA,NA,1.0013194444444444,1.3862943611198906,1.0013194444444444
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,10,28,S3,NA,NA,2.041238425925926,2.302585092994046,2.041238425925926
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,26,28,S3,NA,NA,3.0745833333333334,3.258096538021482,3.0745833333333334
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,61,28,S3,NA,NA,4.0836805555555555,4.110873864173311,4.0836805555555555
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,91,28,S3,NA,NA,5.043287037037037,4.51085950651685,5.043287037037037
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,111,28,S3,NA,NA,6.004108796296296,4.709530201312334,6.004108796296296
28_S3,0.6073644977479072,gr,0.04819294012051758,26_B1,26,Sheet1,B1,184,28,S3,NA,NA,6.9916782407407405,5.214935757608986,6.9916782407407405
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,5,28,S4,NA,NA,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,4,28,S4,NA,NA,1.0066435185185185,1.3862943611198906,1.0066435185185185
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,10,28,S4,NA,NA,2.0414930555555553,2.302585092994046,2.0414930555555553
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,14,28,S4,NA,NA,3.0817939814814816,2.6390573296152584,3.0817939814814816
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,18,28,S4,NA,NA,4.09355324074074,2.8903717578961645,4.09355324074074
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,23,28,S4,NA,NA,5.0528125,3.1354942159291497,5.0528125
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,24,28,S4,NA,NA,6.01175925925926,3.1780538303479458,6.01175925925926
28_S4,0.26393303290631775,gr,0.045359711397405536,33_B1,33,Sheet1,B1,22,28,S4,NA,NA,6.9994907407407405,3.091042453358316,6.9994907407407405
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,6,28,S6,3,11,4.513888888888889e-4,1.791759469228055,4.513888888888889e-4
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,6,28,S6,3,11,1.008287037037037,1.791759469228055,1.008287037037037
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,6,28,S6,3,11,2.0428472222222225,1.791759469228055,2.0428472222222225
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,8,28,S6,3,11,3.0742129629629633,2.0794415416798357,3.0742129629629633
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,8,28,S6,3,11,4.086909722222222,2.0794415416798357,4.086909722222222
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,8,28,S6,3,11,5.047523148148148,2.0794415416798357,5.047523148148148
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,5,28,S6,3,11,6.006111111111111,1.6094379124341003,6.006111111111111
28_S6,-0.033128727631219386,gr,0.03937376379173675,47_B1,47,Sheet1,B1,4,28,S6,3,11,6.992592592592593,1.3862943611198906,6.992592592592593
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,6,28,S7,NA,NA,4.513888888888889e-4,1.791759469228055,4.513888888888889e-4
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,4,28,S7,NA,NA,1.0096064814814814,1.3862943611198906,1.0096064814814814
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,7,28,S7,NA,NA,2.0437847222222225,1.9459101490553132,2.0437847222222225
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,5,28,S7,NA,NA,3.074189814814815,1.6094379124341003,3.074189814814815
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,4,28,S7,NA,NA,4.089027777777778,1.3862943611198906,4.089027777777778
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,5,28,S7,NA,NA,5.047280092592593,1.6094379124341003,5.047280092592593
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,5,28,S7,NA,NA,6.005868055555556,1.6094379124341003,6.005868055555556
28_S7,-0.01682875298302139,gr,0.030454714617282386,54_B1,54,Sheet1,B1,5,28,S7,NA,NA,6.992372685185185,1.6094379124341003,6.992372685185185
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,3,28,S8,NA,NA,4.513888888888889e-4,1.0986122886681098,4.513888888888889e-4
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,4,28,S8,NA,NA,1.0026967592592593,1.3862943611198906,1.0026967592592593
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,3,28,S8,NA,NA,2.0426736111111112,1.0986122886681098,2.0426736111111112
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,2,28,S8,NA,NA,3.0745138888888888,0.6931471805599453,3.0745138888888888
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,3,28,S8,NA,NA,4.092372685185185,1.0986122886681098,4.092372685185185
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,3,28,S8,NA,NA,5.04599537037037,1.0986122886681098,5.04599537037037
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,2,28,S8,NA,NA,6.00693287037037,0.6931471805599453,6.00693287037037
28_S8,-0.036807995242679546,gr,0.03566363098911438,61_B1,61,Sheet1,B1,3,28,S8,NA,NA,6.990775462962962,1.0986122886681098,6.990775462962962
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,4.513888888888889e-4,0.6931471805599453,4.513888888888889e-4
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,3,28,S9,3,4,1.0022916666666666,1.0986122886681098,1.0022916666666666
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,2.0423032407407407,0.6931471805599453,2.0423032407407407
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,3.0739467592592593,0.6931471805599453,3.0739467592592593
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,1,28,S9,3,4,4.095150462962963,0,4.095150462962963
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,5.045810185185185,0.6931471805599453,5.045810185185185
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,6.007708333333333,0.6931471805599453,6.007708333333333
28_S9,-0.03370875748237159,gr,0.0482514147539626,68_B1,68,Sheet1,B1,2,28,S9,3,4,6.9913541666666665,0.6931471805599453,6.9913541666666665
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,62,29,S0,1,12,4.513888888888889e-4,4.127134385045092,4.513888888888889e-4
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,224,29,S0,1,12,0.9984953703703704,5.4116460518550396,0.9984953703703704
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,491,29,S0,1,12,2.0023032407407406,6.19644412779452,2.0023032407407406
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,774,29,S0,1,12,3.0394212962962963,6.651571873589727,3.0394212962962963
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,933,29,S0,1,12,4.080925925925926,6.838405200847344,4.080925925925926
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,1131,29,S0,1,12,5.08443287037037,7.030857476116121,5.08443287037037
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,1589,29,S0,1,12,6.040601851851853,7.370860166536716,6.040601851851853
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,1808,29,S0,1,12,7.009502314814815,7.4999765409521215,7.009502314814815
29_S0,0.3785984350817744,gr,0.06073385606457473,3_A3,3,Sheet1,A3,1911,29,S0,1,12,7.994178240740741,7.555381944240273,7.994178240740741
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,57,29,S1,1,7,4.513888888888889e-4,4.04305126783455,4.513888888888889e-4
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,206,29,S1,1,7,0.9972453703703703,5.327876168789581,0.9972453703703703
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,388,29,S1,1,7,1.9991087962962963,5.961005339623274,1.9991087962962963
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,582,29,S1,1,7,3.035671296296296,6.366470447731438,3.035671296296296
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,761,29,S1,1,7,4.077083333333333,6.634633357861686,4.077083333333333
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,893,29,S1,1,7,5.080798611111111,6.794586580876499,5.080798611111111
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,828,29,S1,1,7,6.044641203703704,6.71901315438526,6.044641203703704
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,1066,29,S1,1,7,7.005798611111111,6.97166860472579,7.005798611111111
29_S1,0.7505994101934507,gr.sat,0.09926765188852892,10_A3,10,Sheet1,A3,1052,29,S1,1,7,7.990798611111111,6.9584483932976555,7.990798611111111
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,12,29,S2,1,5,4.629629629629629e-4,2.4849066497880004,4.629629629629629e-4
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,32,29,S2,1,5,0.988275462962963,3.4657359027997265,0.988275462962963
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,148,29,S2,1,5,1.9891666666666667,4.997212273764115,1.9891666666666667
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,367,29,S2,1,5,3.0215972222222223,5.905361848054571,3.0215972222222223
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,554,29,S2,1,5,4.0628472222222225,6.317164686747284,4.0628472222222225
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,644,29,S2,1,5,5.070520833333333,6.467698726104354,5.070520833333333
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,660,29,S2,1,5,6.030543981481482,6.492239835020471,6.030543981481482
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,744,29,S2,1,5,6.991886574074074,6.612041034833092,6.991886574074074
29_S2,1.1712606903327274,gr.sat,0.06665366150184741,17_A3,17,Sheet1,A3,744,29,S2,1,5,7.977673611111111,6.612041034833092,7.977673611111111
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,6,29,S3,2,11,4.513888888888889e-4,1.791759469228055,4.513888888888889e-4
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,14,29,S3,2,11,1.0013888888888889,2.6390573296152584,1.0013888888888889
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,35,29,S3,2,11,2.041076388888889,3.5553480614894135,2.041076388888889
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,87,29,S3,2,11,3.0747569444444447,4.465908118654584,3.0747569444444447
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,122,29,S3,2,11,4.083831018518518,4.804021044733257,4.083831018518518
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,215,29,S3,2,11,5.043217592592593,5.3706380281276624,5.043217592592593
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,124,29,S3,2,11,6.004305555555555,4.820281565605037,6.004305555555555
29_S3,0.8710727373801546,gr.sat,0.09136414686333649,24_A3,24,Sheet1,A3,131,29,S3,2,11,6.990243055555556,4.875197323201151,6.990243055555556
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,5,29,S4,3,18,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,6,29,S4,3,18,1.0065972222222224,1.791759469228055,1.0065972222222224
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,11,29,S4,3,18,2.0413194444444445,2.3978952727983707,2.0413194444444445
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,12,29,S4,3,18,3.0819097222222225,2.4849066497880004,3.0819097222222225
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,15,29,S4,3,18,4.093043981481482,2.70805020110221,4.093043981481482
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,16,29,S4,3,18,5.05287037037037,2.772588722239781,5.05287037037037
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,18,29,S4,3,18,6.011840277777778,2.8903717578961645,6.011840277777778
29_S4,0.2817746372539135,gr.sat,0.035113414537206164,31_A3,31,Sheet1,A3,17,29,S4,3,18,6.999548611111112,2.833213344056216,6.999548611111112
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,7,29,S6,1,19,4.513888888888889e-4,1.9459101490553132,4.513888888888889e-4
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,5,29,S6,1,19,1.0058796296296297,1.6094379124341003,1.0058796296296297
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,7,29,S6,1,19,2.0430092592592595,1.9459101490553132,2.0430092592592595
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,7,29,S6,1,19,3.074351851851852,1.9459101490553132,3.074351851851852
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,8,29,S6,1,19,4.087060185185185,2.0794415416798357,4.087060185185185
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,7,29,S6,1,19,5.047777777777777,1.9459101490553132,5.047777777777777
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,7,29,S6,1,19,6.006099537037037,1.9459101490553132,6.006099537037037
29_S6,0.009305012972645093,gr,0.02316982600208661,45_A3,45,Sheet1,A3,6,29,S6,1,19,6.992847222222223,1.791759469228055,6.992847222222223
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,5,29,S7,NA,NA,4.513888888888889e-4,1.6094379124341003,4.513888888888889e-4
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,5,29,S7,NA,NA,1.0097800925925926,1.6094379124341003,1.0097800925925926
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,4,29,S7,NA,NA,2.0436689814814817,1.3862943611198906,2.0436689814814817
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,4,29,S7,NA,NA,3.074259259259259,1.3862943611198906,3.074259259259259
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,5,29,S7,NA,NA,4.089143518518519,1.6094379124341003,4.089143518518519
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,4,29,S7,NA,NA,5.0474652777777775,1.3862943611198906,5.0474652777777775
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,4,29,S7,NA,NA,6.005960648148148,1.3862943611198906,6.005960648148148
29_S7,-0.05296412602258323,gr,0.01954960369141042,52_A3,52,Sheet1,A3,3,29,S7,NA,NA,6.992349537037037,1.0986122886681098,6.992349537037037
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,16,29,S8,NA,NA,4.629629629629629e-4,2.772588722239781,4.629629629629629e-4
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,17,29,S8,NA,NA,1.0025810185185187,2.833213344056216,1.0025810185185187
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,33,29,S8,NA,NA,2.042824074074074,3.4965075614664802,2.042824074074074
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,76,29,S8,NA,NA,3.074652777777778,4.330733340286331,3.074652777777778
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,205,29,S8,NA,NA,4.0923032407407405,5.3230099791384085,4.0923032407407405
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,465,29,S8,NA,NA,5.0460416666666665,6.142037405587356,5.0460416666666665
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,692,29,S8,NA,NA,6.006967592592592,6.539585955617669,6.006967592592592
29_S8,0.6628733307878961,gr,0.04631152280870235,59_A3,59,Sheet1,A3,897,29,S8,NA,NA,6.990833333333334,6.799055862058796,6.990833333333334
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,16,29,S9,NA,NA,4.513888888888889e-4,2.772588722239781,4.513888888888889e-4
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,15,29,S9,NA,NA,1.0022685185185185,2.70805020110221,1.0022685185185185
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,21,29,S9,NA,NA,2.0422453703703702,3.044522437723423,2.0422453703703702
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,39,29,S9,NA,NA,3.0740162037037035,3.6635616461296463,3.0740162037037035
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,89,29,S9,NA,NA,4.093865740740741,4.48863636973214,4.093865740740741
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,146,29,S9,NA,NA,5.0456365740740745,4.983606621708336,5.0456365740740745
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,199,29,S9,NA,NA,6.007800925925927,5.293304824724492,6.007800925925927
29_S9,0.44965308970822704,gr,0.04241596420282975,66_A3,66,Sheet1,A3,215,29,S9,NA,NA,6.991365740740741,5.3706380281276624,6.991365740740741
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,24,3,S0,NA,NA,4.513888888888889e-4,3.1780538303479458,4.513888888888889e-4
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,86,3,S0,NA,NA,0.9999421296296296,4.454347296253507,0.9999421296296296
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,351,3,S0,NA,NA,2.0014930555555557,5.860786223465865,2.0014930555555557
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,772,3,S0,NA,NA,3.0386342592592595,6.648984550024776,3.0386342592592595
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,1213,3,S0,NA,NA,4.080358796296296,7.10085190894405,4.080358796296296
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,1770,3,S0,NA,NA,5.0835995370370375,7.478734825567875,5.0835995370370375
3_S0,0.9824077239973907,gr.sat,0.09278626616023498,4_A1,4,Sheet1,A1,2057,3,S0,NA,NA,6.047997685185185,7.6290038896529575,6.047997685185185
