light,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
12.5,22,B05_11,days,0.005735377469119714,0.08496617236751759,0.06750189292170984,0.9487983113949318,7
12.5,22,D03_11,days,0.0977988405871799,0.18255949920427458,0.5357094044049063,0.6151216865911794,7
12.5,24,E11_10,days,0.28351974841444294,0.12040190984713345,2.3547778334613603,0.06517221151870313,7
12.5,25,B02_10,days,0.6262804066921865,0.04794606556070997,13.062185590581603,4.691722283706269e-5,7
12.5,27,B07_11,days,0.4104690871500564,0.12117327009294898,3.3874557221670742,0.019515223678434418,7
12.5,27,G02_11,days,0.014356962503728882,0.1486758642991205,0.09656552239605048,0.9268225869072507,7
12.5,28,E03_11,days,0.3313805686296749,0.09105901115338427,3.639184792721735,0.01491621655755424,7
12.5,28,F02_11,days,0.2378453681447104,0.05719064002719854,4.15881633833083,0.008834210405377688,7
12.5,29,B10_12,days,0.4158072087230124,0.10577652432227973,3.9309970845339155,0.011059237731971538,7
12.5,3,B03_12,days,0.569169094312182,0.0864026277573764,6.587404909841885,0.001210780188972314,7
12.5,31,B04_11,days,0.022842669451908302,0.1726672630608354,0.13229299548148976,0.8999114812372715,7
12.5,33,D05_10,days,0.33387552078341604,0.0836889458601554,3.989481733242566,0.010431851678339517,7
12.5,33,E08_10,days,0.24893597449527488,0.10682104750150306,2.3304019228211756,0.06717765371764531,7
12.5,33,G03_10,days,0.2835373534157174,0.09839116668150236,2.8817358608374213,0.03451805805875993,7
12.5,35,C04_11,days,0.5594966462904154,0.1206475492829404,4.637447255379338,0.005645677459880015,7
12.5,35,D07_11,days,0.5113635119332677,0.1442635997357601,3.5446468330882133,0.016480963029377873,7
12.5,35,D08_11,days,0.4567780968634462,0.11407508403000306,4.004188125281663,0.010280600387912186,7
12.5,35,F07_11,days,0.41559042268541924,0.1653339404664114,2.513642519576003,0.053589010191347874,7
12.5,5,D06_12,days,0.2706873441511645,0.07303591934979745,3.706222178908127,0.013909294485776347,7
12.5,6,E09_10,days,0.4921340183835306,0.0703979081156814,6.990747758794638,9.223438488929222e-4,7
12.5,7,F03_12,days,0.25559748209691674,0.14773398660085227,1.7301197102836607,0.14416919620885874,7
12.5,anc2,E05_11,days,0.31566714519434175,0.12552016068247926,2.514872061013894,0.05350860087747009,7
12.5,anc3,B07_12,days,0.21381672665792367,0.0712414305363379,3.0012974900730387,0.030054411405809854,7
12.5,anc3,D07_12,days,0.22981595372405214,0.08347745473190368,2.7530301979394243,0.04016546114685995,7
12.5,cc1690,E05_12,days,0.2796784497692714,0.09572526043893193,2.9216786508268915,0.03294944502772604,7
27.5,1,B09_13,days,0.8864353198638807,0.13561642651442826,6.536341818220469,0.001254443361641331,7
27.5,1,E02_13,days,1.01340516112092,0.0923605535587777,10.972272491589118,1.0937725832247479e-4,7
27.5,1,F11_13,days,1.0083977966904452,0.2019210908230592,4.994019161545095,0.004125800896757964,7
27.5,10,C02_15,days,0.9316999689782706,0.11232614461948769,8.294595814130952,4.158786034317893e-4,7
27.5,10,D05_15,days,0.9346088258488047,0.06631506132835822,14.093462437154365,3.236454116251288e-5,7
27.5,10,D11_15,days,0.8576550987784674,0.09941063842535817,8.627397553858705,3.4541149945213227e-4,7
27.5,10,F08_15,days,0.939128188169194,0.03518997358244012,26.687379743809217,1.3812202655568712e-6,7
27.5,11,D11_13,days,1.297139280346191,0.1793529292796861,7.232328379334185,7.885495362440908e-4,7
27.5,17,E07_14,days,1.250405416370125,0.045519833414103886,27.469463804819174,1.196481608648681e-6,7
27.5,18,B11_14,days,0.8031854160747789,0.08942141201288566,8.982025646822034,2.8537700753480765e-4,7
27.5,18,D02_14,days,0.9378331470218241,0.10772379986347505,8.705904806648087,3.3091830738248685e-4,7
27.5,18,E06_14,days,1.0380193767741206,0.09456406383560018,10.976890529775872,1.0915522997650405e-4,7
27.5,18,E11_14,days,0.7835377270318299,0.10609197197420706,7.385457282501286,7.156166331297939e-4,7
27.5,19,B03_13,days,1.1321887200682652,0.11742964287355381,9.64142181107871,2.0361066932016078e-4,7
27.5,19,D04_13,days,1.0501009749021177,0.1420686916061157,7.391501695627029,7.129057151423355e-4,7
27.5,19,D10_13,days,1.178038299074262,0.15244208502264672,7.727776085581965,5.795723229229124e-4,7
27.5,19,F03_13,days,1.2050796976911324,0.20525743990439385,5.871064640835637,0.0020341771595546445,7
27.5,2,B10_14,days,1.093840214142599,0.12567434078144363,8.703767271354641,3.313032266763942e-4,7
27.5,2,C08_14,days,0.9311581109086269,0.06290445747207454,14.802736536150878,2.5444234590624665e-5,7
27.5,20,B06_15,days,1.1682072702786566,0.07788058431650977,14.999980810763002,2.3844536996343287e-5,7
27.5,20,D08_15,days,1.058768759015784,0.03530314293060565,29.990779039049713,7.73046549603357e-7,7
27.5,22,B05_14,days,1.075303997193398,0.08361690929037371,12.859886909467376,5.0627354968953254e-5,7
27.5,22,D03_14,days,0.9956173662941213,0.10306458701077588,9.66013055667729,2.0173214695420557e-4,7
27.5,22,E10_14,days,0.8254511131996483,0.08583829092143692,9.616350749051357,2.0616079437365512e-4,7
27.5,22,F06_14,days,0.9577120927589938,0.12062247902411785,7.939748051169667,5.106833497835273e-4,7
27.5,23,F10_13,days,1.299631911598951,0.15375475803910363,8.452628901854357,3.8047609871916997e-4,7
27.5,24,B11_13,days,0.878239468224078,0.17274451729395265,5.084036714922835,0.0038213647417961066,7
27.5,24,D02_13,days,0.7925736732354817,0.13152734653593012,6.025923080710592,0.0018108459068010491,7
27.5,24,E11_13,days,1.0444779589309519,0.17772545266431747,5.876918265071073,0.002025165942440199,7
27.5,25,B02_13,days,1.2966271730544088,0.16710590226290642,7.75931403676236,5.686546528887623e-4,7
27.5,25,E03_13,days,1.4616063489540534,0.10084301373424134,14.49387810647872,2.82151206360218e-5,7
27.5,25,F02_13,days,1.3567336446868532,0.16719151576019636,8.114847446163616,4.6101450329893566e-4,7
27.5,26,C06_14,days,1.0015679280284528,0.06601292339122374,15.172300764392583,2.2544601641128074e-5,7
27.5,26,E02_14,days,0.8818164476946949,0.0666444992957173,13.23164637762328,4.4057241093941e-5,7
27.5,26,F11_14,days,0.7817527867717338,0.06011634203333686,13.003997920203151,4.795007132087201e-5,7
27.5,27,G02_14,days,1.0721295944691789,0.07580818446920577,14.142662853305652,3.181712109543975e-5,7
27.5,28,B02_14,days,1.0248109570501516,0.153061971196311,6.695398922674079,0.0011242095796299434,7
27.5,28,E03_14,days,1.1380300892821507,0.08120782017362946,14.01379924801506,3.3274979230608404e-5,7
27.5,28,F02_14,days,1.044334652248037,0.09434507454560463,11.069307616511823,1.0482297690277233e-4,7
27.5,29,B10_15,days,1.0701800889759676,0.09842096602328637,10.873497103480608,1.1425779386498696e-4,7
27.5,29,D02_15,days,0.9870781422917332,0.06345926165477368,15.554516654504456,1.9951642733305447e-5,7
27.5,29,E06_15,days,1.0538716461422892,0.09635223507440073,10.937697971702644,1.1105677747751144e-4,7
27.5,29,F04_15,days,0.9823056848357345,0.06413418668049566,15.316412909847832,2.1522133466755526e-5,7
27.5,31,B04_14,days,0.7061092931162313,0.15987242840373608,4.416704619842568,0.0069131883593930655,7
27.5,31,D06_14,days,1.0812580202847466,0.08862959304248907,12.199740325631316,6.543111392938229e-5,7
27.5,31,D09_14,days,1.0109427574927876,0.06978680314268856,14.48615944515725,2.8288866758819006e-5,7
27.5,31,F08_14,days,1.0274132850164477,0.09397677555395825,10.932629673238173,1.1130555672185582e-4,7
27.5,32,C04_13,days,0.9274886646907304,0.12045078791210724,7.700146099231144,5.893419647548162e-4,7
27.5,32,D07_13,days,1.001888280028183,0.15945294149142214,6.283285028530377,0.0015003204971334402,7
27.5,32,D08_13,days,0.9786192149631805,0.10874642001675205,8.999093623610113,2.8281524710908716e-4,7
27.5,33,C03_13,days,1.0207993725023758,0.15479115016971834,6.594688206548865,0.0012046996897394078,7
27.5,33,D05_13,days,0.9422630185873623,0.10424323847875745,9.0390804462524,2.7691991256518155e-4,7
27.5,33,G03_13,days,0.8900874842301595,0.11889351096586907,7.486426105169677,6.718874001739008e-4,7
27.5,35,C04_14,days,1.1903095746682806,0.09327695465140226,12.76102526199258,5.256758555352341e-5,7
27.5,35,D07_14,days,1.190187731494779,0.050618254955039944,23.513013883072926,2.590493486146064e-6,7
27.5,35,F07_14,days,1.220601706185775,0.09013782822694384,13.54150338648735,3.9348037867412104e-5,7
27.5,4,B03_14,days,0.7918225577709173,0.10031823599281824,7.893106870695012,5.249683625607262e-4,7
27.5,4,D10_14,days,0.9693970617170055,0.05154876777423701,18.805436164111175,7.831019753225782e-6,7
27.5,4,F03_14,days,0.8657953937996432,0.11957039600949414,7.240884221299202,7.842490489006529e-4,7
27.5,5,C04_15,days,0.928744922907015,0.1686403168820525,5.507253188788668,0.0026994227061970808,7
27.5,5,D06_15,days,0.9366270190327745,0.10328989628278482,9.067944230174241,2.7275520833156414e-4,7
27.5,5,E10_15,days,0.9327951963146184,0.10535318596583157,8.853981849368514,3.055015057035541e-4,7
27.5,6,C02_13,days,0.9453666148832465,0.05691675943684649,16.609635268012813,1.444717856660896e-5,7
27.5,6,C09_13,days,0.9358950085510054,0.14505122532163534,6.452168924983294,0.0013305462197518313,7
27.5,6,F04_13,days,0.9421570771180914,0.07876921707633697,11.9609805973446,7.202498279706755e-5,7
27.5,7,D10_15,days,0.9415000340744923,0.10984605337359682,8.57108658125715,3.562729770047516e-4,7
27.5,7,F03_15,days,0.9530684899919712,0.12061199175017324,7.901938075660725,5.222275562938654e-4,7
27.5,9,C03_14,days,1.159503715445686,0.11429804207096869,10.14456323517545,1.595706365730099e-4,7
27.5,9,D05_14,days,1.211690250273889,0.13522412072278683,8.960607351686075,2.886308771198143e-4,7
27.5,anc2,B06_14,days,1.1181350199175253,0.06950740952884792,16.086558648879894,1.6911141119428336e-5,7
27.5,anc2,E05_14,days,1.0968651492622432,0.11824583463143581,9.276141968815196,2.4482481305993593e-4,7
27.5,anc2,F10_14,days,1.0199197269979716,0.0791896325373436,12.879460281836845,5.025342827753705e-5,7
27.5,anc3,B07_15,days,0.9850686588454345,0.0949919845890049,10.370018724289858,1.4357578695665556e-4,7
27.5,anc3,C06_15,days,1.02128627998067,0.06078491611378539,16.80164003301228,1.3652176599270139e-5,7
27.5,anc3,F05_15,days,0.8214186371436999,0.10696455705135562,7.679353421239542,5.968229621306708e-4,7
27.5,anc5,B08_13,days,1.1972232561623084,0.18562634094666122,6.449640983368434,0.0013329147939694199,7
27.5,anc5,C11_13,days,1.2613284281465298,0.1678084733435019,7.516476391300014,6.594894085779734e-4,7
27.5,cc1690,C05_15,days,1.1186886976599948,0.07428307292490677,15.059806408263217,2.3383311221939123e-5,7
27.5,cc1690,E05_15,days,1.2350209476282552,0.06243323479265371,19.781466581538965,6.09807894551132e-6,7
27.5,cc1690,F07_15,days,1.1484317771333794,0.07616495908875331,15.078216950069358,2.3243527755343205e-5,7
50,1,B09_16,days,1.3488900579377505,0.1052402610411501,12.817243558625531,5.145358192273039e-5,7
50,1,C06_16,days,1.4610115716979815,0.12147415723946474,12.027344785919004,7.011558784353481e-5,7
50,1,E02_16,days,1.4675851490794314,0.10333496101490879,14.202213216761107,3.116928108673968e-5,7
50,1,F11_16,days,1.4173474843490985,0.1610942651107282,8.798249170290974,3.147856473470125e-4,7
50,10,C02_18,days,1.3234253607267847,0.08458647772216916,15.645826571401612,1.9385998064740258e-5,7
50,10,D05_18,days,1.4385433826129908,0.10828342702886526,13.284982033580414,4.320053654391096e-5,7
50,10,D11_18,days,1.3623011384472437,0.12752259387405734,10.68282174210373,1.2443466250653323e-4,7
50,11,B07_16,days,1.5776324201477103,0.19409047898327764,8.128334931275198,4.5743220830901735e-4,7
50,11,C07_16,days,1.6699271976115395,0.1348290906713166,12.385511088867695,6.079523356143829e-5,7
50,11,D11_16,days,1.7173657097138133,0.16544623977773432,10.380203938276122,1.4289949719423095e-4,7
50,11,G02_16,days,1.498334667574208,0.12457633521901007,12.027442169815616,7.011283069911591e-5,7
50,15,B02_18,days,1.5493939652757576,0.15676920230207103,9.883280277782525,1.8084371668356463e-4,7
50,15,C11_18,days,1.5131374793335695,0.06401757196538058,23.63628349028676,2.5241482495612742e-6,7
50,16,B05_18,days,1.5527656339031222,0.13852867586476308,11.20898344122621,9.865812936482495e-5,7
50,16,C08_18,days,1.3362585417075343,0.1431946562137684,9.331762630252754,2.37948327554986e-4,7
50,16,E11_18,days,1.4143506148705887,0.13292123217266025,10.640516881707764,1.2683702822893664e-4,7
50,17,E07_17,days,1.474334869996836,0.07007463922819294,21.039492835571686,4.49441104242019e-6,7
50,18,B11_17,days,1.538120970896407,0.10704128622945965,14.369417867412444,2.9432858645591462e-5,7
50,18,D02_17,days,1.5526433401050521,0.17206238570952834,9.023723190297895,2.791666073568673e-4,7
50,18,E06_17,days,1.4483870738931433,0.11076835232212962,13.075820336128448,4.667906017423705e-5,7
50,18,E11_17,days,1.5910840360541518,0.10424446788607349,15.263006932828445,2.1894443532964514e-5,7
50,19,B03_16,days,1.3121403326672447,0.15650412322706378,8.384062385139385,3.9537808860213956e-4,7
50,19,D04_16,days,1.4796661219705438,0.15747114390590886,9.396427086696368,2.3024061658835315e-4,7
50,19,D10_16,days,1.4937275976709388,0.13356400690238107,11.183608760425034,9.974524191180077e-5,7
50,19,F03_16,days,1.2202199270445426,0.14074652983261463,8.669627084203862,3.3752380597187046e-4,7
50,2,B10_17,days,1.2545984634132248,0.11893636511549936,10.548485000318292,1.3225701996887434e-4,7
50,2,C08_17,days,1.5090512446832967,0.06700408464391935,22.521779869135838,3.207451982675943e-6,7
50,2,E04_17,days,1.378253265551189,0.13178951472390998,10.457988774285536,1.3785800609828557e-4,7
50,2,F09_17,days,1.4355148087923004,0.0919868922128595,15.605645263789222,1.963251617641076e-5,7
50,20,B06_18,days,1.4843218647924314,0.11736573057206014,12.646978445561572,5.491732503630525e-5,7
50,20,D03_18,days,1.2605369917253155,0.13811060938767197,9.127010570107828,2.6446259272676397e-4,7
50,20,D08_18,days,1.306599590041043,0.06722809733782213,19.43532007867725,6.6543395440726986e-6,7
50,20,E09_18,days,1.188256198611847,0.06791634228619546,17.495880352398917,1.118259666800503e-5,7
50,21,C09_17,days,1.4751314648268528,0.07613285375189217,19.375754252351147,6.75609054597159e-6,7
50,21,E09_17,days,1.563650463462562,0.0582593860245685,26.839460045170348,1.34275593539864e-6,7
50,22,B05_17,days,1.3556618547308765,0.10917593436481915,12.417222372476667,6.0043626401755316e-5,7
50,22,D03_17,days,1.5671211499520277,0.20568504914101118,7.619032868439839,6.191715079551486e-4,7
50,22,E10_17,days,1.4815934054354896,0.09761214623034993,15.17837136721851,2.2500374300513393e-5,7
50,22,F06_17,days,1.6673317500005933,0.15537494747826133,10.731020522043114,1.2176341095464452e-4,7
50,23,B06_16,days,1.604475425468758,0.1649657027276082,9.72611517994181,1.9526945562873274e-4,7
50,23,C10_16,days,1.6088699086529765,0.15739879495836673,10.221615159623909,1.538760221657992e-4,7
50,23,F10_16,days,1.6070620718896869,0.14461726457414886,11.112518803491172,1.0286789167111181e-4,7
50,24,B11_16,days,1.3091261965482426,0.24908955602351976,5.255644666308815,0.0033107513207081413,7
50,24,D02_16,days,1.2361078717342113,0.14548310937308556,8.496573087149674,3.712760662577802e-4,7
50,24,E06_16,days,1.5364901526560275,0.14691756869412775,10.458178462338251,1.3784597347705826e-4,7
50,24,E11_16,days,1.2759854661378918,0.21322793672670046,5.984138315671807,0.0018681321474486908,7
50,25,B02_16,days,1.4546407470941696,0.14894619272265433,9.766216379916386,1.9146228443218719e-4,7
50,25,C05_16,days,1.5728675448403184,0.12542995752822966,12.539807681002554,5.7240613678784114e-5,7
50,25,E03_16,days,1.5392376021233092,0.10187900530603505,15.108486753473718,2.3015868360916436e-5,7
50,25,F02_16,days,1.4432445669276717,0.07787304165476704,18.533301592686957,8.415646769045252e-6,7
50,26,B09_17,days,1.283877750490761,0.15566837363933575,8.24751823684717,4.271723135731653e-4,7
50,26,C06_17,days,1.2851844648671593,0.16492790018136524,7.79240179165495,5.574616704347418e-4,7
50,26,E02_17,days,1.0366535598108433,0.12197858901013313,8.498651839010249,3.708474528748047e-4,7
50,26,F11_17,days,1.4725222335432335,0.06253913048067657,23.54561411751984,2.5727464235604706e-6,7
50,27,B07_17,days,1.6069718781989542,0.13244575649805493,12.133056737250422,6.719739097770692e-5,7
50,27,C07_17,days,1.5059835351430915,0.15607008138689948,9.649405714153128,2.0280647809601374e-4,7
50,27,D11_17,days,1.3391347292694316,0.08858258067007156,15.117359633685526,2.2949641574538603e-5,7
50,28,B02_17,days,1.5411874066500288,0.0821501630887157,18.76061286677749,7.923885068882008e-6,7
50,28,E03_17,days,1.3997927813381525,0.10145327794002722,13.79741305318515,3.590692362531289e-5,7
50,28,F02_17,days,1.3114243872312359,0.11367845919303796,11.53626110470322,8.582927155113625e-5,7
50,29,B10_18,days,1.5047026205102503,0.20144924546246434,7.469388217642238,6.790394833279755e-4,7
50,29,D02_18,days,1.2801329759953943,0.0907611227166607,14.104419796477515,3.224165736268435e-5,7
50,29,E06_18,days,1.2116814958793702,0.09928140354722857,12.204516179134881,6.530675487834106e-5,7
50,29,F04_18,days,1.146334777575259,0.11304695917993296,10.14034155266996,1.5988983848382903e-4,7
50,3,B03_18,days,1.413265525127498,0.10296397224152523,13.725825590842248,3.683196472331337e-5,7
50,3,C10_18,days,1.4801617788572135,0.12025891501738598,12.308125170123352,6.267708789165604e-5,7
50,3,D09_18,days,1.440307411806709,0.049419549205196735,29.144487049575368,8.913723806713296e-7,7
50,30,C03_18,days,1.505600539709203,0.11725518355053678,12.840375104272399,5.100341909568226e-5,7
50,30,C09_18,days,1.5273201218499497,0.13845936702635672,11.030818316244458,1.0660185340680622e-4,7
50,30,E03_18,days,1.5206254142362161,0.10448942218137437,14.55291246224609,2.7658630267867656e-5,7
50,30,E08_18,days,1.5508781209733926,0.09291978162719625,16.690505442594297,1.4105754773921773e-5,7
50,31,B04_17,days,1.4424506513069277,0.10296453646338599,14.009198709109526,3.332848594359825e-5,7
50,31,D06_17,days,1.4328281452087601,0.10635194734405988,13.472514429598627,4.0342275655775476e-5,7
50,31,D09_17,days,1.6726215873846813,0.09270064516271552,18.043257244313278,9.605977298381987e-6,7
50,31,F08_17,days,1.5994491982824872,0.14037320694802954,11.394262716208031,9.11347306019496e-5,7
50,32,C04_16,days,1.3064188710947466,0.12343196023172977,10.584121556864936,1.3012613811186566e-4,7
50,32,D07_16,days,1.4564624889039264,0.10430422260136699,13.963600442815038,3.386441985994799e-5,7
50,32,D08_16,days,1.5064922952111772,0.19391950892529594,7.768647432948723,5.654705573265366e-4,7
50,32,F07_16,days,1.4687094576843418,0.11814223240042872,12.431705647023241,5.9704044996863084e-5,7
50,33,C03_16,days,1.4883231523909948,0.15559543712651389,9.565339317635944,2.1146788063240772e-4,7
50,33,D05_16,days,1.4205765430273232,0.06501175554441324,21.851071873560564,3.7260077147117476e-6,7
50,33,E08_16,days,1.400867107944176,0.11899498005536789,11.772489119224677,7.779660135948646e-5,7
50,33,G03_16,days,1.490188604151878,0.11358030704357018,13.120131851556199,4.591497110068684e-5,7
50,35,C04_17,days,1.4309548455654408,0.1250563986479909,11.442476043095537,8.929057302584456e-5,7
50,35,D07_17,days,1.5140539672074627,0.07821686729342865,19.357128706363635,6.78828865060743e-6,7
50,35,D08_17,days,1.5546930556395737,0.06291296867941945,24.71180566222678,2.0239127747159734e-6,7
50,35,F07_17,days,1.5035158745695514,0.08690376567345867,17.300928940398506,1.1817768024586498e-5,7
50,4,B03_17,days,1.3643001266288768,0.09928470869473835,13.741291529832314,3.66297263931945e-5,7
50,4,D04_17,days,1.4876892478394248,0.06228845827589214,23.88386691560182,2.3969441720850137e-6,7
50,4,F03_17,days,1.3777981048856778,0.08186760785299868,16.829587928838098,1.3540872370769378e-5,7
50,5,B09_18,days,1.1600888865956247,0.14529624357274135,7.9843006128017064,4.974668650535027e-4,7
50,5,C04_18,days,1.3146467920435503,0.1261847150317667,10.418431358446156,1.4039487181471147e-4,7
50,5,D06_18,days,1.199412506009756,0.1221041115082654,9.822867479188577,1.8623345116418504e-4,7
50,5,E10_18,days,1.0300448735766856,0.06717589163742421,15.333549707628139,2.1404275801150822e-5,7
50,6,C02_16,days,1.230292214510131,0.08505734961810578,14.46426699202304,2.8499290593762086e-5,7
50,6,C09_16,days,1.472673810382001,0.10140913818121741,14.522101625105455,2.7947415838029316e-5,7
50,6,E09_16,days,1.3492451074748724,0.1066508430110809,12.651049624940024,5.483131252195581e-5,7
50,6,F04_16,days,1.2713847232268212,0.10397635603421923,12.227633009262231,6.470878794282986e-5,7
50,7,B08_18,days,1.252277671667193,0.15956986642212667,7.847833051100095,5.392902917561032e-4,7
50,7,C07_18,days,1.4515177481107688,0.05354210063028344,27.109839379177995,1.2774931749021825e-6,7
50,7,D10_18,days,1.3020323246361583,0.1786795921489836,7.286967185096995,7.615580424251213e-4,7
50,7,F03_18,days,1.261630928199244,0.07017967988546213,17.97715421698003,9.78155236905536e-6,7
50,8,B05_16,days,1.6572310977444076,0.09036509428297712,18.339283668036796,8.864525964433565e-6,7
50,8,E10_16,days,1.7090212703188656,0.11239162200849151,15.205948982476151,2.230075983930969e-5,7
50,9,C03_17,days,1.4826600388417606,0.08745962713363187,16.952508116417707,1.3064045111327641e-5,7
50,9,D05_17,days,1.4313362462740082,0.06441661246964958,22.21998629543573,3.4293064253479195e-6,7
50,9,E08_17,days,1.4695397381665913,0.0738815218214658,19.890490909455334,5.934530791196006e-6,7
50,9,G03_17,days,1.332039510163127,0.09498223867108446,14.024090491021887,3.315565800592184e-5,7
50,anc2,B06_17,days,1.319313426770554,0.09604628136737191,13.736225994260522,3.669581867037755e-5,7
50,anc2,E05_17,days,1.3955806228801784,0.11567821135957704,12.064334384823091,6.90775850221443e-5,7
50,anc3,B07_18,days,1.1271343614570104,0.16225789715335956,6.946560883823663,9.496347620745702e-4,7
50,anc3,C06_18,days,1.385616427801431,0.09393884214376876,14.750197002437112,2.5891789718497366e-5,7
50,anc3,D07_18,days,1.3569153064309896,0.07970887243084587,17.02339106111716,1.2798215913826306e-5,7
50,anc4,B11_18,days,1.377239175984542,0.1563405684785731,8.809224562678343,3.129310835098525e-4,7
50,anc4,D04_18,days,1.5125536404297382,0.15051454189862756,10.049219306985314,1.6696872703799413e-4,7
50,anc4,E02_18,days,1.4738466145747862,0.06647779600967352,22.17050959933027,3.467409596901065e-6,7
50,anc4,F06_18,days,1.4571283309978866,0.06721969440704514,21.677104364300238,3.876552530924136e-6,7
50,anc5,B08_16,days,1.5475293224019286,0.16802317988257798,9.210213278212033,2.532844886614558e-4,7
50,anc5,C11_16,days,1.5752669690684618,0.1695073277364045,9.293208677787131,2.426899639582072e-4,7
50,anc5,E07_16,days,1.5330570433285515,0.11952772782519426,12.825953201173553,5.1283528574846866e-5,7
50,anc5,F05_16,days,1.4080296942181905,0.10422345665381239,13.509719783091517,3.980240641162349e-5,7
50,cc1690,B04_18,days,1.4688112318763258,0.16650045667245136,8.821664884474462,3.108446708804872e-4,7
50,cc1690,C05_18,days,1.58003701591143,0.175060231146278,9.025676508967775,2.7887964545827027e-4,7
50,cc1690,E05_18,days,1.4479309840924313,0.16517706875321325,8.765932190355958,3.2032278892364283e-4,7
50,cc1690,F07_18,days,1.3993914400349325,0.10605406229486423,13.195076263502067,4.465639451729193e-5,7
82.5,1,B09_19,days,1.4212794306796845,0.23204923985726914,6.124904488176291,0.0016831997744382588,7
82.5,1,F11_19,days,1.5808765251789483,0.12089425157889264,13.076523528062927,4.666681651112287e-5,7
82.5,10,C02_21,days,1.669371322112533,0.1631592212093212,10.23154750150991,1.5315971874481856e-4,7
82.5,10,D05_21,days,1.933922779390757,0.1513341881136885,12.77915323362302,5.2205247652662414e-5,7
82.5,10,D11_21,days,1.8876245065658923,0.08012458467204814,23.558618297891776,2.5657078267618613e-6,7
82.5,10,F08_21,days,1.6958796994005256,0.13576225290795918,12.491540638694742,5.832521884914306e-5,7
82.5,11,B07_19,days,1.6146458609925078,0.1780394672290716,9.06903332234223,2.725995296855929e-4,7
82.5,11,C07_19,days,1.6203726848506923,0.2004162038758154,8.08503830286462,4.6905070063675173e-4,7
82.5,11,D11_19,days,1.5814732112277663,0.24819793797304227,6.37182252255269,0.0014083219163635388,7
82.5,11,G02_19,days,1.5211293150068754,0.1521287703514902,9.998958852374468,1.7103295403885204e-4,7
82.5,16,B05_21,days,1.4516989693582911,0.20906266369193105,6.943846135517887,9.513423808011292e-4,7
82.5,16,C08_21,days,1.6302748107306837,0.1527511289869708,10.672751301692449,1.2500157558392397e-4,7
82.5,16,E04_21,days,1.6340841137545892,0.16532455277626998,9.884098195420245,1.8077203089359394e-4,7
82.5,16,E11_21,days,1.609319379135794,0.20859284190485614,7.715122745534291,5.840223653632543e-4,7
82.5,17,E07_20,days,1.7076344056874382,0.10578000794592578,16.143262217945498,1.6620953401357147e-5,7
82.5,18,B11_20,days,1.645927131294053,0.17059644786999645,9.648073871668986,2.029403667879191e-4,7
82.5,18,D02_20,days,1.6528757140064803,0.16291245549683153,10.145790933945053,1.5947795270813639e-4,7
82.5,19,B03_19,days,1.425797714190598,0.27884763845206467,5.113178372624804,0.0037284902179872434,7
82.5,19,D10_19,days,1.7001611443156113,0.19592056844429984,8.67780834761597,3.3602056161450216e-4,7
82.5,19,F03_19,days,1.5693568199544428,0.21112154778006506,7.4334279776563275,6.94433055851426e-4,7
82.5,2,B10_20,days,1.4835450172525129,0.15915806196923496,9.321205592081663,2.3923565722673936e-4,7
82.5,2,C08_20,days,1.8279744660970383,0.1753912933678471,10.422264589059381,1.4014662057619114e-4,7
82.5,2,E04_20,days,1.519884022433979,0.1300462277054024,11.687259594157684,8.058679489761819e-5,7
82.5,2,F09_20,days,1.4829344036341168,0.15349514359955008,9.661116103470412,2.0163376300895625e-4,7
82.5,20,B06_21,days,1.6406234341389643,0.19008130592446978,8.631166679751654,3.446986546142853e-4,7
82.5,20,D03_21,days,1.6214818135483757,0.18345123984438175,8.838761814440984,3.080042066171446e-4,7
82.5,20,D08_21,days,1.7350023146249411,0.15477146105894046,11.210091981778302,9.861096000712935e-5,7
82.5,20,E09_21,days,1.550573739320349,0.1912332896108947,8.108283565457276,4.6276992432967056e-4,7
82.5,21,C02_20,days,1.768123602891749,0.1614395075324294,10.952236103275865,1.1034683970107243e-4,7
82.5,21,C09_20,days,1.8057486653973343,0.15312008607474337,11.793022794644225,7.714171790153408e-5,7
82.5,21,E09_20,days,1.8317373120783287,0.10117299317790591,18.10500267455112,9.445374797077472e-6,7
82.5,21,F04_20,days,1.7351911480477185,0.10927432997485964,15.879220201550792,1.8025152268244764e-5,7
82.5,22,B05_20,days,1.8221133369613534,0.19358118823012785,9.41265705423421,2.2835297479036702e-4,7
82.5,22,D03_20,days,1.7731646844203537,0.19497699488485876,9.094225118545262,2.690278577143891e-4,7
82.5,22,E10_20,days,1.7547374792280017,0.19526746229049624,8.98632807865095,2.847286554178042e-4,7
82.5,22,F06_20,days,1.7810331444763692,0.18424730533669598,9.666535644696054,2.010937677595479e-4,7
82.5,23,C10_19,days,1.7410740663248834,0.19146158798391255,9.093594619465792,2.691165674898452e-4,7
82.5,24,B11_19,days,1.3096787363528377,0.1930368778367853,6.784603807466182,0.0010581762084475512,7
82.5,24,D02_19,days,1.5270601464411542,0.32899400658966876,4.641604758307192,0.005624536206083965,7
82.5,24,E06_19,days,1.5636867463261221,0.20605841020789023,7.588560664660736,6.308380278221534e-4,7
82.5,24,E11_19,days,1.642097469161095,0.25220429607129313,6.510981354167364,0.0012768184604030834,7
82.5,25,B02_19,days,1.5138560118003441,0.2059948873530483,7.348997983652832,7.322300883756907e-4,7
