file_name,path,well_plate,well,plate,date_time,cell_size,plate_key,population,acclimation_level,percentage,expt_light_level,multitron,slot,read_at_19_12_18_0900,read_at_19_12_18_1500,start_time,days,light_level,light,cell_count,cells_per_ml
imaging/light-gen5-outputs/Rstar_BF_light_plate27_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_27,F03,27,2019-06-12T11:07:26Z,46,3,7,HL,0.7,L9,4,10,1,1,2019-06-12T11:07:26Z,0,9,175,781,217327.88100533275
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B03_28,B03,28,2019-06-13T14:15:01Z,56.5,1,19,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,731,203414.44432125255
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C03_28,C03,28,2019-06-13T14:15:01Z,48.8,1,33,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,500,139134.36684080202
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D03_28,D03,28,2019-06-13T14:15:01Z,32.2,1,8,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,3346,931087.1828986472
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E03_28,E03,28,2019-06-13T14:15:01Z,47.7,1,25,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,556,154717.41592697185
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_28,F03,28,2019-06-13T14:15:01Z,48.5,1,19,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,537,149430.30998702138
imaging/light-gen5-outputs/Rstar_BF_light_plate28_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,G03_28,G03,28,2019-06-13T14:15:01Z,50.2,1,33,HL,1,L10,5,3,1,NA,2019-06-13T09:17:37Z,0.20652777777777778,10,250,476,132455.91723244352
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B03_29,B03,29,2019-06-13T11:23:37Z,62.4,2,4,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,1030,286616.79569205217
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C03_29,C03,29,2019-06-13T11:23:37Z,48.6,2,9,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,615,171135.27121418648
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D03_29,D03,29,2019-06-13T11:23:37Z,52.3,2,22,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,617,171691.80868154968
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E03_29,E03,29,2019-06-13T11:23:37Z,42.3,2,28,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,944,262685.6845954342
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_29,F03,29,2019-06-13T11:23:37Z,49.6,2,4,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,1184,329470.1806790192
imaging/light-gen5-outputs/Rstar_BF_light_plate29_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,G03_29,G03,29,2019-06-13T11:23:37Z,47.8,2,9,HL,1,L10,4,4,1,1,2019-06-13T09:17:37Z,0.0875,10,250,575,160004.52186692232
imaging/light-gen5-outputs/Rstar_BF_light_plate30_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B03_30,B03,30,2019-06-13T09:17:37Z,48,3,3,HL,1,L10,6,4,1,NA,2019-06-13T09:17:37Z,0,10,250,629,175031.03348572893
imaging/light-gen5-outputs/Rstar_BF_light_plate30_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C03_30,C03,30,2019-06-13T09:17:37Z,43.3,3,30,HL,1,L10,6,4,1,NA,2019-06-13T09:17:37Z,0,10,250,425,118264.21181468171
imaging/light-gen5-outputs/Rstar_BF_light_plate30_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D03_30,D03,30,2019-06-13T09:17:37Z,47.3,3,20,HL,1,L10,6,4,1,NA,2019-06-13T09:17:37Z,0,10,250,376,104629.04386428311
imaging/light-gen5-outputs/Rstar_BF_light_plate30_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E03_30,E03,30,2019-06-13T09:17:37Z,37.7,3,30,HL,1,L10,6,4,1,NA,2019-06-13T09:17:37Z,0,10,250,633,176144.10842045536
imaging/light-gen5-outputs/Rstar_BF_light_plate30_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_30,F03,30,2019-06-13T09:17:37Z,42.6,3,7,HL,1,L10,6,4,1,NA,2019-06-13T09:17:37Z,0,10,250,787,218997.4934074224
imaging/light-gen5-outputs/Rstar_BF_light_plate5_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B03_5,B03,5,2019-06-12T09:33:16Z,36.9,2,4,LL,0.006,L2,5,20,1,NA,2019-06-12T09:33:16Z,0,2,1.5,119,33113.97930811088
imaging/light-gen5-outputs/Rstar_BF_light_plate5_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_5,F03,5,2019-06-12T09:33:16Z,30.5,2,4,LL,0.006,L2,5,20,1,NA,2019-06-12T09:33:16Z,0,2,1.5,215,59827.777741544865
imaging/light-gen5-outputs/Rstar_BF_light_plate5_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,G03_5,G03,5,2019-06-12T09:33:16Z,163,2,9,LL,0.006,L2,5,20,1,NA,2019-06-12T09:33:16Z,0,2,1.5,22,6121.912140995289
imaging/light-gen5-outputs/Rstar_BF_light_plate7_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D03_7,D03,7,2019-06-11T15:58:02Z,64.3,1,8,LL,0.02,L3,5,8,1,1,2019-06-11T15:58:02Z,0,3,5,53,14748.242885125013
imaging/light-gen5-outputs/Rstar_BF_light_plate8_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,B03_8,B03,8,2019-06-11T16:57:01Z,30.2,2,4,LL,0.02,L3,5,9,1,NA,2019-06-11T15:58:02Z,0.04096064814814815,3,5,419,116594.59941259208
imaging/light-gen5-outputs/Rstar_BF_light_plate8_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D03_8,D03,8,2019-06-11T16:57:01Z,146,2,22,LL,0.02,L3,5,9,1,NA,2019-06-11T15:58:02Z,0.04096064814814815,3,5,28,7791.524543084913
imaging/light-gen5-outputs/Rstar_BF_light_plate8_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,F03_8,F03,8,2019-06-11T16:57:01Z,32.3,2,4,LL,0.02,L3,5,9,1,NA,2019-06-11T15:58:02Z,0.04096064814814815,3,5,393,109359.61233687038
imaging/light-gen5-outputs/Rstar_BF_light_plate1_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_1,C04,1,2019-06-12T13:49:59Z,39.2,1,32,LL,0.001,L1,5,15,1,1,2019-06-12T13:49:59Z,0,1,0.25,880,244876.48563981155
imaging/light-gen5-outputs/Rstar_BF_light_plate10_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_10,C04,10,2019-06-13T12:41:46Z,40.1,1,32,LL,0.05,L4,5,18,1,NA,2019-06-12T09:56:50Z,1.114537037037037,4,12.5,791,220110.5683421488
imaging/light-gen5-outputs/Rstar_BF_light_plate11_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_11,C04,11,2019-06-12T09:56:50Z,45.1,2,35,LL,0.05,L4,4,9,1,1,2019-06-12T09:56:50Z,0,4,12.5,58,16139.586553533034
imaging/light-gen5-outputs/Rstar_BF_light_plate11_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_11,F04,11,2019-06-12T09:56:50Z,49.6,2,21,LL,0.05,L4,4,9,1,1,2019-06-12T09:56:50Z,0,4,12.5,68,18922.273890349075
imaging/light-gen5-outputs/Rstar_BF_light_plate12_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_12,B04,12,2019-06-12T16:07:13Z,65.7,3,cc1690,LL,0.05,L4,4,1,1,1,2019-06-12T09:56:50Z,0.25721064814814815,4,12.5,14,3895.7622715424563
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_13,B04,13,2019-06-13T08:54:12Z,60.5,1,14,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,721,200631.7569844365
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_13,C04,13,2019-06-13T08:54:12Z,51.4,1,32,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,1304,362862.4287208117
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_13,D04,13,2019-06-13T08:54:12Z,54.5,1,19,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,743,206753.6691254318
imaging/light-gen5-outputs/Rstar_BF_light_plate13_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_13,F04,13,2019-06-13T08:54:12Z,51.9,1,6,LL,0.11,L5,6,9,1,NA,2019-06-11T16:33:26Z,1.681087962962963,5,27.5,915,254615.89131866768
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_14,B04,14,2019-06-11T16:33:26Z,50.7,2,31,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,164,45636.07232378306
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_14,C04,14,2019-06-11T16:33:26Z,53.6,2,35,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,691,192283.6949739884
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_14,D04,14,2019-06-11T16:33:26Z,46.3,2,4,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,612,170300.46501314166
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_14,E04,14,2019-06-11T16:33:26Z,51,2,2,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,216,60106.046475226474
imaging/light-gen5-outputs/Rstar_BF_light_plate14_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_14,F04,14,2019-06-11T16:33:26Z,45,2,21,LL,0.11,L5,6,2,1,NA,2019-06-11T16:33:26Z,0,5,27.5,1375,382619.5088122055
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_15,B04,15,2019-06-13T14:38:30Z,62.6,3,cc1690,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,250,69567.18342040101
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_15,C04,15,2019-06-13T14:38:30Z,61.2,3,5,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,94,26157.26096607078
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_15,D04,15,2019-06-13T14:38:30Z,49.8,3,anc4,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,466,129673.22989562748
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_15,E04,15,2019-06-13T14:38:30Z,50.9,3,16,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,252,70123.72088776421
imaging/light-gen5-outputs/Rstar_BF_light_plate15_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_15,F04,15,2019-06-13T14:38:30Z,56.2,3,29,LL,0.11,L5,6,13,1,NA,2019-06-11T16:33:26Z,1.9201851851851852,5,27.5,318,88489.45731075008
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_16,B04,16,2019-06-12T10:43:33Z,60,1,14,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,878,244319.94817244835
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_16,C04,16,2019-06-12T10:43:33Z,50.5,1,32,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,638,177535.45208886339
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_16,D04,16,2019-06-12T10:43:33Z,52,1,19,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,340,94611.36945174537
imaging/light-gen5-outputs/Rstar_BF_light_plate16_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_16,F04,16,2019-06-12T10:43:33Z,40.4,1,6,HL,0.2,L6,4,8,1,1,2019-06-12T08:39:15Z,0.08631944444444445,6,50,940,261572.6096607078
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_17,B04,17,2019-06-12T08:39:15Z,41.5,2,31,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,291,80976.20150134678
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_17,C04,17,2019-06-12T08:39:15Z,55.7,2,35,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,428,119099.01801572653
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_17,D04,17,2019-06-12T08:39:15Z,55.9,2,4,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,829,230684.78022204974
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_17,E04,17,2019-06-12T08:39:15Z,48,2,2,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,367,102124.62526114869
imaging/light-gen5-outputs/Rstar_BF_light_plate17_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_17,F04,17,2019-06-12T08:39:15Z,43.4,2,21,HL,0.2,L6,4,2,1,NA,2019-06-12T08:39:15Z,0,6,50,1727,480570.10306813015
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_18,B04,18,2019-06-12T15:12:19Z,46.3,3,cc1690,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,487,135516.87330294115
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_18,C04,18,2019-06-12T15:12:19Z,45.4,3,5,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,549,152769.53479120063
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_18,D04,18,2019-06-12T15:12:19Z,50.4,3,anc4,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,827,230128.24275468654
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_18,E04,18,2019-06-12T15:12:19Z,44.4,3,16,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,928,258233.38485652854
imaging/light-gen5-outputs/Rstar_BF_light_plate18_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_18,F04,18,2019-06-12T15:12:19Z,45.7,3,29,HL,0.2,L6,4,17,1,1,2019-06-12T08:39:15Z,0.27296296296296296,6,50,1191,331418.0618147904
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_19,B04,19,2019-06-12T12:23:20Z,51.5,1,14,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,1137,316391.5501959838
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_19,C04,19,2019-06-12T12:23:20Z,44.3,1,32,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,621,172804.8836162761
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_19,D04,19,2019-06-12T12:23:20Z,49.1,1,19,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,446,124107.8552219954
imaging/light-gen5-outputs/Rstar_BF_light_plate19_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_19,F04,19,2019-06-12T12:23:20Z,37.3,1,6,HL,0.33,L7,6,17,1,NA,2019-06-11T17:21:30Z,0.7929398148148148,7,82.5,1242,345609.7672325522
imaging/light-gen5-outputs/Rstar_BF_light_plate2_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_2,B04,2,2019-06-13T11:00:18Z,552,2,31,LL,0.001,L1,5,16,1,NA,2019-06-12T13:49:59Z,0.8821643518518518,1,0.25,9,2504.418603134436
imaging/light-gen5-outputs/Rstar_BF_light_plate2_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_2,D04,2,2019-06-13T11:00:18Z,31.6,2,4,LL,0.001,L1,5,16,1,NA,2019-06-12T13:49:59Z,0.8821643518518518,1,0.25,121,33670.51677547409
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_20,B04,20,2019-06-12T13:20:19Z,49.2,2,31,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,391,108803.07486950718
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_20,C04,20,2019-06-12T13:20:19Z,49.2,2,35,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,804,223728.06188000966
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_20,D04,20,2019-06-12T13:20:19Z,44.3,2,4,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,996,277155.6587468776
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_20,E04,20,2019-06-12T13:20:19Z,45.2,2,2,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,377,104907.31259796472
imaging/light-gen5-outputs/Rstar_BF_light_plate20_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_20,F04,20,2019-06-12T13:20:19Z,44.9,2,21,HL,0.33,L7,6,6,1,NA,2019-06-11T17:21:30Z,0.8325115740740741,7,82.5,1832,509788.3201046986
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_21,B04,21,2019-06-11T17:21:30Z,51,3,cc1690,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,660,183657.36422985865
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_21,C04,21,2019-06-11T17:21:30Z,48,3,5,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,1008,280494.88355105685
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_21,D04,21,2019-06-11T17:21:30Z,47.2,3,anc4,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,1156,321678.6561359343
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_21,E04,21,2019-06-11T17:21:30Z,48.3,3,16,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,645,179483.3332246346
imaging/light-gen5-outputs/Rstar_BF_light_plate21_test_190611_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_21,F04,21,2019-06-11T17:21:30Z,47.1,3,29,HL,0.33,L7,6,1,1,1,2019-06-11T17:21:30Z,0,7,82.5,1129,314165.400326531
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_22,B04,22,2019-06-12T10:20:16Z,52,1,14,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,975,271312.01533956395
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_22,C04,22,2019-06-12T10:20:16Z,51.6,1,32,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,709,197292.53218025726
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_22,D04,22,2019-06-12T10:20:16Z,47.2,1,19,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,451,125499.19889040342
imaging/light-gen5-outputs/Rstar_BF_light_plate22_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_22,F04,22,2019-06-12T10:20:16Z,53,1,6,HL,0.5,L8,4,15,1,1,2019-06-12T10:20:16Z,0,8,125,906,252111.47271553325
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_23,B04,23,2019-06-13T13:05:35Z,46.6,2,31,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,429,119377.28674940813
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_23,C04,23,2019-06-13T13:05:35Z,48.8,2,35,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,838,233189.19882518417
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_23,D04,23,2019-06-13T13:05:35Z,58,2,4,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,1404,390689.30208897206
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_23,E04,23,2019-06-13T13:05:35Z,45.3,2,2,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,458,127447.08002617465
imaging/light-gen5-outputs/Rstar_BF_light_plate23_test_190613_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_23,F04,23,2019-06-13T13:05:35Z,40.9,2,21,HL,0.5,L8,4,3,1,1,2019-06-12T10:20:16Z,1.1148032407407407,8,125,1310,364532.0411229013
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_24,B04,24,2019-06-12T12:52:37Z,52.8,3,cc1690,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,587,163343.74667110157
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_24,C04,24,2019-06-12T12:52:37Z,50.7,3,5,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,496,138021.2919060756
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_24,D04,24,2019-06-12T12:52:37Z,48.9,3,anc4,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,708,197014.26344657564
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,E04_24,E04,24,2019-06-12T12:52:37Z,50.9,3,16,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,554,154160.87845960865
imaging/light-gen5-outputs/Rstar_BF_light_plate24_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_24,F04,24,2019-06-12T12:52:37Z,48.8,3,29,HL,0.5,L8,4,16,1,1,2019-06-12T10:20:16Z,0.10579861111111111,8,125,1160,322791.7310706607
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_25,B04,25,2019-06-12T11:32:15Z,54.2,1,14,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,1202,334479.01788528805
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_25,C04,25,2019-06-12T11:32:15Z,54.6,1,32,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,791,220110.5683421488
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,D04_25,D04,25,2019-06-12T11:32:15Z,55.1,1,19,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,507,141082.24797657324
imaging/light-gen5-outputs/Rstar_BF_light_plate25_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,F04_25,F04,25,2019-06-12T11:32:15Z,45.3,1,6,HL,0.7,L9,6,3,1,NA,2019-06-12T11:07:26Z,0.017233796296296296,9,175,846,235415.348694637
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,B04_26,B04,26,2019-06-12T14:43:27Z,49.7,2,31,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,440,122438.24281990578
imaging/light-gen5-outputs/Rstar_BF_light_plate26_test_190612_,imaging/light-gen5-outputs/Rstar_BF_light_,C04_26,C04,26,2019-06-12T14:43:27Z,47.4,2,35,HL,0.7,L9,6,10,1,NA,2019-06-12T11:07:26Z,0.15001157407407406,9,175,706,196457.72597921244
