file_name,path,well_plate,well,plate,date_time,RFU,population,temperature,round,days,start_time
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,F06_20,F06,20,2018-10-12T14:34:46Z,844,11,34,repeat,1.7506944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,G06_20,G06,20,2018-10-12T14:34:46Z,208,8,34,repeat,1.7506944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,B06_24,B06,24,2018-10-12T14:50:55Z,98,14,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,C06_24,C06,24,2018-10-12T14:50:55Z,4,15,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,D06_24,D06,24,2018-10-12T14:50:55Z,17,8,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,E06_24,E06,24,2018-10-12T14:50:55Z,197,9,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,F06_24,F06,24,2018-10-12T14:50:55Z,23,11,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,G06_24,G06,24,2018-10-12T14:50:55Z,17,8,40,repeat,1.7619097222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,B06_8,B06,8,2018-10-12T15:35:09Z,5,14,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,C06_8,C06,8,2018-10-12T15:35:09Z,4,15,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,D06_8,D06,8,2018-10-12T15:35:09Z,4,8,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,E06_8,E06,8,2018-10-12T15:35:09Z,6,9,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,F06_8,F06,8,2018-10-12T15:35:09Z,9,11,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12b-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12b-,G06_8,G06,8,2018-10-12T15:35:09Z,3,8,16,repeat,1.7926273148148149,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_10,B06,10,2018-10-12T21:21:32Z,66,14,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_10,C06,10,2018-10-12T21:21:32Z,30,15,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_10,D06,10,2018-10-12T21:21:32Z,58,8,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_10,E06,10,2018-10-12T21:21:32Z,128,9,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_10,F06,10,2018-10-12T21:21:32Z,144,11,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate10,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_10,G06,10,2018-10-12T21:21:32Z,52,8,22,single,2.0331712962962962,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_12,B06,12,2018-10-12T21:06:38Z,48,14,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_12,C06,12,2018-10-12T21:06:38Z,12,15,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_12,D06,12,2018-10-12T21:06:38Z,52,8,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_12,E06,12,2018-10-12T21:06:38Z,127,9,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_12,F06,12,2018-10-12T21:06:38Z,153,11,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_12,G06,12,2018-10-12T21:06:38Z,58,8,22,repeat,2.022824074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_15,B06,15,2018-10-12T21:35:57Z,156,14,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_15,C06,15,2018-10-12T21:35:57Z,18,15,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_15,D06,15,2018-10-12T21:35:57Z,139,8,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_15,E06,15,2018-10-12T21:35:57Z,201,9,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_15,F06,15,2018-10-12T21:35:57Z,504,11,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate15,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_15,G06,15,2018-10-12T21:35:57Z,161,8,28,single,2.0431828703703703,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_16,B06,16,2018-10-12T20:58:34Z,145,14,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_16,C06,16,2018-10-12T20:58:34Z,61,15,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_16,D06,16,2018-10-12T20:58:34Z,180,8,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_16,E06,16,2018-10-12T20:58:34Z,221,9,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_16,F06,16,2018-10-12T20:58:34Z,804,11,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_16,G06,16,2018-10-12T20:58:34Z,128,8,28,repeat,2.0172222222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_19,B06,19,2018-10-12T21:43:21Z,414,14,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_19,C06,19,2018-10-12T21:43:21Z,21,15,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_19,D06,19,2018-10-12T21:43:21Z,319,8,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_19,E06,19,2018-10-12T21:43:21Z,237,9,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_19,F06,19,2018-10-12T21:43:21Z,732,11,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate19,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_19,G06,19,2018-10-12T21:43:21Z,332,8,34,single,2.048321759259259,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_20,B06,20,2018-10-12T20:50:48Z,521,14,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_20,C06,20,2018-10-12T20:50:48Z,36,15,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_20,D06,20,2018-10-12T20:50:48Z,287,8,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_20,E06,20,2018-10-12T20:50:48Z,164,9,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_20,F06,20,2018-10-12T20:50:48Z,899,11,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_20,G06,20,2018-10-12T20:50:48Z,251,8,34,repeat,2.0118287037037037,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_22,B06,22,2018-10-12T21:28:46Z,34,14,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_22,C06,22,2018-10-12T21:28:46Z,2,15,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_22,D06,22,2018-10-12T21:28:46Z,10,8,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_22,E06,22,2018-10-12T21:28:46Z,121,9,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_22,F06,22,2018-10-12T21:28:46Z,8,11,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate22,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_22,G06,22,2018-10-12T21:28:46Z,12,8,40,single,2.0381944444444446,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_23,B06,23,2018-10-12T21:50:29Z,17,14,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_23,C06,23,2018-10-12T21:50:29Z,2,15,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_23,D06,23,2018-10-12T21:50:29Z,11,8,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_23,E06,23,2018-10-12T21:50:29Z,88,9,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_23,F06,23,2018-10-12T21:50:29Z,5,11,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate23,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_23,G06,23,2018-10-12T21:50:29Z,6,8,40,single,2.053275462962963,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_24,B06,24,2018-10-12T20:42:20Z,121,14,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_24,C06,24,2018-10-12T20:42:20Z,2,15,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_24,D06,24,2018-10-12T20:42:20Z,14,8,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_24,E06,24,2018-10-12T20:42:20Z,208,9,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_24,F06,24,2018-10-12T20:42:20Z,10,11,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_24,G06,24,2018-10-12T20:42:20Z,17,8,40,repeat,2.005949074074074,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,B06_8,B06,8,2018-10-12T21:14:23Z,7,14,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,C06_8,C06,8,2018-10-12T21:14:23Z,5,15,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,D06_8,D06,8,2018-10-12T21:14:23Z,3,8,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,E06_8,E06,8,2018-10-12T21:14:23Z,8,9,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,F06_8,F06,8,2018-10-12T21:14:23Z,9,11,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-12c-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-12c-,G06_8,G06,8,2018-10-12T21:14:23Z,4,8,16,repeat,2.0282060185185187,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_11,B06,11,2018-10-13T11:16:58Z,35,14,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_11,C06,11,2018-10-13T11:16:58Z,43,15,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_11,D06,11,2018-10-13T11:16:58Z,160,8,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_11,E06,11,2018-10-13T11:16:58Z,210,9,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_11,F06,11,2018-10-13T11:16:58Z,240,11,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate11,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_11,G06,11,2018-10-13T11:16:58Z,149,8,22,single,2.6133333333333333,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_12,B06,12,2018-10-13T10:26:19Z,68,14,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_12,C06,12,2018-10-13T10:26:19Z,21,15,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_12,D06,12,2018-10-13T10:26:19Z,150,8,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_12,E06,12,2018-10-13T10:26:19Z,208,9,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_12,F06,12,2018-10-13T10:26:19Z,358,11,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate12,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_12,G06,12,2018-10-13T10:26:19Z,144,8,22,repeat,2.5781597222222223,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_16,B06,16,2018-10-13T11:06:19Z,356,14,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_16,C06,16,2018-10-13T11:06:19Z,94,15,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_16,D06,16,2018-10-13T11:06:19Z,304,8,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_16,E06,16,2018-10-13T11:06:19Z,230,9,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_16,F06,16,2018-10-13T11:06:19Z,949,11,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate16,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_16,G06,16,2018-10-13T11:06:19Z,261,8,28,repeat,2.6059375,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_20,B06,20,2018-10-13T10:58:39Z,640,14,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_20,C06,20,2018-10-13T10:58:39Z,14,15,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_20,D06,20,2018-10-13T10:58:39Z,368,8,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_20,E06,20,2018-10-13T10:58:39Z,176,9,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_20,F06,20,2018-10-13T10:58:39Z,1138,11,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate20,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_20,G06,20,2018-10-13T10:58:39Z,326,8,34,repeat,2.600613425925926,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_24,B06,24,2018-10-13T10:50:58Z,96,14,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_24,C06,24,2018-10-13T10:50:58Z,4,15,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_24,D06,24,2018-10-13T10:50:58Z,7,8,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_24,E06,24,2018-10-13T10:50:58Z,143,9,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_24,F06,24,2018-10-13T10:50:58Z,4,11,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate24,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_24,G06,24,2018-10-13T10:50:58Z,7,8,40,repeat,2.5952777777777776,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_4,B06,4,2018-10-13T10:42:58Z,7,14,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_4,C06,4,2018-10-13T10:42:58Z,6,15,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_4,D06,4,2018-10-13T10:42:58Z,4,8,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_4,E06,4,2018-10-13T10:42:58Z,6,9,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_4,F06,4,2018-10-13T10:42:58Z,7,11,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate4,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_4,G06,4,2018-10-13T10:42:58Z,4,8,10,repeat,2.589722222222222,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_5,B06,5,2018-10-13T11:24:07Z,21,14,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_5,C06,5,2018-10-13T11:24:07Z,10,15,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,D06_5,D06,5,2018-10-13T11:24:07Z,13,8,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,E06_5,E06,5,2018-10-13T11:24:07Z,29,9,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,F06_5,F06,5,2018-10-13T11:24:07Z,21,11,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate5,data-raw/globe-chlamy-RFU/globe-2018-10-13-,G06_5,G06,5,2018-10-13T11:24:07Z,14,8,16,single,2.6182986111111113,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-13-,B06_8,B06,8,2018-10-13T10:35:13Z,9,14,16,repeat,2.5843402777777778,2018-10-10T20:33:46Z
data-raw/globe-chlamy-RFU/globe-2018-10-13-plate8,data-raw/globe-chlamy-RFU/globe-2018-10-13-,C06_8,C06,8,2018-10-13T10:35:13Z,6,15,16,repeat,2.5843402777777778,2018-10-10T20:33:46Z
