file_name,path,well_plate,well,plate,date_time,RFU,population,temperature,round,start_time,days
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate34,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,G06_34,G06,34,2018-10-29T19:06:04Z,55,8,40,single,2018-10-27T16:10:33Z,2.121886574074074
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,B06_36,B06,36,2018-10-29T18:19:01Z,71,14,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,C06_36,C06,36,2018-10-29T18:19:01Z,1,15,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,D06_36,D06,36,2018-10-29T18:19:01Z,170,8,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,E06_36,E06,36,2018-10-29T18:19:01Z,9,9,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,F06_36,F06,36,2018-10-29T18:19:01Z,19,11,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,G06_36,G06,36,2018-10-29T18:19:01Z,188,8,40,repeat,2018-10-27T16:10:33Z,2.089212962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,B06_6,B06,6,2018-10-29T18:42:32Z,2,14,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,C06_6,C06,6,2018-10-29T18:42:32Z,8,15,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,D06_6,D06,6,2018-10-29T18:42:32Z,14,8,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,E06_6,E06,6,2018-10-29T18:42:32Z,7,9,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,F06_6,F06,6,2018-10-29T18:42:32Z,14,11,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-plate6,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-29b-,G06_6,G06,6,2018-10-29T18:42:32Z,14,8,10,repeat,2018-10-27T16:10:33Z,2.1055439814814814
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B06_12,B06,12,2018-10-30T11:53:40Z,4,14,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C06_12,C06,12,2018-10-30T11:53:40Z,51,15,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D06_12,D06,12,2018-10-30T11:53:40Z,82,8,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E06_12,E06,12,2018-10-30T11:53:40Z,272,9,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F06_12,F06,12,2018-10-30T11:53:40Z,147,11,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G06_12,G06,12,2018-10-30T11:53:40Z,109,8,16,repeat,2018-10-27T16:10:33Z,2.8216087962962964
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B06_18,B06,18,2018-10-30T11:45:42Z,70,14,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C06_18,C06,18,2018-10-30T11:45:42Z,102,15,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D06_18,D06,18,2018-10-30T11:45:42Z,138,8,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E06_18,E06,18,2018-10-30T11:45:42Z,1159,9,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F06_18,F06,18,2018-10-30T11:45:42Z,1167,11,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G06_18,G06,18,2018-10-30T11:45:42Z,132,8,22,repeat,2018-10-27T16:10:33Z,2.816076388888889
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B06_24,B06,24,2018-10-30T11:37:40Z,168,14,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C06_24,C06,24,2018-10-30T11:37:40Z,85,15,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D06_24,D06,24,2018-10-30T11:37:40Z,234,8,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E06_24,E06,24,2018-10-30T11:37:40Z,1295,9,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F06_24,F06,24,2018-10-30T11:37:40Z,1194,11,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate24,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G06_24,G06,24,2018-10-30T11:37:40Z,237,8,28,repeat,2018-10-27T16:10:33Z,2.8104976851851853
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B06_30,B06,30,2018-10-30T11:30:01Z,428,14,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C06_30,C06,30,2018-10-30T11:30:01Z,2,15,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D06_30,D06,30,2018-10-30T11:30:01Z,410,8,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E06_30,E06,30,2018-10-30T11:30:01Z,1468,9,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F06_30,F06,30,2018-10-30T11:30:01Z,886,11,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate30,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G06_30,G06,30,2018-10-30T11:30:01Z,372,8,34,repeat,2018-10-27T16:10:33Z,2.8051851851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,B06_36,B06,36,2018-10-30T11:20:44Z,64,14,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,C06_36,C06,36,2018-10-30T11:20:44Z,2,15,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,D06_36,D06,36,2018-10-30T11:20:44Z,7,8,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,E06_36,E06,36,2018-10-30T11:20:44Z,2,9,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,F06_36,F06,36,2018-10-30T11:20:44Z,3,11,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-plate36,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-30-,G06_36,G06,36,2018-10-30T11:20:44Z,6,8,40,repeat,2018-10-27T16:10:33Z,2.798738425925926
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_1,B07,1,2018-10-27T16:41:56Z,16,3,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_1,C07,1,2018-10-27T16:41:56Z,21,6,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_1,D07,1,2018-10-27T16:41:56Z,2,14,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_1,E07,1,2018-10-27T16:41:56Z,26,10,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_1,F07,1,2018-10-27T16:41:56Z,4,14,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate1,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_1,G07,1,2018-10-27T16:41:56Z,14,15,10,single,2018-10-27T16:10:33Z,0.02179398148148148
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_10,B07,10,2018-10-27T17:49:37Z,18,3,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_10,C07,10,2018-10-27T17:49:37Z,24,6,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_10,D07,10,2018-10-27T17:49:37Z,5,14,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_10,E07,10,2018-10-27T17:49:37Z,25,10,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_10,F07,10,2018-10-27T17:49:37Z,1,14,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate10,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_10,G07,10,2018-10-27T17:49:37Z,21,15,16,single,2018-10-27T16:10:33Z,0.0687962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_11,B07,11,2018-10-27T17:56:49Z,17,3,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_11,C07,11,2018-10-27T17:56:49Z,23,6,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_11,D07,11,2018-10-27T17:56:49Z,4,14,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_11,E07,11,2018-10-27T17:56:49Z,28,10,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_11,F07,11,2018-10-27T17:56:49Z,3,14,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate11,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_11,G07,11,2018-10-27T17:56:49Z,18,15,16,single,2018-10-27T16:10:33Z,0.07379629629629629
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_12,B07,12,2018-10-27T18:04:01Z,21,3,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_12,C07,12,2018-10-27T18:04:01Z,29,6,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_12,D07,12,2018-10-27T18:04:01Z,4,14,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_12,E07,12,2018-10-27T18:04:01Z,23,10,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_12,F07,12,2018-10-27T18:04:01Z,5,14,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate12,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_12,G07,12,2018-10-27T18:04:01Z,13,15,16,repeat,2018-10-27T16:10:33Z,0.0787962962962963
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_13,B07,13,2018-10-27T18:11:12Z,7,3,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_13,C07,13,2018-10-27T18:11:12Z,3,6,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_13,D07,13,2018-10-27T18:11:12Z,15,14,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_13,E07,13,2018-10-27T18:11:12Z,27,10,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_13,F07,13,2018-10-27T18:11:12Z,13,14,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate13,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_13,G07,13,2018-10-27T18:11:12Z,11,15,22,single,2018-10-27T16:10:33Z,0.08378472222222222
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_14,B07,14,2018-10-27T18:18:37Z,2,3,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_14,C07,14,2018-10-27T18:18:37Z,5,6,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_14,D07,14,2018-10-27T18:18:37Z,15,14,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_14,E07,14,2018-10-27T18:18:37Z,25,10,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_14,F07,14,2018-10-27T18:18:37Z,16,14,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate14,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_14,G07,14,2018-10-27T18:18:37Z,12,15,22,single,2018-10-27T16:10:33Z,0.08893518518518519
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_15,B07,15,2018-10-27T18:25:47Z,4,3,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_15,C07,15,2018-10-27T18:25:47Z,2,6,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_15,D07,15,2018-10-27T18:25:47Z,12,14,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_15,E07,15,2018-10-27T18:25:47Z,29,10,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_15,F07,15,2018-10-27T18:25:47Z,18,14,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate15,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_15,G07,15,2018-10-27T18:25:47Z,13,15,22,single,2018-10-27T16:10:33Z,0.09391203703703704
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_16,B07,16,2018-10-27T18:32:56Z,4,3,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_16,C07,16,2018-10-27T18:32:56Z,2,6,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_16,D07,16,2018-10-27T18:32:56Z,16,14,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_16,E07,16,2018-10-27T18:32:56Z,21,10,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_16,F07,16,2018-10-27T18:32:56Z,11,14,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate16,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_16,G07,16,2018-10-27T18:32:56Z,9,15,22,single,2018-10-27T16:10:33Z,0.09887731481481482
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_17,B07,17,2018-10-27T18:40:04Z,3,3,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_17,C07,17,2018-10-27T18:40:04Z,5,6,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_17,D07,17,2018-10-27T18:40:04Z,14,14,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_17,E07,17,2018-10-27T18:40:04Z,28,10,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,F07_17,F07,17,2018-10-27T18:40:04Z,11,14,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate17,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,G07_17,G07,17,2018-10-27T18:40:04Z,11,15,22,single,2018-10-27T16:10:33Z,0.10383101851851852
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,B07_18,B07,18,2018-10-27T18:47:22Z,3,3,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,C07_18,C07,18,2018-10-27T18:47:22Z,5,6,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,D07_18,D07,18,2018-10-27T18:47:22Z,8,14,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-plate18,data-raw/globe-chlamy-RFU-acclimated/globe-acclimated-2018-10-27-,E07_18,E07,18,2018-10-27T18:47:22Z,28,10,22,repeat,2018-10-27T16:10:33Z,0.10890046296296296
